,0,Tracts
0,-0.0016310381822336668,36061000201
1,-0.0001247614349067525,36061000202
2,0.00018179955447534822,36061000600
3,0.009302059563618181,36061000700
4,-0.0005886933479165857,36061000800
5,0.05416548477829001,36061000900
6,0.00041134887540873624,36061001001
7,-0.00043267625858515795,36061001002
8,0.0006088085155072048,36061001200
9,0.016563929940090195,36061001300
10,-0.0008550327932891098,36061001401
11,-0.001784642006807527,36061001402
12,0.014277363734972735,36061001501
13,0.011314777737127404,36061001502
14,8.82533119434826e-05,36061001600
15,0.0010382643795046331,36061001800
16,-0.00037055802818187345,36061002000
17,0.008753800968496183,36061002100
18,0.0002562769362472223,36061002201
19,0.0031931317676157905,36061002202
20,-0.004202025813943403,36061002400
21,0.0001915052705150501,36061002500
22,-0.0005794776126056692,36061002601
23,0.0025924275707467615,36061002602
24,0.00887499707701701,36061002700
25,-0.00012388210902348286,36061002800
26,0.0012652616735125376,36061002900
27,-0.0008121362141235742,36061003001
28,-0.0008672716330062749,36061003002
29,0.010448507338090964,36061003100
30,0.0071621881611152426,36061003200
31,0.006524680293797086,36061003300
32,-0.0004809315613432111,36061003400
33,0.00494044495446904,36061003601
34,-0.0008159543025352703,36061003602
35,0.020897282361908503,36061003700
36,0.0006383485543742922,36061003800
37,0.009118618386061187,36061003900
38,-0.0022211894018632113,36061004000
39,0.00373755337804836,36061004100
40,-0.00435598172685105,36061004200
41,-0.003548266406872668,36061004300
42,-0.0020933162747166128,36061004400
43,0.004432058908590442,36061004500
44,0.0016403878910718167,36061004700
45,-0.007191529563560543,36061004800
46,-0.0034595687199745337,36061004900
47,-4.6815081134148657e-07,36061005000
48,-0.0030098007440877757,36061005200
49,0.0008960766503853436,36061005400
50,-0.003517913202433988,36061005501
51,0.001065489147495808,36061005502
52,0.012997652168202346,36061005600
53,-0.0024524403760962567,36061005700
54,0.008507086701927466,36061005800
55,0.0011974325473545384,36061005900
56,0.00256069642807981,36061006000
57,-0.002500419458560558,36061006100
58,0.00781167241910807,36061006200
59,0.0038352556922823496,36061006300
60,0.005331131961800002,36061006400
61,0.006622494353143648,36061006500
62,-0.0017929994896253186,36061006600
63,0.008578773847638489,36061006700
64,0.0015948533764746143,36061006800
65,0.005692687661951704,36061006900
66,0.007451957046170872,36061007000
67,0.005381053248302472,36061007100
68,-0.003247803608222127,36061007200
69,0.007760632040833872,36061007300
70,-0.008480677944208929,36061007400
71,-0.005609185323486452,36061007500
72,0.006877331138365252,36061007600
73,0.004157344339174858,36061007700
74,0.006382702394581008,36061007800
75,-0.0016088139161344257,36061007900
76,0.003754641934673253,36061008000
77,0.002149661891193861,36061008100
78,0.001826989594676751,36061008200
79,0.0002858943720163951,36061008300
80,0.0225693343658266,36061008400
81,0.0076483184890341815,36061008601
82,0.00558353368835574,36061008603
83,-0.003466779244911897,36061008700
84,-0.004654951426405952,36061008800
85,-0.007954000305900084,36061008900
86,0.009889548153894537,36061009000
87,-0.0001197995232491898,36061009100
88,-0.0021060120374519365,36061009200
89,0.0031200618070826307,36061009300
90,0.018554906220359206,36061009400
91,0.008566323158434834,36061009500
92,-0.004395888015093071,36061009600
93,0.006454968183789501,36061009700
94,0.005724765972066863,36061009800
95,0.03978299513199009,36061009900
96,0.0006180610273929906,36061010000
97,0.004464152310722741,36061010100
98,-0.02992877170541256,36061010200
99,-0.001788695451652588,36061010300
100,-0.0010973412156176374,36061010400
101,-0.0008356506195386407,36061010601
102,0.00013034182645606994,36061010602
103,0.005127070537005473,36061010800
104,0.03747404055677674,36061010900
105,-0.0021791485506760934,36061011000
106,0.02143503192038842,36061011100
107,-0.007892905318373798,36061011201
108,-0.009276121182928995,36061011202
109,0.0113557823612515,36061011203
110,-0.0015750141440506239,36061011300
111,0.00082325760805289,36061011401
112,-0.014321358883869137,36061011402
113,0.025444946685060643,36061011500
114,-0.00563718366894556,36061011600
115,0.04257934055829655,36061011700
116,-0.0043922443960313345,36061011800
117,-0.0016690512530906803,36061011900
118,-0.002893381736676585,36061012000
119,0.0010857030471999683,36061012100
120,-0.0002646636633662531,36061012200
121,-0.0002731112380338986,36061012400
122,-0.002755870570718325,36061012500
123,0.0034753571779919915,36061012600
124,0.0005692231522739479,36061012700
125,-0.00020260936076814355,36061012800
126,0.012597878349908885,36061012900
127,-0.0031303852033056664,36061013000
128,0.010294116987062842,36061013100
129,0.00019899126589013763,36061013200
130,-0.004137349925761533,36061013300
131,0.010163177943786551,36061013400
132,0.012357423935287432,36061013500
133,0.008521012271084835,36061013600
134,-0.007378657175534267,36061013700
135,0.005366493652956872,36061013800
136,0.017016109989777987,36061013900
137,0.001144932271330271,36061014000
138,0.012239726436195942,36061014200
139,0.0,36061014300
140,0.009570702517236063,36061014401
141,0.00581878679321831,36061014402
142,0.003978254531808055,36061014500
143,0.01316406423014791,36061014601
144,-0.004764648218422552,36061014602
145,0.03651312081405688,36061014700
146,0.01157863739173889,36061014801
147,0.0021981168555448897,36061014802
148,0.005502274009191554,36061014900
149,0.0011335522015685964,36061015001
150,-0.001202306533964965,36061015002
151,0.0007399810171971658,36061015100
152,0.004022812636301574,36061015200
153,0.005053723451507316,36061015300
154,0.007596810650349168,36061015400
155,0.005265211992956169,36061015500
156,8.493695502801831e-05,36061015601
157,0.004991419473818974,36061015602
158,-0.013460705922612727,36061015700
159,0.009811309725895247,36061015801
160,0.007260962498302575,36061015802
161,0.00553836663507188,36061015900
162,0.01638052773333034,36061016001
163,0.005761075079227179,36061016002
164,-0.0007960395168326021,36061016100
165,0.00324468399747842,36061016200
166,0.00018201463956761573,36061016300
167,0.000474299755572505,36061016400
168,-0.0017910018999580746,36061016500
169,-0.001746672723266818,36061016600
170,-0.00014282696715107576,36061016700
171,-0.001446522265784858,36061016800
172,0.0040022500029138364,36061016900
173,0.000759237663174786,36061017000
174,-0.0027617619516342898,36061017100
175,-0.0011131933788513198,36061017200
176,-0.0004961596122613487,36061017300
177,0.00011219302632336978,36061017401
178,0.00644001364713045,36061017402
179,0.00041652236756737504,36061017500
180,0.011545630532789402,36061017700
181,-0.002306247957358964,36061017800
182,0.0008282489474889855,36061017900
183,0.003388722786776131,36061018000
184,0.011641811879574974,36061018100
185,0.005112661389236194,36061018200
186,-0.005704851241643184,36061018300
187,0.0007014122459626088,36061018400
188,0.006442520259914817,36061018500
189,0.004834689813010042,36061018600
190,-0.005404659132882255,36061018700
191,0.0009269366523907974,36061018800
192,-0.0005471539555707953,36061018900
193,0.011025999515513243,36061019000
194,0.0014165982553685239,36061019100
195,0.0005348099353439937,36061019200
196,0.006557642286855461,36061019300
197,0.003448428188609154,36061019400
198,-0.00611135113832568,36061019500
199,0.0013402813964762568,36061019600
200,-0.01419922989327186,36061019701
201,0.008413722721952697,36061019702
202,0.01255663085196214,36061019800
203,-0.0047776456302351025,36061019900
204,0.0013125213620689407,36061020000
205,-0.01924428914274205,36061020101
206,0.0034522167890563026,36061020102
207,-0.01399988397645521,36061020300
208,-0.004177424109924595,36061020500
209,0.0017938584097002763,36061020600
210,-0.007584356770527947,36061020701
211,0.005085428439007188,36061020800
212,2.548298278878347e-05,36061020901
213,-0.00011918267702410286,36061021000
214,0.0014150081296990062,36061021100
215,0.006295223362369799,36061021200
216,0.0019980081066250845,36061021303
217,0.006072094148774039,36061021400
218,0.003363195028793657,36061021500
219,0.00175638169548558,36061021600
220,0.006193981875686794,36061021800
221,-0.0033580860943224844,36061021900
222,0.0087104268811648,36061022000
223,0.008232571384634256,36061022102
224,0.012672035890883782,36061022200
225,0.0008959723661704935,36061022301
226,-0.003604874289491108,36061022302
227,0.007738790281152308,36061022400
228,0.002824388299474416,36061022500
229,0.005958661596812727,36061022600
230,0.0028226584934798005,36061022700
231,0.013570123116605657,36061022800
232,0.0007099665153709577,36061022900
233,0.0015481817185420152,36061023000
234,0.008582264764192278,36061023100
235,0.0022627842173745722,36061023200
236,0.005406212570034334,36061023300
237,0.001968821377334536,36061023400
238,-0.0009111904666561877,36061023501
239,-0.0014597304315581616,36061023502
240,-0.0008322907760109252,36061023600
241,0.0014927699610067817,36061023700
242,0.004696756633671132,36061023801
243,0.001848542322248143,36061023802
244,0.008890695186234313,36061023900
245,-0.0001561740344020906,36061024000
246,0.0054224045931914894,36061024100
247,0.0043137029155753195,36061024200
248,-0.00041445153811233744,36061024301
249,-0.001458212438111401,36061024302
250,0.0008339875489964658,36061024500
251,0.002222174620414289,36061024700
252,0.008277262972902301,36061024900
253,0.0019142293290809256,36061025100
254,0.0012321333443383149,36061025300
255,0.004481212782176133,36061025500
256,0.009670233056951458,36061025700
257,0.008608954971341183,36061025900
258,-0.0004677423208938629,36061026100
259,0.00046957801222348536,36061026300
260,0.00758937835512979,36061026500
261,0.011029984859790037,36061026700
262,0.0017491943083415287,36061026900
263,0.006062597286327866,36061027100
264,-0.0021744226210120166,36061027300
265,0.003462129672758564,36061027500
266,0.002745519872343572,36061027700
267,0.0033563206965058164,36061027900
268,0.009354768586414248,36061028100
269,0.004945892381544738,36061028300
270,-4.529915712748546e-05,36061028500
271,0.0003375752840171831,36061028700
272,-0.00029367652061169675,36061029100
273,0.0011423726224880767,36061029300
274,0.0012756569401112384,36061029500
275,0.0,36061029700
276,0.0014235199641929933,36061029900
277,0.009106870675694961,36061030300
278,0.004913761673511477,36061030700
279,0.0005770748005224924,36061030900
280,-0.02030480823938754,36061031703
281,0.046615144968098106,36061031704
