,0,Tracts
0,-0.001160261058738216,36061000201
1,-0.011246482993047346,36061000202
2,0.003251683546052203,36061000600
3,0.007577085082793958,36061000700
4,-0.0029469017037822894,36061000800
5,-0.010259086947841554,36061000900
6,0.026253879663434784,36061001001
7,0.0,36061001002
8,-0.0034391071501262077,36061001200
9,-0.0025383517757995677,36061001300
10,0.0018352440989381983,36061001401
11,-0.00919331015275077,36061001402
12,-0.016539375053982112,36061001501
13,-0.019207140104692818,36061001502
14,0.0009077333651307667,36061001600
15,-0.0038160791478036495,36061001800
16,0.0010121534487137628,36061002000
17,0.010395719157318094,36061002100
18,-0.0020975056638047273,36061002201
19,-0.013910028917027273,36061002202
20,0.0062772569298825106,36061002400
21,0.0,36061002500
22,-0.0057048410078329535,36061002601
23,-0.002987502948591778,36061002602
24,0.007350766436240682,36061002700
25,-0.00106028202682482,36061002800
26,-0.0023281428247338928,36061002900
27,-0.0007019371265782424,36061003001
28,-0.005152361029748647,36061003002
29,0.0154178188665448,36061003100
30,0.0020060492938409236,36061003200
31,0.002947021564695331,36061003300
32,-0.0034760235864872537,36061003400
33,-0.004380175911890461,36061003601
34,-0.0020288168402416923,36061003602
35,0.01381790741276539,36061003700
36,0.0017785853480147163,36061003800
37,-0.0028865076971848346,36061003900
38,-0.01043169694915882,36061004000
39,3.5814320884837635e-05,36061004100
40,0.028509024655961057,36061004200
41,-0.004366648869208929,36061004300
42,0.008024462777125546,36061004400
43,0.011104236784058405,36061004500
44,-0.015825475673922732,36061004700
45,-0.0028115102153719314,36061004800
46,0.001858697508882464,36061004900
47,-0.0032969016871779726,36061005000
48,-0.013453365163472317,36061005200
49,0.0007835035100195794,36061005400
50,-0.024019936437193027,36061005501
51,0.021007767126432996,36061005502
52,0.012620351408106798,36061005600
53,-0.0033198993389928115,36061005700
54,0.001564395550275528,36061005800
55,-0.0030014831581607407,36061005900
56,0.011040802665998899,36061006000
57,-0.011491883153271031,36061006100
58,0.001770097185277326,36061006200
59,0.012253231076041772,36061006300
60,-0.000598224117882859,36061006400
61,-0.009795090198433455,36061006500
62,0.00010105976118280485,36061006600
63,-0.0025044546045323384,36061006700
64,0.015336752248663408,36061006800
65,0.00405041456479861,36061006900
66,-0.015078948636317853,36061007000
67,0.0010882649933572457,36061007100
68,-0.01776020491261502,36061007200
69,-0.0037475722165631474,36061007300
70,-0.007863843074623657,36061007400
71,-0.0022563395201087326,36061007500
72,0.0013571197133518656,36061007600
73,-0.017122130649111215,36061007700
74,-0.009002783335367047,36061007800
75,-0.0006960869106576712,36061007900
76,0.006701437273133594,36061008000
77,-0.007107420300888657,36061008100
78,0.003817462088191048,36061008200
79,-0.010434208622712176,36061008300
80,0.018714066625624307,36061008400
81,0.002819906013443232,36061008601
82,-0.004575809649250221,36061008603
83,-0.015834140604091006,36061008700
84,-0.010361069618614481,36061008800
85,-0.0012603650032063168,36061008900
86,-0.01327912046970478,36061009000
87,0.01397520504059339,36061009100
88,-0.010533464048684068,36061009200
89,-0.005465679692469061,36061009300
90,-0.012690166975881262,36061009400
91,0.007373992543005733,36061009500
92,-0.0008656255438895525,36061009600
93,0.003351822166887584,36061009700
94,-0.011680402444769939,36061009800
95,0.006456070159115307,36061009900
96,-0.0012480472103325948,36061010000
97,0.019214923153924684,36061010100
98,-0.06467548516874204,36061010200
99,0.0027989237693406433,36061010300
100,-0.014871253007201372,36061010400
101,0.008278152945406519,36061010601
102,-0.006567866651024074,36061010602
103,-0.009813325145472061,36061010800
104,0.00959338279250964,36061010900
105,-0.0027066936650789295,36061011000
106,-0.0009524092952658222,36061011100
107,-0.0013420420274564177,36061011201
108,-0.01266468500041512,36061011202
109,0.0020975778699585364,36061011203
110,-0.0134326554187132,36061011300
111,-0.00031939956697731075,36061011401
112,-0.0004462345962572496,36061011402
113,-0.0022185910828602536,36061011500
114,0.01057977726562227,36061011600
115,-0.014904599890829215,36061011700
116,-0.007246608838548906,36061011800
117,0.0,36061011900
118,-0.006380339981062693,36061012000
119,-0.003785781732070432,36061012100
120,0.0036140615578579265,36061012200
121,-0.006265074392763329,36061012400
122,0.008585320545238395,36061012500
123,-0.0037384865155915764,36061012600
124,-0.014219772892841343,36061012700
125,-5.5226256850111305e-05,36061012800
126,-0.013603475257384024,36061012900
127,-0.008414650837239383,36061013000
128,-0.0008773605518011084,36061013100
129,0.0009577556201128236,36061013200
130,-0.02311833107540537,36061013300
131,-9.061768010630578e-05,36061013400
132,-0.008054145968399666,36061013500
133,-0.011640517459836859,36061013600
134,0.006019533964135069,36061013700
135,0.0011235397222311642,36061013800
136,-0.000875594103383916,36061013900
137,0.008788440152313516,36061014000
138,0.0018846604930844739,36061014200
139,0.0031869410168853026,36061014401
140,0.0024213654005514305,36061014402
141,0.009946050517933857,36061014500
142,-0.0034654084218552644,36061014601
143,0.003999350294311949,36061014602
144,-0.014981833953834574,36061014700
145,-0.004082224307994593,36061014801
146,-0.005750540704503658,36061014802
147,-0.014016984715953223,36061014900
148,0.0022174416518996307,36061015001
149,0.0023370684407689407,36061015002
150,0.004845406912435749,36061015100
151,-0.002917697574574414,36061015200
152,-0.01001917492283538,36061015300
153,-0.0005238266398834932,36061015400
154,0.009638014033400324,36061015500
155,-0.004154514548416562,36061015601
156,-0.02252710306147808,36061015602
157,-0.016999417253456325,36061015700
158,-0.010533310898153764,36061015801
159,-0.0011863005751159537,36061015802
160,0.004397222100086809,36061015900
161,-0.000832979436258979,36061016001
162,0.011411468528397327,36061016002
163,0.005703992665275857,36061016100
164,0.0007373742005218477,36061016200
165,-0.005354313504015797,36061016300
166,-0.0029812341054106565,36061016400
167,-0.004714259300625796,36061016500
168,-0.005856366069121968,36061016600
169,0.0006916232766079788,36061016700
170,0.0025483735917615664,36061016800
171,0.01506084599536854,36061016900
172,0.005799408551335136,36061017000
173,0.007194857935211999,36061017100
174,-0.012422070288269896,36061017200
175,-0.004933937889229025,36061017300
176,0.0,36061017401
177,0.0023625117838338206,36061017402
178,0.0025741832407629403,36061017500
179,0.0006708590775111041,36061017700
180,-0.0006947586776339927,36061017800
181,-0.002682811597622133,36061017900
182,-0.0026021473460538552,36061018000
183,-0.009576427991703666,36061018100
184,-0.00038475910644164584,36061018200
185,-0.014721931422985947,36061018300
186,0.0006058276305911596,36061018400
187,-0.01165015534724076,36061018500
188,-0.006835905021293937,36061018600
189,-0.00920568603099112,36061018700
190,-0.004247422146687593,36061018800
191,-0.0005310340748448214,36061018900
192,0.007599735926120681,36061019000
193,-0.0017876980761770747,36061019100
194,0.0,36061019200
195,0.0040048852572757716,36061019300
196,-0.0022905208602264533,36061019400
197,-0.006105296551939029,36061019500
198,-0.007091715079036732,36061019600
199,0.034073682980051714,36061019701
200,-0.007016297133668137,36061019702
201,0.004044196886729983,36061019800
202,0.0006994557094391287,36061019900
203,0.002448621713401653,36061020000
204,-0.017910350480116244,36061020101
205,-0.012571914102497934,36061020102
206,-0.003205714852325179,36061020300
207,0.0042440616156456164,36061020500
208,0.001340073830598528,36061020600
209,-0.0034305347397630827,36061020701
210,-0.010627280928679496,36061020800
211,-0.0035584645091654055,36061020901
212,0.0009414798949948219,36061021000
213,-0.0007787241273019441,36061021100
214,-0.008006289667164277,36061021200
215,-0.007967066527034406,36061021303
216,-0.005272905347860467,36061021400
217,-0.006469336959173116,36061021500
218,-0.005335215922260258,36061021600
219,0.0,36061021703
220,-0.014747854885757477,36061021800
221,-0.004693564947086363,36061021900
222,0.0006598806234391325,36061022000
223,-0.001916204937706245,36061022102
224,-0.006763041569300838,36061022200
225,-0.0023016597833873434,36061022301
226,0.0013694737225112123,36061022302
227,-0.004740028710595608,36061022400
228,-0.0012644537819281264,36061022500
229,0.003435954317846823,36061022600
230,-0.014053746538846675,36061022700
231,0.004486320218263485,36061022800
232,-0.009282988073371391,36061022900
233,-0.0009890339304243793,36061023000
234,-0.004948665606317162,36061023100
235,0.0005978849301051534,36061023200
236,0.00018718372196232925,36061023300
237,-0.0007245540338877541,36061023400
238,-0.0022605904907569813,36061023501
239,-0.0011886592373180909,36061023502
240,0.007954911714854533,36061023600
241,-0.0034354154811157785,36061023700
242,-0.00764755134097202,36061023801
243,-0.004839479976987737,36061023802
244,-0.0006578928036161239,36061023900
245,-0.009312132538383202,36061024100
246,-0.010876061877010767,36061024200
247,0.004098018856167197,36061024301
248,0.0,36061024302
249,-0.0037019173942432044,36061024500
250,-0.005466298338559146,36061024700
251,-0.003983967448285576,36061024900
252,-0.005520479365390708,36061025100
253,-0.0030490390528262012,36061025300
254,-0.007329089127215781,36061025500
255,-0.0033730115638923707,36061025700
256,0.0010834667645080076,36061025900
