,0,Tracts
265,-0.003238623357794051,36061027700
266,0.010212503474210202,36061027900
267,0.0046218708742342875,36061028100
268,0.016124312924268636,36061028300
269,0.007732309104516537,36061028500
270,0.002268169268588276,36061028700
271,0.002253326104390951,36061029100
272,0.010970412427020541,36061029300
273,0.001152254394635266,36061029500
274,0.004340959003975154,36061029900
275,0.0026846619663227736,36061030300
276,-0.005865028758320124,36061030700
277,0.009603481017178457,36061030900
278,0.001993372435526245,36061031703
279,0.02257081608858321,36061031704
