BOROUGH,House #,Street Name,Job Type,Zip Code,Bldg Type,Residential,Filing Date,Issuance Date,Job Start Date,LATITUDE,LONGITUDE,CENSUS_TRACT,NTA_NAME
MANHATTAN,110,ANDES ROAD,A1,10004,2,,6/27/18 0:00,6/27/18 0:00,2/26/18 0:00,40.692557,-74.016346,5,park-cemetery-etc-Manhattan
MANHATTAN,110,ANDES ROAD,A1,10004,2,,5/24/18 0:00,5/24/18 0:00,5/24/18 0:00,40.692557,-74.016346,5,park-cemetery-etc-Manhattan
MANHATTAN,110,ANDES ROAD,A1,10004,2,,3/15/18 0:00,3/15/18 0:00,2/26/18 0:00,40.692557,-74.016346,5,park-cemetery-etc-Manhattan
MANHATTAN,110,ANDES ROAD,A1,10004,2,,2/23/18 0:00,2/23/18 0:00,2/23/18 0:00,40.692557,-74.016346,5,park-cemetery-etc-Manhattan
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,1/25/19 0:00,1/25/19 0:00,5/29/15 0:00,40.709974,-73.990759,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,11/26/18 0:00,11/27/18 0:00,5/29/15 0:00,40.709974,-73.990759,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,11/26/18 0:00,11/26/18 0:00,11/26/14 0:00,40.709974,-73.990759,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,8/31/18 0:00,8/31/18 0:00,5/4/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,7/6/18 0:00,7/6/18 0:00,9/13/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,6/22/18 0:00,6/28/18 0:00,11/26/14 0:00,40.709974,-73.990759,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,6/22/18 0:00,6/22/18 0:00,5/29/15 0:00,40.709974,-73.990759,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,6/15/18 0:00,6/15/18 0:00,9/13/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,6/15/18 0:00,6/15/18 0:00,5/4/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,6/11/18 0:00,6/11/18 0:00,9/13/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,6/11/18 0:00,6/11/18 0:00,5/4/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,5/4/18 0:00,5/4/18 0:00,9/13/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,4/16/18 0:00,4/16/18 0:00,5/4/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,2/21/18 0:00,3/9/18 0:00,5/4/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,1/16/18 0:00,1/16/18 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,YES,1/12/18 0:00,1/12/18 0:00,11/27/06 0:00,40.714143,-73.989128,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,YES,1/12/18 0:00,1/12/18 0:00,,40.714143,-73.989128,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,11/16/17 0:00,11/16/17 0:00,5/3/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,11/16/17 0:00,11/16/17 0:00,4/26/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,10/10/17 0:00,10/16/17 0:00,4/7/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,10/16/17 0:00,10/16/17 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,10/5/17 0:00,10/5/17 0:00,9/13/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,9/26/17 0:00,9/26/17 0:00,5/5/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,9/12/17 0:00,9/13/17 0:00,9/13/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,7/10/17 0:00,7/17/17 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,6/12/17 0:00,7/14/17 0:00,5/4/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,6/22/17 0:00,6/22/17 0:00,5/29/15 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,6/22/17 0:00,6/22/17 0:00,11/26/14 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,6/7/17 0:00,6/7/17 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,5/5/17 0:00,5/5/17 0:00,5/5/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,5/5/17 0:00,5/5/17 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,5/4/17 0:00,5/4/17 0:00,5/4/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,4/25/17 0:00,5/3/17 0:00,5/3/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,4/25/17 0:00,4/26/17 0:00,4/26/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,201,EAST BROADWAY,NB,10002,2,YES,4/25/17 0:00,4/25/17 0:00,4/25/17 0:00,40.71423,-73.98806,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,4/7/17 0:00,4/7/17 0:00,4/7/17 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,YES,3/28/17 0:00,3/28/17 0:00,,40.714143,-73.989128,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,12/9/16 0:00,12/22/16 0:00,12/22/16 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,12/9/16 0:00,12/9/16 0:00,12/9/16 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,193,HENRY STREET,NB,10002,2,YES,12/9/16 0:00,12/9/16 0:00,12/9/16 0:00,40.713583,-73.987833,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,8/4/16 0:00,8/4/16 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,7/5/16 0:00,7/5/16 0:00,5/29/15 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,7/5/16 0:00,7/5/16 0:00,11/26/14 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,6/2/16 0:00,6/9/16 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,5/24/16 0:00,5/24/16 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,YES,3/4/16 0:00,3/8/16 0:00,,40.714143,-73.989128,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,YES,3/4/16 0:00,3/4/16 0:00,11/27/06 0:00,40.714143,-73.989128,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,1/26/16 0:00,1/26/16 0:00,5/29/15 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,1/26/16 0:00,1/26/16 0:00,11/26/14 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,205,HENRY ST,NB,10002,2,YES,12/31/15 0:00,12/31/15 0:00,5/29/13 0:00,40.713621,-73.987371,6,Lower East Side
MANHATTAN,205,HENRY ST,NB,10002,2,YES,12/31/15 0:00,12/31/15 0:00,5/29/13 0:00,40.713621,-73.987371,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,6/17/15 0:00,6/17/15 0:00,5/29/15 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,6/17/15 0:00,6/17/15 0:00,11/26/14 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,6/17/15 0:00,6/17/15 0:00,11/26/14 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,6/17/15 0:00,6/17/15 0:00,11/26/14 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,205,HENRY ST,NB,10002,2,YES,6/13/15 0:00,6/13/15 0:00,5/29/13 0:00,40.713621,-73.987371,6,Lower East Side
MANHATTAN,205,HENRY ST,NB,10002,2,YES,6/10/15 0:00,6/13/15 0:00,5/29/13 0:00,40.713621,-73.987371,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,6/8/15 0:00,6/8/15 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,YES,6/8/15 0:00,6/8/15 0:00,6/8/15 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,YES,5/29/15 0:00,5/29/15 0:00,5/29/15 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,YES,3/5/15 0:00,3/5/15 0:00,,40.714143,-73.989128,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,YES,2/10/15 0:00,2/10/15 0:00,11/27/06 0:00,40.714143,-73.989128,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,YES,2/10/15 0:00,2/10/15 0:00,,40.714143,-73.989128,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,,10/31/18 0:00,10/31/18 0:00,12/14/15 0:00,40.709974,-73.990759,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,,6/29/18 0:00,6/29/18 0:00,7/12/16 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,235,CLINTON STREET,NB,10002,2,,5/16/18 0:00,5/16/18 0:00,1/18/18 0:00,40.712191,-73.986841,6,Lower East Side
MANHATTAN,235,CLINTON STREET,NB,10002,2,,3/21/18 0:00,3/21/18 0:00,3/21/18 0:00,40.712191,-73.986841,6,Lower East Side
MANHATTAN,235,CLINTON STREET,NB,10002,2,,1/30/18 0:00,1/30/18 0:00,1/30/18 0:00,40.712191,-73.986841,6,Lower East Side
MANHATTAN,235,CLINTON STREET,NB,10002,2,,1/11/18 0:00,1/11/18 0:00,1/18/18 0:00,40.712191,-73.986841,6,Lower East Side
MANHATTAN,235,CLINTON STREET,NB,10002,2,,1/9/18 0:00,1/9/18 0:00,1/9/18 0:00,40.712191,-73.986841,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,,11/13/17 0:00,11/13/17 0:00,12/14/15 0:00,40.709974,-73.990759,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,,7/3/17 0:00,7/3/17 0:00,7/12/16 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,,12/1/16 0:00,12/1/16 0:00,12/14/15 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,183,EAST BROADWAY,NB,10002,2,,11/28/16 0:00,11/28/16 0:00,5/21/07 0:00,40.714143,-73.989128,6,Lower East Side
MANHATTAN,227,CHERRY STREET,NB,10002,2,,7/12/16 0:00,7/12/16 0:00,7/12/16 0:00,40.711063,-73.990885,6,Lower East Side
MANHATTAN,250,SOUTH STREET,NB,10002,2,,12/14/15 0:00,12/14/15 0:00,12/14/15 0:00,40.709984,-73.99068,6,Lower East Side
MANHATTAN,285,SOUTH STREET,NB,10002,2,,7/28/15 0:00,7/28/15 0:00,9/19/12 0:00,40.710448,-73.986849,6,Lower East Side
MANHATTAN,137,HENRY STREET,A1,10002,2,YES,11/23/18 0:00,11/28/18 0:00,9/26/17 0:00,40.71333,-73.990827,6,Lower East Side
MANHATTAN,275,SOUTH STREET,A1,10002,2,YES,5/1/18 0:00,5/11/18 0:00,5/22/17 0:00,40.710357,-73.98761,6,Lower East Side
MANHATTAN,275,SOUTH STREET,A1,10002,2,YES,5/1/18 0:00,5/7/18 0:00,1/26/06 0:00,40.710357,-73.98761,6,Lower East Side
MANHATTAN,275,SOUTH STREET,A1,10002,2,YES,12/7/17 0:00,12/8/17 0:00,1/26/06 0:00,40.710357,-73.98761,6,Lower East Side
MANHATTAN,137,HENRY STREET,A1,10002,2,YES,11/24/17 0:00,11/24/17 0:00,11/24/17 0:00,40.71333,-73.990827,6,Lower East Side
MANHATTAN,137,HENRY STREET,A1,10002,2,YES,11/24/17 0:00,11/24/17 0:00,11/24/17 0:00,40.71333,-73.990827,6,Lower East Side
MANHATTAN,137,HENRY STREET,A1,10002,2,YES,9/26/17 0:00,9/26/17 0:00,9/26/17 0:00,40.71333,-73.990827,6,Lower East Side
MANHATTAN,275,SOUTH STREET,A1,10002,2,YES,5/22/17 0:00,5/22/17 0:00,5/22/17 0:00,40.710357,-73.98761,6,Lower East Side
MANHATTAN,32,RUTGERS STREET,A1,10002,2,YES,5/26/16 0:00,5/26/16 0:00,8/3/15 0:00,40.712828,-73.990023,6,Lower East Side
MANHATTAN,32,RUTGERS STREET,A1,10002,2,YES,5/26/16 0:00,5/26/16 0:00,8/3/15 0:00,40.712828,-73.990023,6,Lower East Side
MANHATTAN,32,RUTGERS STREET,A1,10002,2,YES,10/20/15 0:00,10/20/15 0:00,10/20/15 0:00,40.712828,-73.990023,6,Lower East Side
MANHATTAN,32,RUTGERS STREET,A1,10002,2,YES,8/3/15 0:00,8/3/15 0:00,8/3/15 0:00,40.712828,-73.990023,6,Lower East Side
MANHATTAN,32,RUTGERS STREET,A1,10002,2,YES,8/3/15 0:00,8/3/15 0:00,8/3/15 0:00,40.712828,-73.990023,6,Lower East Side
MANHATTAN,32,RUTGERS STREET,A1,10002,2,YES,8/3/15 0:00,8/3/15 0:00,8/3/15 0:00,40.712828,-73.990023,6,Lower East Side
MANHATTAN,275,SOUTH STREET,A1,10002,2,YES,1/21/15 0:00,1/21/15 0:00,1/26/06 0:00,40.710357,-73.98761,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,1/16/19 0:00,1/16/19 0:00,6/16/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,134,EAST BROADWAY,A1,10002,2,,3/30/18 0:00,3/30/18 0:00,11/6/14 0:00,40.713929,-73.991732,6,Lower East Side
MANHATTAN,275,SOUTH STREET,A1,10002,2,,3/20/18 0:00,3/20/18 0:00,3/20/18 0:00,40.710357,-73.98761,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,1/26/18 0:00,1/26/18 0:00,6/16/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,152,HENRY STREET,A1,10002,2,,1/23/18 0:00,1/23/18 0:00,11/16/07 0:00,40.713413,-73.989683,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,11/28/17 0:00,11/28/17 0:00,7/10/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,113,DIVISION STREET,A1,10002,2,,6/15/17 0:00,6/15/17 0:00,6/15/17 0:00,40.714406,-73.992198,6,Lower East Side
MANHATTAN,113,DIVISION STREET,A1,10002,2,,6/15/17 0:00,6/15/17 0:00,6/15/17 0:00,40.714406,-73.992198,6,Lower East Side
MANHATTAN,152,HENRY STREET,A1,10002,2,,3/27/17 0:00,3/27/17 0:00,11/16/07 0:00,40.713413,-73.989683,6,Lower East Side
MANHATTAN,152,HENRY STREET,A1,10002,2,,2/10/17 0:00,3/6/17 0:00,6/13/05 0:00,40.713413,-73.989683,6,Lower East Side
MANHATTAN,134,EAST BROADWAY,A1,10002,2,,12/19/16 0:00,2/23/17 0:00,4/19/13 0:00,40.713929,-73.991732,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,1/9/17 0:00,1/9/17 0:00,6/16/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,12/14/16 0:00,12/14/16 0:00,6/16/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,11/7/16 0:00,11/7/16 0:00,7/10/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,134,EAST BROADWAY,A1,10002,2,,10/7/16 0:00,10/7/16 0:00,11/6/14 0:00,40.713929,-73.991732,6,Lower East Side
MANHATTAN,134,EAST BROADWAY,A1,10002,2,,12/14/15 0:00,12/14/15 0:00,4/19/13 0:00,40.713929,-73.991732,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,12/10/15 0:00,12/10/15 0:00,6/16/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,134,EAST BROADWAY,A1,10002,2,,10/7/15 0:00,10/7/15 0:00,11/6/14 0:00,40.713929,-73.991732,6,Lower East Side
MANHATTAN,179,HENRY STREET,A1,10002,2,,9/29/15 0:00,9/29/15 0:00,1/19/12 0:00,40.713539,-73.98837,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,7/10/15 0:00,7/10/15 0:00,7/10/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,153,EAST BROADWAY,A1,10002,2,,6/16/15 0:00,6/16/15 0:00,6/16/15 0:00,40.714,-73.990729,6,Lower East Side
MANHATTAN,134,EAST BROADWAY,A1,10002,2,,4/2/15 0:00,4/2/15 0:00,4/19/13 0:00,40.713929,-73.991732,6,Lower East Side
MANHATTAN,134,EAST BROADWAY,A1,10002,2,,4/2/15 0:00,4/2/15 0:00,4/19/13 0:00,40.713929,-73.991732,6,Lower East Side
MANHATTAN,120,WATER STREET,NB,10005,2,,2/1/19 0:00,2/1/19 0:00,2/1/19 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,1/31/19 0:00,1/31/19 0:00,1/31/19 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,12/5/18 0:00,12/6/18 0:00,8/21/17 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,11/5/18 0:00,11/7/18 0:00,8/21/17 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,5/29/18 0:00,8/28/18 0:00,8/21/17 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,8/8/18 0:00,8/8/18 0:00,8/21/17 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,2/2/18 0:00,2/2/18 0:00,8/21/17 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,8/23/17 0:00,8/24/17 0:00,8/21/17 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,8/21/17 0:00,8/21/17 0:00,8/21/17 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,120,WATER STREET,NB,10005,2,,8/21/17 0:00,8/21/17 0:00,8/21/17 0:00,40.705299,-74.007242,7,Battery Park City-Lower Manhattan
MANHATTAN,20,BROAD STREET,A1,10005,2,YES,2/19/19 0:00,2/19/19 0:00,3/31/17 0:00,40.706553,-74.011033,7,Battery Park City-Lower Manhattan
MANHATTAN,1,WALL STREET,A1,10004,2,YES,1/31/19 0:00,2/4/19 0:00,5/12/17 0:00,40.707712,-74.011643,7,Battery Park City-Lower Manhattan
MANHATTAN,20,BROAD STREET,A1,10005,2,YES,12/19/18 0:00,12/26/18 0:00,3/31/17 0:00,40.706553,-74.011033,7,Battery Park City-Lower Manhattan
MANHATTAN,70,PINE STREET,A1,10005,2,YES,12/5/18 0:00,12/5/18 0:00,7/1/13 0:00,40.706315,-74.007895,7,Battery Park City-Lower Manhattan
MANHATTAN,1,WALL STREET,A1,10004,2,YES,9/27/18 0:00,9/27/18 0:00,5/12/17 0:00,40.707712,-74.011643,7,Battery Park City-Lower Manhattan
MANHATTAN,20,BROAD STREET,A1,10005,2,YES,7/19/18 0:00,7/19/18 0:00,3/31/17 0:00,40.706553,-74.011033,7,Battery Park City-Lower Manhattan
MANHATTAN,20,EXCHANGE PLACE,A1,10005,2,YES,7/13/18 0:00,7/13/18 0:00,6/9/06 0:00,40.705634,-74.009378,7,Battery Park City-Lower Manhattan
MANHATTAN,63,WALL STREET,A1,10005,2,YES,7/11/18 0:00,7/11/18 0:00,8/27/03 0:00,40.705843,-74.008516,7,Battery Park City-Lower Manhattan
MANHATTAN,63,WALL STREET,A1,10005,2,YES,7/10/18 0:00,7/10/18 0:00,8/27/03 0:00,40.705843,-74.008516,7,Battery Park City-Lower Manhattan
MANHATTAN,75,WALL ST,A1,10005,2,YES,6/27/18 0:00,6/27/18 0:00,2/3/16 0:00,40.705486,-74.007874,7,Battery Park City-Lower Manhattan
MANHATTAN,20,BROAD STREET,A1,10005,2,YES,3/13/18 0:00,3/13/18 0:00,3/30/17 0:00,40.706553,-74.011033,7,Battery Park City-Lower Manhattan
MANHATTAN,70,PINE STREET,A1,10005,2,YES,2/16/18 0:00,2/16/18 0:00,7/1/13 0:00,40.706315,-74.007895,7,Battery Park City-Lower Manhattan
MANHATTAN,70,PINE STREET,A1,10005,2,YES,2/16/18 0:00,2/16/18 0:00,7/1/13 0:00,40.706315,-74.007895,7,Battery Park City-Lower Manhattan
MANHATTAN,10,HANOVER SQUARE,A1,10005,2,YES,1/29/18 0:00,1/29/18 0:00,1/29/18 0:00,40.704328,-74.00923,7,Battery Park City-Lower Manhattan
MANHATTAN,1,WALL STREET,A1,10004,2,YES,11/13/17 0:00,11/28/17 0:00,5/12/17 0:00,40.707712,-74.011643,7,Battery Park City-Lower Manhattan
MANHATTAN,99,WALL STREET,A1,10005,2,YES,10/4/17 0:00,10/4/17 0:00,6/25/15 0:00,40.705,-74.007156,7,Battery Park City-Lower Manhattan
MANHATTAN,99,WALL STREET,A1,10005,2,YES,10/4/17 0:00,10/4/17 0:00,6/24/15 0:00,40.705,-74.007156,7,Battery Park City-Lower Manhattan
MANHATTAN,75,WALL ST,A1,10005,2,YES,9/21/17 0:00,9/21/17 0:00,2/3/16 0:00,40.705486,-74.007874,7,Battery Park City-Lower Manhattan
MANHATTAN,1,WALL STREET,A1,10004,2,YES,9/15/17 0:00,9/15/17 0:00,5/12/17 0:00,40.707712,-74.011643,7,Battery Park City-Lower Manhattan
MANHATTAN,63,WALL STREET,A1,10005,2,YES,9/8/17 0:00,9/8/17 0:00,8/27/03 0:00,40.705843,-74.008516,7,Battery Park City-Lower Manhattan
MANHATTAN,63,WALL STREET,A1,10005,2,YES,9/8/17 0:00,9/8/17 0:00,8/27/03 0:00,40.705843,-74.008516,7,Battery Park City-Lower Manhattan
MANHATTAN,20,EXCHANGE PLACE,A1,10005,2,YES,8/23/17 0:00,8/23/17 0:00,6/9/06 0:00,40.705634,-74.009378,7,Battery Park City-Lower Manhattan
MANHATTAN,20,BROAD STREET,A1,10005,2,YES,8/4/17 0:00,8/4/17 0:00,3/31/17 0:00,40.706553,-74.011033,7,Battery Park City-Lower Manhattan
MANHATTAN,70,PINE STREET,A1,10005,2,YES,6/8/17 0:00,6/8/17 0:00,7/1/13 0:00,40.706315,-74.007895,7,Battery Park City-Lower Manhattan
MANHATTAN,1,WALL STREET,A1,10004,2,YES,5/11/17 0:00,5/12/17 0:00,5/12/17 0:00,40.707712,-74.011643,7,Battery Park City-Lower Manhattan
MANHATTAN,82,BEAVER STREET,A1,10005,2,YES,4/26/17 0:00,4/26/17 0:00,4/7/05 0:00,40.70536,-74.008602,7,Battery Park City-Lower Manhattan
MANHATTAN,20,BROAD STREET,A1,10005,2,YES,3/30/17 0:00,3/31/17 0:00,3/31/17 0:00,40.706553,-74.011033,7,Battery Park City-Lower Manhattan
MANHATTAN,20,BROAD STREET,A1,10005,2,YES,3/30/17 0:00,3/30/17 0:00,3/30/17 0:00,40.706553,-74.011033,7,Battery Park City-Lower Manhattan
MANHATTAN,99,WALL STREET,A1,10005,2,YES,12/30/16 0:00,1/11/17 0:00,6/25/15 0:00,40.705,-74.007156,7,Battery Park City-Lower Manhattan
MANHATTAN,99,WALL STREET,A1,10005,2,YES,6/24/16 0:00,6/24/16 0:00,6/24/15 0:00,40.705,-74.007156,7,Battery Park City-Lower Manhattan
MANHATTAN,75,WALL ST,A1,10005,2,YES,6/8/16 0:00,6/8/16 0:00,2/3/16 0:00,40.705486,-74.007874,7,Battery Park City-Lower Manhattan
MANHATTAN,70,PINE STREET,A1,10005,2,YES,6/3/16 0:00,6/3/16 0:00,7/1/13 0:00,40.706315,-74.007895,7,Battery Park City-Lower Manhattan
MANHATTAN,70,PINE STREET,A1,10005,2,YES,4/29/16 0:00,4/29/16 0:00,7/1/13 0:00,40.706315,-74.007895,7,Battery Park City-Lower Manhattan
MANHATTAN,75,WALL ST,A1,10005,2,YES,2/1/16 0:00,2/3/16 0:00,2/3/16 0:00,40.705486,-74.007874,7,Battery Park City-Lower Manhattan
MANHATTAN,99,WALL STREET,A1,10005,2,YES,1/22/16 0:00,1/22/16 0:00,6/25/15 0:00,40.705,-74.007156,7,Battery Park City-Lower Manhattan
MANHATTAN,55,WALL STREET,A1,10005,2,YES,1/6/16 0:00,1/6/16 0:00,11/2/05 0:00,40.706191,-74.009165,7,Battery Park City-Lower Manhattan
MANHATTAN,99,WALL STREET,A1,10005,2,YES,11/24/15 0:00,11/24/15 0:00,6/25/15 0:00,40.705,-74.007156,7,Battery Park City-Lower Manhattan
MANHATTAN,20,EXCHANGE PLACE,A1,10005,2,YES,8/17/15 0:00,8/20/15 0:00,6/9/06 0:00,40.705634,-74.009378,7,Battery Park City-Lower Manhattan
MANHATTAN,70,PINE STREET,A1,10005,2,YES,6/12/15 0:00,8/7/15 0:00,7/1/13 0:00,40.706315,-74.007895,7,Battery Park City-Lower Manhattan
MANHATTAN,99,WALL STREET,A1,10005,2,YES,6/24/15 0:00,6/25/15 0:00,6/25/15 0:00,40.705,-74.007156,7,Battery Park City-Lower Manhattan
MANHATTAN,99,WALL STREET,A1,10005,2,YES,6/22/15 0:00,6/24/15 0:00,6/24/15 0:00,40.705,-74.007156,7,Battery Park City-Lower Manhattan
