GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Science and Engineering,Margin of Error; Total: - Science and Engineering,Estimate; Total: - Science and Engineering Related Fields,Margin of Error; Total: - Science and Engineering Related Fields,Estimate; Total: - Business,Margin of Error; Total: - Business,Estimate; Total: - Education,Margin of Error; Total: - Education,"Estimate; Total: - Arts, Humanities and Other","Margin of Error; Total: - Arts, Humanities and Other"
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",417,100,171,63,54,44,51,37,25,20,116,40
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",824,224,320,142,63,76,165,115,79,64,197,130
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",2163,365,904,215,122,84,214,133,99,71,824,209
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",4023,394,1385,296,236,112,381,162,260,142,1761,394
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",2017,208,581,136,170,96,193,95,117,60,956,164
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",996,269,493,201,46,58,150,94,37,39,270,135
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",2358,384,637,172,18,28,438,178,151,104,1114,362
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1723,187,686,190,62,34,116,61,77,47,782,165
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",2330,531,549,181,202,129,382,225,195,174,1002,315
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",1310,321,375,181,57,70,237,119,218,121,423,210
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1242,171,428,131,11,16,56,38,79,69,668,133
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",1453,347,628,199,16,45,353,190,22,38,434,185
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",903,237,319,140,13,22,166,121,104,90,301,145
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",2829,416,1012,267,60,65,301,191,264,167,1192,243
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",380,136,129,73,14,22,60,61,10,16,167,97
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1428,194,428,134,51,30,207,83,55,38,687,131
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1765,181,388,110,94,44,177,71,229,94,877,150
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",1437,336,291,134,213,156,351,142,93,70,489,170
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",5234,497,2284,376,254,140,1000,324,232,142,1464,286
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",4098,439,1808,399,181,110,502,169,335,179,1272,276
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11
