GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,"Estimate; Total: - With interest, dividends, or net rental income","Margin of Error; Total: - With interest, dividends, or net rental income","Estimate; Total: - No interest, dividends, or net rental income","Margin of Error; Total: - No interest, dividends, or net rental income"
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2004,131,34,55,1970,132
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2537,149,224,116,2313,164
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1171,104,158,81,1013,108
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1180,101,157,67,1023,102
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2322,113,131,69,2191,125
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1482,60,56,37,1426,71
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2587,151,71,45,2516,156
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3442,188,244,94,3198,198
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1699,134,283,94,1416,149
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2234,125,301,115,1933,166
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2326,194,320,123,2006,214
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",2781,169,189,112,2592,184
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3649,182,158,82,3491,196
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2659,155,225,104,2434,172
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3033,182,66,54,2967,190
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2458,127,209,107,2249,154
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2090,114,248,104,1842,130
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2443,112,166,89,2277,137
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",778,66,73,53,705,91
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",3095,145,295,134,2800,191
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2474,135,117,72,2357,156
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",3937,288,812,223,3125,331
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",582,93,150,68,432,84
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",976,69,71,42,905,83
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,12,0,12,0,12
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3095,185,475,177,2620,270
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1299,61,53,37,1246,72
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1339,111,119,64,1220,115
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2371,107,67,77,2304,127
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",4724,171,238,115,4486,199
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2394,154,219,103,2175,197
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",343,38,0,12,343,38
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",740,57,52,29,688,57
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3695,152,473,150,3222,198
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2084,183,285,102,1799,199
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1730,102,373,85,1357,115
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1503,98,190,66,1313,110
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3586,134,88,67,3498,145
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2839,109,82,57,2757,124
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",2763,153,493,163,2270,209
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",511,45,78,33,433,50
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2548,155,84,66,2464,172
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",2919,116,385,106,2534,152
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3262,107,941,212,2321,229
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1560,96,644,103,916,127
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2023,102,54,37,1969,96
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",3874,138,305,111,3569,159
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1317,68,458,88,859,105
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3063,129,225,88,2838,132
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2606,112,91,65,2515,125
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1645,78,285,76,1360,96
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",3747,125,129,75,3618,146
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",2757,137,73,50,2684,140
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3173,173,538,158,2635,198
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,12,0,12,0,12
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1442,80,20,20,1422,82
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1772,71,322,92,1450,103
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1754,89,561,108,1193,120
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3311,131,224,130,3087,149
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,12,0,12,0,12
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",3860,205,1569,296,2291,300
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3081,294,1078,257,2003,316
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,12,0,12,0,12
