GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - No schooling completed,Margin of Error; Total: - No schooling completed,Estimate; Total: - Nursery school,Margin of Error; Total: - Nursery school,Estimate; Total: - Kindergarten,Margin of Error; Total: - Kindergarten,Estimate; Total: - 1st grade,Margin of Error; Total: - 1st grade,Estimate; Total: - 2nd grade,Margin of Error; Total: - 2nd grade,Estimate; Total: - 3rd grade,Margin of Error; Total: - 3rd grade,Estimate; Total: - 4th grade,Margin of Error; Total: - 4th grade,Estimate; Total: - 5th grade,Margin of Error; Total: - 5th grade,Estimate; Total: - 6th grade,Margin of Error; Total: - 6th grade,Estimate; Total: - 7th grade,Margin of Error; Total: - 7th grade,Estimate; Total: - 8th grade,Margin of Error; Total: - 8th grade,Estimate; Total: - 9th grade,Margin of Error; Total: - 9th grade,Estimate; Total: - 10th grade,Margin of Error; Total: - 10th grade,Estimate; Total: - 11th grade,Margin of Error; Total: - 11th grade,"Estimate; Total: - 12th grade, no diploma","Margin of Error; Total: - 12th grade, no diploma",Estimate; Total: - Regular high school diploma,Margin of Error; Total: - Regular high school diploma,Estimate; Total: - GED or alternative credential,Margin of Error; Total: - GED or alternative credential,"Estimate; Total: - Some college, less than 1 year","Margin of Error; Total: - Some college, less than 1 year","Estimate; Total: - Some college, 1 or more years, no degree","Margin of Error; Total: - Some college, 1 or more years, no degree",Estimate; Total: - Associate's degree,Margin of Error; Total: - Associate's degree,Estimate; Total: - Bachelor's degree,Margin of Error; Total: - Bachelor's degree,Estimate; Total: - Master's degree,Margin of Error; Total: - Master's degree,Estimate; Total: - Professional school degree,Margin of Error; Total: - Professional school degree,Estimate; Total: - Doctorate degree,Margin of Error; Total: - Doctorate degree
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",8939,667,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,128,114,0,19,135,141,310,171,17,27,81,67,618,185,326,207,4034,576,1886,415,1116,357,288,169
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",4677,406,110,67,0,17,0,17,0,17,0,17,33,49,29,46,60,57,116,77,11,21,112,79,63,56,91,78,91,69,65,45,783,192,59,41,228,111,259,100,191,99,1046,253,903,203,415,179,12,20
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",11957,945,108,108,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,0,19,23,38,7,17,0,19,1,2,138,108,815,301,64,58,304,144,695,219,480,195,4850,849,2711,538,1286,295,475,211
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",5701,567,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,26,42,0,17,0,17,0,17,10,16,15,27,430,175,0,17,242,225,413,191,98,74,2263,508,1579,283,524,206,101,78
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",10579,973,12,17,0,19,0,19,0,19,0,19,12,24,13,25,53,58,5,11,68,77,0,19,93,93,0,19,151,136,36,75,607,241,8,16,93,59,644,237,257,179,4903,786,2309,630,804,261,511,309
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",6887,741,80,100,0,17,0,17,0,17,74,104,0,17,0,17,0,17,0,17,22,25,53,75,33,48,13,20,94,147,1,4,494,180,24,39,61,48,626,283,316,212,2544,461,1572,427,601,290,279,183
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",6118,433,44,49,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,40,46,303,152,14,23,60,43,377,165,121,104,2265,302,1639,365,1002,282,253,82
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",3311,401,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,11,18,0,12,60,99,288,188,11,17,68,73,300,129,0,12,1060,263,873,207,410,142,230,143
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",2,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,0,12,1,3,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",3906,320,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,24,38,56,238,107,92,86,70,53,191,121,120,67,1200,250,1068,201,661,185,214,94
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",5799,407,1,11,0,17,0,17,0,17,0,17,34,52,0,17,0,17,0,17,0,17,18,27,34,38,19,28,3,7,28,44,220,125,87,72,65,68,257,117,174,125,2371,405,1579,259,614,203,295,113
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",4235,838,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,11,21,30,47,150,90,12,25,34,39,170,86,81,76,1515,287,1426,664,603,173,203,135
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",3339,306,19,29,0,12,0,12,0,12,0,12,0,12,0,12,3,13,24,41,0,12,11,19,0,12,24,38,31,42,2,5,59,52,72,54,34,36,124,84,134,106,1536,255,805,167,348,142,113,83
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",6760,596,0,17,0,17,0,17,0,17,0,17,0,17,0,17,3,6,0,17,0,17,9,15,0,17,0,17,40,64,25,40,316,173,19,33,155,112,299,160,182,111,3225,534,1436,316,723,197,328,150
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",2047,261,118,189,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,10,16,0,12,0,12,0,12,0,12,14,19,70,86,0,12,40,35,122,65,38,34,549,110,394,98,473,137,219,91
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",2135,198,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,26,0,12,0,12,0,12,0,12,11,19,11,16,83,47,0,12,20,31,98,62,74,60,742,200,631,124,349,107,101,68
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",5357,446,30,46,0,17,0,17,0,17,0,17,0,17,29,31,0,17,0,17,16,26,14,21,14,23,0,17,3,7,28,29,182,97,15,25,72,43,402,133,186,153,2058,360,1398,276,618,202,292,165
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",4639,444,30,40,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,21,32,0,17,53,65,65,58,217,180,14,30,166,85,346,139,120,86,1477,257,1425,278,431,158,274,103
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1618,172,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,94,60,0,12,13,18,47,32,58,56,588,125,424,138,317,103,68,46
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",3938,353,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,2,0,17,15,24,131,100,16,27,47,45,207,100,134,95,1357,230,1099,218,734,191,197,114
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",6054,558,114,90,0,17,0,17,0,17,0,17,38,60,0,17,26,52,27,44,0,17,91,92,13,22,68,64,197,170,227,131,707,299,147,166,53,57,677,344,386,214,1830,444,946,280,417,199,90,64
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",5547,377,90,68,0,17,0,17,0,17,0,17,0,17,0,17,61,59,49,62,103,79,30,30,79,64,93,80,144,100,51,51,435,164,86,88,200,106,557,239,171,99,1757,386,1093,237,426,159,122,63
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",7242,505,30,40,0,17,0,17,0,17,0,17,0,17,0,17,11,20,0,17,0,17,33,50,0,17,13,21,24,36,0,17,342,201,69,86,103,79,358,153,243,164,2563,348,1953,409,1098,277,402,212
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",10917,863,91,120,0,19,0,19,0,19,0,19,114,140,0,19,0,19,152,197,144,224,45,54,132,104,2,4,34,56,159,165,686,270,362,267,68,74,826,298,365,187,4276,793,2034,394,1082,342,345,220
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",7923,619,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,15,23,0,17,0,17,0,17,0,17,379,140,25,39,111,86,385,174,250,140,2456,417,2702,513,1148,372,452,203
