GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
1400000US36061003601,36061003601,"Census Tract 36.01, New York County, New York",1613,55,0,12,397,88,107,57,168,73,138,63,24,24,57,36,22,25,700,107
1400000US36061003602,36061003602,"Census Tract 36.02, New York County, New York",1586,66,0,12,452,106,19,20,53,47,14,18,13,16,54,38,41,27,940,141
1400000US36061003700,36061003700,"Census Tract 37, New York County, New York",1490,81,3,5,234,85,0,12,0,12,36,29,265,97,132,69,62,37,758,130
1400000US36061003800,36061003800,"Census Tract 38, New York County, New York",5795,97,0,17,49,49,251,139,165,102,109,75,157,109,220,160,290,154,4554,271
1400000US36061003900,36061003900,"Census Tract 39, New York County, New York",3059,122,52,76,411,124,56,48,50,48,1180,176,86,60,31,36,84,72,1109,198
1400000US36061004000,36061004000,"Census Tract 40, New York County, New York",4546,96,42,68,124,98,0,17,54,53,37,44,246,124,405,182,419,158,3219,279
1400000US36061004100,36061004100,"Census Tract 41, New York County, New York",3765,118,0,17,170,105,25,32,122,81,58,84,68,58,127,90,117,75,3078,215
1400000US36061004200,36061004200,"Census Tract 42, New York County, New York",1801,45,0,12,92,53,40,34,45,32,219,88,574,131,193,66,9,16,629,123
1400000US36061004300,36061004300,"Census Tract 43, New York County, New York",2598,124,0,12,92,74,252,107,228,114,251,134,53,46,20,25,125,104,1577,214
1400000US36061004400,36061004400,"Census Tract 44, New York County, New York",8297,199,0,19,0,19,0,19,0,19,0,19,133,99,1237,359,6504,475,423,232
1400000US36061004500,36061004500,"Census Tract 45, New York County, New York",582,75,0,12,90,60,0,12,0,12,15,24,0,12,13,21,16,19,448,65
1400000US36061004700,36061004700,"Census Tract 47, New York County, New York",1586,80,0,12,102,67,0,12,0,12,0,12,28,33,8,12,17,18,1431,119
1400000US36061004800,36061004800,"Census Tract 48, New York County, New York",3799,145,17,26,91,82,92,103,84,56,400,139,847,183,475,117,182,91,1611,239
1400000US36061004900,36061004900,"Census Tract 49, New York County, New York",3054,115,0,12,39,36,0,12,29,33,44,34,152,67,117,87,256,111,2417,181
1400000US36061005000,36061005000,"Census Tract 50, New York County, New York",3595,114,0,17,19,30,76,61,493,151,105,92,866,195,620,177,170,113,1246,190
1400000US36061005200,36061005200,"Census Tract 52, New York County, New York",1785,50,0,12,47,32,20,30,110,62,125,75,434,103,82,49,84,48,883,133
1400000US36061005400,36061005400,"Census Tract 54, New York County, New York",2837,84,0,12,87,68,8,20,271,119,154,85,1143,213,244,93,161,97,769,176
1400000US36061005501,36061005501,"Census Tract 55.01, New York County, New York",2483,103,0,17,31,34,0,17,84,64,243,124,875,190,692,171,108,85,450,150
1400000US36061005502,36061005502,"Census Tract 55.02, New York County, New York",1262,90,11,17,48,62,62,59,120,44,17,17,52,44,0,12,0,12,952,119
1400000US36061005600,36061005600,"Census Tract 56, New York County, New York",2190,95,0,12,62,46,13,21,674,164,144,85,60,57,67,60,51,38,1119,164
1400000US36061005700,36061005700,"Census Tract 57, New York County, New York",1789,32,57,56,72,51,19,21,101,75,485,118,600,108,61,40,20,22,374,97
1400000US36061005800,36061005800,"Census Tract 58, New York County, New York",2306,122,0,12,1600,192,67,51,101,84,35,42,0,12,47,46,94,103,362,139
1400000US36061005900,36061005900,"Census Tract 59, New York County, New York",3276,146,0,17,0,17,0,17,0,17,53,56,634,159,1052,179,127,50,1410,231
1400000US36061006000,36061006000,"Census Tract 60, New York County, New York",2459,47,0,17,14,22,15,24,0,17,0,17,28,32,361,119,1911,126,130,107
1400000US36061006100,36061006100,"Census Tract 61, New York County, New York",2683,72,0,12,8,12,254,93,91,77,118,75,288,108,173,102,189,103,1562,165
1400000US36061006200,36061006200,"Census Tract 62, New York County, New York",1401,27,0,12,33,45,118,49,96,34,937,103,145,79,17,20,0,12,55,49
1400000US36061006300,36061006300,"Census Tract 63, New York County, New York",4277,161,0,17,0,17,0,17,101,115,99,74,489,121,601,179,250,115,2737,236
1400000US36061006400,36061006400,"Census Tract 64, New York County, New York",5058,197,43,48,306,110,118,97,217,138,1226,279,1254,256,360,144,211,107,1323,242
1400000US36061006500,36061006500,"Census Tract 65, New York County, New York",3568,139,0,17,15,24,0,17,190,104,167,93,114,72,151,107,411,175,2520,266
1400000US36061006600,36061006600,"Census Tract 66, New York County, New York",6818,157,0,19,78,63,0,19,467,249,1669,372,2287,452,363,257,470,264,1484,360
1400000US36061006700,36061006700,"Census Tract 67, New York County, New York",3796,136,0,12,0,12,0,12,118,82,81,65,178,93,210,76,293,118,2916,217
1400000US36061006800,36061006800,"Census Tract 68, New York County, New York",4494,138,0,17,99,61,215,165,435,170,547,178,568,184,461,177,244,128,1925,283
1400000US36061006900,36061006900,"Census Tract 69, New York County, New York",1484,74,0,12,249,98,9,15,49,36,171,54,31,28,112,66,55,47,808,141
1400000US36061007000,36061007000,"Census Tract 70, New York County, New York",5669,203,132,130,574,203,383,172,358,141,621,185,1720,379,366,141,120,84,1395,341
1400000US36061007100,36061007100,"Census Tract 71, New York County, New York",3844,43,0,17,0,17,0,17,28,31,91,57,1070,189,274,129,256,111,2125,190
1400000US36061007200,36061007200,"Census Tract 72, New York County, New York",5222,133,0,17,115,69,114,77,1141,273,745,293,1182,321,772,239,101,77,1052,262
1400000US36061007300,36061007300,"Census Tract 73, New York County, New York",4547,136,0,17,12,20,12,19,31,37,49,48,171,82,181,95,164,96,3927,204
1400000US36061007400,36061007400,"Census Tract 74, New York County, New York",2700,98,0,12,686,177,406,139,37,45,64,56,99,67,65,61,93,79,1250,195
1400000US36061007500,36061007500,"Census Tract 75, New York County, New York",2647,103,0,12,35,42,47,47,273,99,283,111,413,160,263,117,49,52,1284,179
1400000US36061007600,36061007600,"Census Tract 76, New York County, New York",1573,59,0,12,458,99,13,15,16,18,0,12,43,32,22,21,0,12,1021,111
1400000US36061007700,36061007700,"Census Tract 77, New York County, New York",4254,141,0,17,42,51,38,42,169,126,86,62,283,110,258,104,212,113,3166,259
1400000US36061007800,36061007800,"Census Tract 78, New York County, New York",5372,137,0,17,373,159,503,177,1170,280,310,141,944,207,761,227,387,166,924,271
1400000US36061007900,36061007900,"Census Tract 79, New York County, New York",2904,138,0,12,112,51,347,124,207,119,118,83,422,145,112,76,40,37,1546,214
1400000US36061008000,36061008000,"Census Tract 80, New York County, New York",3730,151,0,12,130,104,0,12,70,52,404,122,481,151,731,173,371,131,1543,261
1400000US36061008100,36061008100,"Census Tract 81, New York County, New York",5315,211,0,17,388,189,145,125,103,107,201,113,395,155,141,74,423,173,3519,337
1400000US36061008200,36061008200,"Census Tract 82, New York County, New York",2534,79,0,12,252,111,24,38,117,80,180,98,244,127,664,176,335,124,718,153
1400000US36061008300,36061008300,"Census Tract 83, New York County, New York",2321,47,21,34,284,84,0,12,18,28,240,96,488,130,99,83,55,47,1116,175
1400000US36061008400,36061008400,"Census Tract 84, New York County, New York",1041,67,8,13,318,91,114,67,138,47,25,24,24,40,0,12,38,31,376,97
1400000US36061008601,36061008601,"Census Tract 86.01, New York County, New York",1528,51,0,12,0,12,138,75,1215,106,153,83,8,18,0,12,0,12,14,23
1400000US36061008602,36061008602,"Census Tract 86.02, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061008603,36061008603,"Census Tract 86.03, New York County, New York",3513,76,0,12,136,69,42,38,200,129,552,179,530,147,874,190,27,31,1152,201
1400000US36061008700,36061008700,"Census Tract 87, New York County, New York",4249,106,0,17,678,198,36,40,211,104,138,91,299,162,67,64,369,194,2451,320
1400000US36061008800,36061008800,"Census Tract 88, New York County, New York",5507,155,0,17,29,46,41,38,668,230,477,184,1085,287,320,132,79,54,2808,326
1400000US36061008900,36061008900,"Census Tract 89, New York County, New York",3511,91,58,44,64,47,39,44,64,50,117,64,517,183,288,147,153,87,2211,219
1400000US36061009000,36061009000,"Census Tract 90, New York County, New York",5832,129,28,46,568,198,200,160,711,219,999,214,1300,302,699,231,231,107,1096,264
1400000US36061009100,36061009100,"Census Tract 91, New York County, New York",4386,69,0,17,843,208,90,59,320,137,216,116,226,107,155,95,87,52,2449,280
1400000US36061009200,36061009200,"Census Tract 92, New York County, New York",1461,56,0,12,309,84,27,23,136,87,52,51,64,43,65,45,20,22,788,123
1400000US36061009300,36061009300,"Census Tract 93, New York County, New York",5585,193,174,198,84,79,40,48,193,139,56,67,1200,206,250,118,162,97,3426,326
1400000US36061009400,36061009400,"Census Tract 94, New York County, New York",16,14,0,12,0,12,0,12,4,6,8,13,0,12,0,12,0,12,4,6
1400000US36061009500,36061009500,"Census Tract 95, New York County, New York",1416,51,107,57,293,101,42,42,46,58,43,27,73,48,44,45,0,12,768,113
1400000US36061009600,36061009600,"Census Tract 96, New York County, New York",268,72,0,12,158,61,10,17,0,12,0,12,9,14,4,6,0,12,87,46
1400000US36061009700,36061009700,"Census Tract 97, New York County, New York",2827,44,0,12,21,20,28,32,8,14,33,36,1391,180,292,130,432,152,622,153
1400000US36061009800,36061009800,"Census Tract 98, New York County, New York",5244,213,0,17,198,97,167,173,543,214,384,147,823,273,608,199,455,150,2066,367
1400000US36061009900,36061009900,"Census Tract 99, New York County, New York",2438,102,533,102,1443,162,39,35,0,12,11,17,24,23,35,45,25,27,328,103
1400000US36061010000,36061010000,"Census Tract 100, New York County, New York",1399,27,0,12,18,20,8,12,0,12,119,73,204,93,372,104,218,100,460,90
1400000US36061010100,36061010100,"Census Tract 101, New York County, New York",828,46,187,51,566,73,0,12,15,17,0,12,0,12,0,12,12,14,48,32
1400000US36061010200,36061010200,"Census Tract 102, New York County, New York",268,33,0,12,80,62,23,29,0,12,104,43,35,39,0,12,0,12,26,39
1400000US36061010300,36061010300,"Census Tract 103, New York County, New York",1351,67,0,12,223,82,73,48,244,98,58,42,192,60,45,42,76,52,440,121
1400000US36061010400,36061010400,"Census Tract 104, New York County, New York",1033,58,0,12,19,27,20,19,123,52,42,29,210,62,55,33,107,66,457,82
1400000US36061010601,36061010601,"Census Tract 106.01, New York County, New York",5146,193,0,17,37,57,170,177,342,156,350,144,1158,206,1238,213,270,119,1581,206
1400000US36061010602,36061010602,"Census Tract 106.02, New York County, New York",2963,96,0,12,251,110,129,93,305,125,228,99,484,152,1102,201,249,114,215,117
1400000US36061010800,36061010800,"Census Tract 108, New York County, New York",6272,142,0,17,446,193,121,153,364,139,1090,250,1614,314,724,191,450,201,1463,285
1400000US36061010900,36061010900,"Census Tract 109, New York County, New York",92,22,0,12,0,12,0,12,14,21,8,13,8,13,5,9,5,8,52,27
1400000US36061011000,36061011000,"Census Tract 110, New York County, New York",5237,71,0,17,81,57,114,99,284,125,295,141,1690,302,994,297,358,139,1421,313
1400000US36061011100,36061011100,"Census Tract 111, New York County, New York",2576,75,185,101,742,157,295,105,109,83,0,12,39,36,76,58,180,107,950,159
1400000US36061011201,36061011201,"Census Tract 112.01, New York County, New York",964,26,0,12,22,23,0,12,10,12,16,14,330,63,71,45,147,69,368,72
1400000US36061011202,36061011202,"Census Tract 112.02, New York County, New York",487,24,0,12,5,8,4,6,123,53,57,50,0,12,0,12,10,16,288,63
1400000US36061011203,36061011203,"Census Tract 112.03, New York County, New York",1160,55,0,12,108,53,83,61,122,82,198,76,142,57,187,63,120,43,200,77
1400000US36061011300,36061011300,"Census Tract 113, New York County, New York",107,58,0,12,26,18,13,8,10,15,0,12,0,12,0,12,0,12,58,54
1400000US36061011401,36061011401,"Census Tract 114.01, New York County, New York",1256,104,0,12,17,17,0,12,42,48,132,54,106,52,97,58,129,65,733,116
1400000US36061011402,36061011402,"Census Tract 114.02, New York County, New York",2000,92,0,12,45,51,30,30,131,63,54,45,589,109,190,63,78,48,883,136
1400000US36061011500,36061011500,"Census Tract 115, New York County, New York",1678,70,123,50,844,94,58,46,156,69,31,34,10,17,40,32,50,41,366,84
1400000US36061011600,36061011600,"Census Tract 116, New York County, New York",2737,115,0,12,165,112,88,60,75,56,161,99,487,139,310,147,134,86,1317,206
1400000US36061011700,36061011700,"Census Tract 117, New York County, New York",2304,78,37,35,1875,163,358,148,24,28,0,12,0,12,0,12,0,12,10,17
1400000US36061011800,36061011800,"Census Tract 118, New York County, New York",6523,209,0,17,0,17,191,105,434,158,956,277,2188,315,928,286,463,211,1363,255
1400000US36061011900,36061011900,"Census Tract 119, New York County, New York",1121,35,0,12,0,12,0,12,0,12,8,15,76,65,16,18,78,58,943,89
1400000US36061012000,36061012000,"Census Tract 120, New York County, New York",2637,90,0,12,167,113,11,20,266,139,111,94,740,156,266,117,135,87,941,215
1400000US36061012100,36061012100,"Census Tract 121, New York County, New York",5744,137,0,17,627,208,122,76,102,71,1822,263,424,186,382,180,306,197,1959,293
1400000US36061012200,36061012200,"Census Tract 122, New York County, New York",2873,128,0,12,0,12,0,12,9,14,40,38,314,131,428,146,548,150,1534,237
1400000US36061012400,36061012400,"Census Tract 124, New York County, New York",6548,163,0,19,83,47,393,133,1413,361,1346,335,1117,294,622,266,521,241,1053,236
1400000US36061012500,36061012500,"Census Tract 125, New York County, New York",2096,49,8,14,783,151,670,153,234,90,78,54,35,53,11,16,25,39,252,87
1400000US36061012600,36061012600,"Census Tract 126, New York County, New York",8654,245,0,19,0,19,54,70,334,169,1137,391,2296,450,1918,440,227,120,2688,457
1400000US36061012700,36061012700,"Census Tract 127, New York County, New York",4434,140,0,17,78,71,122,101,300,115,93,61,270,140,168,102,328,138,3075,254
1400000US36061012800,36061012800,"Census Tract 128, New York County, New York",3828,91,0,17,48,76,107,74,74,71,75,50,858,189,1002,199,229,114,1435,222
1400000US36061012900,36061012900,"Census Tract 129, New York County, New York",3621,104,0,17,1070,191,464,164,734,193,60,45,10,17,82,84,183,94,1018,208
1400000US36061013000,36061013000,"Census Tract 130, New York County, New York",2754,153,0,12,12,19,0,12,65,68,42,41,85,47,356,151,447,146,1747,212
1400000US36061013100,36061013100,"Census Tract 131, New York County, New York",2283,34,0,12,224,63,199,101,218,98,155,64,435,114,74,64,40,33,938,140
1400000US36061013200,36061013200,"Census Tract 132, New York County, New York",6822,216,0,17,147,111,90,124,548,181,516,254,1678,337,775,246,353,216,2715,389
1400000US36061013300,36061013300,"Census Tract 133, New York County, New York",3909,127,25,28,375,130,523,181,354,126,282,115,235,101,178,93,274,129,1663,227
1400000US36061013400,36061013400,"Census Tract 134, New York County, New York",7542,162,0,19,74,69,315,207,568,303,719,278,1896,384,1000,304,321,170,2649,449
1400000US36061013500,36061013500,"Census Tract 135, New York County, New York",3935,57,83,38,1921,207,239,134,388,153,710,154,174,99,118,88,16,27,286,117
1400000US36061013600,36061013600,"Census Tract 136, New York County, New York",9813,140,30,57,228,207,65,83,944,235,1300,333,2448,455,1924,397,522,248,2352,468
1400000US36061013700,36061013700,"Census Tract 137, New York County, New York",5442,250,0,17,160,154,184,125,912,247,649,168,444,154,433,234,526,235,2134,358
1400000US36061013800,36061013800,"Census Tract 138, New York County, New York",8173,122,0,19,126,119,178,177,196,145,1288,416,1689,421,1027,396,474,263,3195,525
1400000US36061013900,36061013900,"Census Tract 139, New York County, New York",7359,235,0,17,327,252,144,98,988,431,532,190,652,244,971,381,883,342,2862,482
1400000US36061014000,36061014000,"Census Tract 140, New York County, New York",4469,109,0,17,116,101,58,70,401,142,326,123,359,112,369,112,348,146,2492,272
1400000US36061014200,36061014200,"Census Tract 142, New York County, New York",2867,123,0,12,96,75,0,12,115,97,155,90,278,136,346,153,201,116,1676,177
1400000US36061014300,36061014300,"Census Tract 143, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061014401,36061014401,"Census Tract 144.01, New York County, New York",2963,46,0,12,0,12,0,12,226,107,441,120,580,145,607,184,199,102,910,159
1400000US36061014402,36061014402,"Census Tract 144.02, New York County, New York",4267,58,0,17,29,20,0,17,279,125,607,176,1272,239,546,171,165,97,1369,220
1400000US36061014500,36061014500,"Census Tract 145, New York County, New York",3462,86,14,22,453,167,1032,208,999,182,226,114,141,113,396,107,84,81,117,65
1400000US36061014601,36061014601,"Census Tract 146.01, New York County, New York",2743,110,12,19,153,75,303,126,684,166,295,116,151,75,144,71,226,134,775,165
1400000US36061014602,36061014602,"Census Tract 146.02, New York County, New York",5352,89,0,17,0,17,330,171,634,214,883,198,999,210,582,213,302,128,1622,309
1400000US36061014700,36061014700,"Census Tract 147, New York County, New York",1743,30,16,18,967,100,105,50,91,45,283,81,141,74,114,70,8,13,18,21
1400000US36061014801,36061014801,"Census Tract 148.01, New York County, New York",1708,52,9,14,91,54,26,26,289,82,282,92,496,128,63,45,43,43,409,100
1400000US36061014802,36061014802,"Census Tract 148.02, New York County, New York",3993,82,0,17,117,59,271,107,330,120,411,131,389,140,262,119,176,101,2037,217
1400000US36061014900,36061014900,"Census Tract 149, New York County, New York",4006,101,34,38,195,55,292,155,550,125,914,187,343,134,144,71,107,58,1427,193
1400000US36061015001,36061015001,"Census Tract 150.01, New York County, New York",1318,33,0,12,9,13,10,15,99,73,18,20,204,85,163,68,36,32,779,103
1400000US36061015002,36061015002,"Census Tract 150.02, New York County, New York",2901,67,0,17,0,17,0,17,18,26,317,95,418,153,475,177,253,118,1420,198
1400000US36061015100,36061015100,"Census Tract 151, New York County, New York",4856,73,157,153,1279,304,1445,363,142,95,342,111,73,88,151,194,861,282,406,228
1400000US36061015200,36061015200,"Census Tract 152, New York County, New York",3980,50,0,17,199,85,485,144,652,170,391,129,1062,253,524,166,239,81,428,156
1400000US36061015300,36061015300,"Census Tract 153, New York County, New York",6234,86,0,17,45,72,614,216,942,230,284,114,1126,234,316,133,104,79,2803,325
1400000US36061015400,36061015400,"Census Tract 154, New York County, New York",8304,182,0,19,619,268,522,291,1046,315,2753,457,789,276,442,262,184,145,1949,395
1400000US36061015500,36061015500,"Census Tract 155, New York County, New York",6503,139,0,17,719,232,990,268,125,81,356,189,3371,364,662,214,56,48,224,129
1400000US36061015601,36061015601,"Census Tract 156.01, New York County, New York",3142,61,0,17,68,55,228,125,1159,186,312,122,138,74,125,71,138,98,974,173
1400000US36061015602,36061015602,"Census Tract 156.02, New York County, New York",1116,28,0,12,296,80,15,17,14,22,53,69,59,57,373,132,88,55,218,137
1400000US36061015700,36061015700,"Census Tract 157, New York County, New York",7047,266,11,21,28,33,44,66,344,269,53,67,556,285,303,247,350,215,5358,474
1400000US36061015801,36061015801,"Census Tract 158.01, New York County, New York",2983,43,0,17,0,17,42,38,373,156,169,98,88,67,123,59,160,70,2028,155
1400000US36061015802,36061015802,"Census Tract 158.02, New York County, New York",2058,49,70,38,442,105,443,109,180,66,88,63,149,83,192,84,28,26,466,105
1400000US36061015900,36061015900,"Census Tract 159, New York County, New York",6351,240,33,38,575,221,216,158,97,108,235,98,551,193,446,186,284,157,3914,376
1400000US36061016001,36061016001,"Census Tract 160.01, New York County, New York",1925,83,0,12,0,12,28,33,162,79,40,33,43,39,105,64,76,44,1471,118
1400000US36061016002,36061016002,"Census Tract 160.02, New York County, New York",1373,34,0,12,0,12,20,21,0,12,43,28,28,34,25,20,66,43,1191,67
1400000US36061016100,36061016100,"Census Tract 161, New York County, New York",4262,135,0,17,0,17,0,17,9,17,41,43,111,70,195,99,180,77,3726,199
1400000US36061016200,36061016200,"Census Tract 162, New York County, New York",4165,101,0,17,0,17,31,34,134,97,2357,221,650,218,306,142,483,158,204,106
1400000US36061016300,36061016300,"Census Tract 163, New York County, New York",4392,114,0,17,100,42,19,29,33,38,15,26,168,86,49,37,256,103,3752,191
1400000US36061016400,36061016400,"Census Tract 164, New York County, New York",2538,92,51,43,673,156,164,101,74,69,283,136,371,141,420,144,225,98,277,137
1400000US36061016500,36061016500,"Census Tract 165, New York County, New York",4038,58,0,17,0,17,0,17,195,82,27,38,0,17,36,29,173,100,3607,137
1400000US36061016600,36061016600,"Census Tract 166, New York County, New York",3084,79,0,17,278,116,187,106,253,134,167,90,292,129,222,103,290,127,1395,239
1400000US36061016700,36061016700,"Census Tract 167, New York County, New York",3737,113,0,17,32,35,90,81,179,104,234,101,105,53,280,104,207,81,2610,201
1400000US36061016800,36061016800,"Census Tract 168, New York County, New York",1757,41,0,12,0,12,0,12,9,15,138,71,260,98,821,123,149,72,380,102
1400000US36061016900,36061016900,"Census Tract 169, New York County, New York",4942,98,0,17,0,17,84,68,48,68,107,132,109,74,104,73,284,109,4206,226
1400000US36061017000,36061017000,"Census Tract 170, New York County, New York",3333,88,0,17,162,75,12,19,116,85,190,113,1630,210,333,134,226,115,664,175
1400000US36061017100,36061017100,"Census Tract 171, New York County, New York",5101,134,0,17,18,28,7,12,361,142,51,49,148,112,177,110,206,124,4133,291
1400000US36061017200,36061017200,"Census Tract 172, New York County, New York",2369,75,17,22,394,149,123,75,215,112,317,129,380,143,51,43,177,91,695,164
1400000US36061017300,36061017300,"Census Tract 173, New York County, New York",5198,104,0,17,8,16,361,157,557,197,304,122,225,134,92,73,156,102,3495,239
1400000US36061017401,36061017401,"Census Tract 174.01, New York County, New York",2199,55,0,12,145,104,54,59,82,68,645,186,350,150,417,139,259,127,247,106
1400000US36061017402,36061017402,"Census Tract 174.02, New York County, New York",871,31,0,12,44,26,17,18,231,61,466,67,50,28,3,9,14,16,46,39
1400000US36061017500,36061017500,"Census Tract 175, New York County, New York",5859,114,0,19,24,39,152,95,554,173,17,29,129,83,128,80,122,89,4733,263
