,0,Tracts
0,-0.0001561018226539606,36061000201
1,0.006933497801806875,36061000202
2,0.010362037128498593,36061000600
3,0.020193315601970754,36061000700
4,0.0032997648781835968,36061000800
5,0.0059692352848133385,36061000900
6,0.006623590258422545,36061001001
7,-0.0054072341158571185,36061001002
8,0.004750723545712132,36061001200
9,0.023959680062500904,36061001300
10,0.005741158377850789,36061001401
11,0.01688433401041679,36061001402
12,0.02014080351287901,36061001501
13,0.01716674394913478,36061001502
14,0.0059228186314514595,36061001600
15,0.009058673655226597,36061001800
16,0.0047255949991509534,36061002000
17,0.007821009439804526,36061002100
18,0.00476265880565852,36061002201
19,0.005287734847651018,36061002202
20,-0.014331287798898381,36061002400
21,0.0030742600311686854,36061002500
22,0.011110158008438073,36061002601
23,0.011992651293727032,36061002602
24,0.016368476019287648,36061002700
25,0.009439340463424218,36061002800
26,0.012109332399190893,36061002900
27,0.01822778366027139,36061003001
28,0.01228391091336125,36061003002
29,0.007198903009798193,36061003100
30,0.0241180441150696,36061003200
31,-0.0006155821795588537,36061003300
32,0.022256964459126276,36061003400
33,0.01583243551591802,36061003601
34,0.02577256259677713,36061003602
35,0.019297820074313864,36061003700
36,0.013312081696734186,36061003800
37,0.02052463069496595,36061003900
38,0.011461750689340732,36061004000
39,0.02083018465169434,36061004100
40,0.016373262022038246,36061004200
41,0.018515450258619205,36061004300
42,0.012020770677488059,36061004400
43,0.014570023390282497,36061004500
44,0.027365330535541348,36061004700
45,0.011558982500894367,36061004800
46,0.020280255330226295,36061004900
47,0.01750038916056601,36061005000
48,0.0036737351720562508,36061005200
49,0.010771000005634761,36061005400
50,0.02294500723541013,36061005501
51,0.009773923435537,36061005502
52,0.026366921665970024,36061005600
53,0.015074011144005315,36061005700
54,0.025926416983554263,36061005800
55,0.01705583067490855,36061005900
56,0.008354311411414878,36061006000
57,0.017265325333408597,36061006100
58,0.012486159309197732,36061006200
59,0.0154003879449383,36061006300
60,0.01826706040862262,36061006400
61,0.015600846029485999,36061006500
62,0.010754696241046614,36061006600
