JOB_NUMBER,JOB_TYPE,C_O_ISSUE_DATE,BIN_NUMBER,BOROUGH,NUMBER,STREET,POSTCODE,PR_DWELLING_UNIT,EX_DWELLING_UNIT,APPLICATION_STATUS_RAW,FILING_STATUS_RAW,ITEM_NUMBER,ISSUE_TYPE,LATITUDE,LONGITUDE,CENSUS_TRACT,NTA,LOCATION
110040072,A1,1/17/18,1003224,Manhattan,227,MADISON STREET,10002,0,0,Issued,New,16,Temporary,40.712784,-73.988417,6,Lower East Side,"(40.712784, -73.988417)"
110040072,A1,4/16/18,1003224,Manhattan,227,MADISON STREET,10002,0,0,Issued,New,17,Temporary,40.712784,-73.988417,6,Lower East Side,"(40.712784, -73.988417)"
110040072,A1,7/12/18,1003224,Manhattan,227,MADISON STREET,10002,0,0,Issued,New,18,Temporary,40.712784,-73.988417,6,Lower East Side,"(40.712784, -73.988417)"
110040072,A1,2/14/19,1003224,Manhattan,227,MADISON STREET,10002,0,0,Issued,New,19,Temporary,40.712784,-73.988417,6,Lower East Side,"(40.712784, -73.988417)"
110331276,A1,2/29/16,1001026,Manhattan,120,BROADWAY,10271,0,0,Issued,New,26,Temporary,40.708486,-74.011088,7,Battery Park City-Lower Manhattan,"(40.708486, -74.011088)"
110331276,A1,5/25/16,1001026,Manhattan,120,BROADWAY,10271,0,0,Issued,New,27,Temporary,40.708486,-74.011088,7,Battery Park City-Lower Manhattan,"(40.708486, -74.011088)"
110331276,A1,8/18/16,1001026,Manhattan,120,BROADWAY,10271,0,0,Issued,New,28,Temporary,40.708486,-74.011088,7,Battery Park City-Lower Manhattan,"(40.708486, -74.011088)"
110331276,A1,11/15/16,1001026,Manhattan,120,BROADWAY,10271,0,0,Issued,New,29,Temporary,40.708486,-74.011088,7,Battery Park City-Lower Manhattan,"(40.708486, -74.011088)"
110331276,A1,1/31/17,1001026,Manhattan,120,BROADWAY,10271,0,0,Issued,New,30,Final,40.708486,-74.011088,7,Battery Park City-Lower Manhattan,"(40.708486, -74.011088)"
123172896,A1,2/16/18,1001024,Manhattan,100,BROADWAY,10005,0,0,Issued,New,1,Temporary,40.70814,-74.011373,7,Battery Park City-Lower Manhattan,"(40.70814, -74.011373)"
123172896,A1,4/3/18,1001024,Manhattan,100,BROADWAY,10005,0,0,Issued,New,2,Final,40.70814,-74.011373,7,Battery Park City-Lower Manhattan,"(40.70814, -74.011373)"
122975487,A1,12/20/18,1001021,Manhattan,28,LIBERTY STREET,10005,0,0,Issued,New,3,Temporary,40.708115,-74.008768,7,Battery Park City-Lower Manhattan,"(40.708115, -74.008768)"
122649438,A1,8/3/17,1081960,Manhattan,75,EAST BROADWAY,10002,0,0,Issued,New,1,Temporary,40.713707,-73.99434,8,Chinatown,"(40.713707, -73.99434)"
122649438,A1,12/7/17,1081960,Manhattan,75,EAST BROADWAY,10002,0,0,Issued,New,2,Temporary,40.713707,-73.99434,8,Chinatown,"(40.713707, -73.99434)"
122649438,A1,3/19/18,1081960,Manhattan,75,EAST BROADWAY,10002,0,0,Issued,New,3,Temporary,40.713707,-73.99434,8,Chinatown,"(40.713707, -73.99434)"
122649438,A1,7/5/18,1081960,Manhattan,75,EAST BROADWAY,10002,0,0,Issued,New,4,Final,40.713707,-73.99434,8,Chinatown,"(40.713707, -73.99434)"
110150247,A1,1/26/16,1000811,Manhattan,26,BROADWAY,10004,0,0,Issued,New,28,Temporary,40.70568,-74.013302,9,Battery Park City-Lower Manhattan,"(40.70568, -74.013302)"
110150247,A1,4/19/16,1000811,Manhattan,26,BROADWAY,10004,0,0,Issued,New,29,Temporary,40.70568,-74.013302,9,Battery Park City-Lower Manhattan,"(40.70568, -74.013302)"
110150247,A1,8/3/16,1000811,Manhattan,26,BROADWAY,10004,0,0,Issued,New,30,Temporary,40.70568,-74.013302,9,Battery Park City-Lower Manhattan,"(40.70568, -74.013302)"
110150247,A1,10/25/16,1000811,Manhattan,26,BROADWAY,10004,0,0,Issued,New,31,Temporary,40.70568,-74.013302,9,Battery Park City-Lower Manhattan,"(40.70568, -74.013302)"
110150247,A1,1/23/17,1000811,Manhattan,26,BROADWAY,10004,0,0,Issued,New,32,Temporary,40.70568,-74.013302,9,Battery Park City-Lower Manhattan,"(40.70568, -74.013302)"
120283371,A1,12/14/17,1000005,Manhattan,1,NEW YORK PLAZA,10004,0,0,Issued,New,6,Temporary,40.70254,-74.012562,9,Battery Park City-Lower Manhattan,"(40.70254, -74.012562)"
120283371,A1,7/5/18,1000005,Manhattan,1,NEW YORK PLAZA,10004,0,0,Issued,New,7,Final,40.70254,-74.012562,9,Battery Park City-Lower Manhattan,"(40.70254, -74.012562)"
120243021,NB,2/29/16,1088770,Manhattan,17,PITT STREET,10002,0,,Issued,New,6,Temporary,40.716088,-73.984092,12,Lower East Side,"(40.716088, -73.984092)"
120243021,NB,6/14/16,1088770,Manhattan,17,PITT STREET,10002,0,,Issued,New,7,Temporary,40.716088,-73.984092,12,Lower East Side,"(40.716088, -73.984092)"
120243021,NB,3/17/17,1088770,Manhattan,17,PITT STREET,10002,0,,Issued,New,8,Final,40.716088,-73.984092,12,Lower East Side,"(40.716088, -73.984092)"
121192217,A1,12/6/18,1075791,Manhattan,87,ELDRIDGE,10002,0,2,Issued,New,1,Temporary,40.717264,-73.992435,16,Chinatown,"(40.717264, -73.992435)"
121192226,A1,5/22/17,1005444,Manhattan,290,GRAND STREET,10002,0,0,Issued,New,1,Final,40.717631,-73.9921,18,Chinatown,"(40.717631, -73.9921)"
122512414,A1,1/11/18,1005471,Manhattan,103,ORCHARD STREET,10002,0,12,Issued,New,1,Temporary,40.718592,-73.990007,18,Chinatown,"(40.718592, -73.990007)"
122512414,A1,3/16/18,1005471,Manhattan,103,ORCHARD STREET,10002,0,12,Issued,New,2,Final,40.718592,-73.990007,18,Chinatown,"(40.718592, -73.990007)"
110399827,A1,2/22/16,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,11,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,5/17/16,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,12,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,6/2/16,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,13,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,8/2/16,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,14,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,10/26/16,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,15,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,1/17/17,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,16,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,4/13/17,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,17,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,7/5/17,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,18,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,6/18/18,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,19,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,9/11/18,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,20,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
110399827,A1,1/29/19,1082032,Manhattan,72,WARREN STREET,10007,0,0,Issued,New,21,Temporary,40.715057,-74.009902,21,SoHo-TriBeCa-Civic Center-Little Italy,"(40.715057, -74.009902)"
122430155,A1,10/28/16,1088322,Manhattan,5,DOYERS STREET,10013,0,0,Issued,New,1,Temporary,40.714316,-73.997929,29,Chinatown,"(40.714316, -73.997929)"
122430155,A1,1/26/17,1088322,Manhattan,5,DOYERS STREET,10013,0,0,Issued,New,2,Temporary,40.714316,-73.997929,29,Chinatown,"(40.714316, -73.997929)"
122430155,A1,4/26/17,1088322,Manhattan,5,DOYERS STREET,10013,0,0,Issued,New,3,Temporary,40.714316,-73.997929,29,Chinatown,"(40.714316, -73.997929)"
122430155,A1,8/22/17,1088322,Manhattan,5,DOYERS STREET,10013,0,0,Issued,New,4,Temporary,40.714316,-73.997929,29,Chinatown,"(40.714316, -73.997929)"
121611595,A1,12/5/16,1001871,Manhattan,70,LAFAYETTE STREET,10013,0,0,Issued,New,1,Temporary,40.716822,-74.002009,31,SoHo-TriBeCa-Civic Center-Little Italy,"(40.716822, -74.002009)"
121611595,A1,2/28/17,1001871,Manhattan,70,LAFAYETTE STREET,10013,0,0,Issued,New,2,Temporary,40.716822,-74.002009,31,SoHo-TriBeCa-Civic Center-Little Italy,"(40.716822, -74.002009)"
121611595,A1,5/26/17,1001871,Manhattan,70,LAFAYETTE STREET,10013,0,0,Issued,New,3,Temporary,40.716822,-74.002009,31,SoHo-TriBeCa-Civic Center-Little Italy,"(40.716822, -74.002009)"
121611595,A1,8/29/17,1001871,Manhattan,70,LAFAYETTE STREET,10013,0,0,Issued,New,4,Final,40.716822,-74.002009,31,SoHo-TriBeCa-Civic Center-Little Italy,"(40.716822, -74.002009)"
121324236,A1,8/28/18,1005894,Manhattan,150,1 AVENUE,10009,0,0,Issued,New,1,Temporary,40.728261,-73.984785,34,East Village,"(40.728261, -73.984785)"
121324236,A1,11/26/18,1005894,Manhattan,150,1 AVENUE,10009,0,0,Issued,New,2,Temporary,40.728261,-73.984785,34,East Village,"(40.728261, -73.984785)"
120170322,NB,2/16/16,1089625,Manhattan,353,SPRING STREET,10014,0,0,Issued,New,2,Temporary,40.726159,-74.010712,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726159, -74.010712)"
110473078,A1,2/22/16,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,23,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
121183423,NB,3/3/16,1010354,Manhattan,553,CANAL STREET,10013,0,,Issued,New,3,Temporary,40.725605,-74.010538,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.725605, -74.010538)"
121183423,NB,5/26/16,1010354,Manhattan,553,CANAL STREET,10013,0,,Issued,New,4,Temporary,40.725605,-74.010538,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.725605, -74.010538)"
110473078,A1,7/12/16,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,24,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
120170322,NB,8/11/16,1089625,Manhattan,353,SPRING STREET,10014,0,0,Issued,New,3,Temporary,40.726159,-74.010712,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726159, -74.010712)"
121183423,NB,8/19/16,1010354,Manhattan,553,CANAL STREET,10013,0,,Issued,New,5,Temporary,40.725605,-74.010538,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.725605, -74.010538)"
121183423,NB,9/29/16,1010354,Manhattan,553,CANAL STREET,10013,0,,Issued,New,6,Final,40.725605,-74.010538,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.725605, -74.010538)"
110473078,A1,9/30/16,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,25,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
120170322,NB,11/28/16,1089625,Manhattan,353,SPRING STREET,10014,0,0,Issued,New,4,Temporary,40.726159,-74.010712,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726159, -74.010712)"
110473078,A1,12/20/16,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,26,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
120170322,NB,4/6/17,1089625,Manhattan,353,SPRING STREET,10014,0,0,Issued,New,5,Temporary,40.726159,-74.010712,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726159, -74.010712)"
110473078,A1,4/27/17,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,27,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
122614224,A1,6/8/17,1009754,Manhattan,175,VARICK STREET,10014,0,0,Issued,New,1,Temporary,40.727392,-74.005517,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727392, -74.005517)"
122614224,A1,6/13/17,1009754,Manhattan,175,VARICK STREET,10014,0,0,Issued,New,2,Temporary,40.727392,-74.005517,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727392, -74.005517)"
120170322,NB,7/6/17,1089625,Manhattan,353,SPRING STREET,10014,0,0,Issued,New,6,Temporary,40.726159,-74.010712,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726159, -74.010712)"
110473078,A1,7/18/17,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,28,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
122614224,A1,9/13/17,1009754,Manhattan,175,VARICK STREET,10014,0,0,Issued,New,3,Temporary,40.727392,-74.005517,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727392, -74.005517)"
120170322,NB,9/26/17,1089625,Manhattan,353,SPRING STREET,10014,0,0,Issued,New,7,Temporary,40.726159,-74.010712,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726159, -74.010712)"
110473078,A1,10/11/17,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,29,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
122614224,A1,12/5/17,1009754,Manhattan,175,VARICK STREET,10014,0,0,Issued,New,4,Temporary,40.727392,-74.005517,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727392, -74.005517)"
120170322,NB,12/8/17,1089625,Manhattan,353,SPRING STREET,10014,0,0,Issued,New,8,Final,40.726159,-74.010712,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726159, -74.010712)"
110473078,A1,1/11/18,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,30,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
110473078,A1,4/4/18,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,31,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
122614224,A1,5/25/18,1009754,Manhattan,175,VARICK STREET,10014,0,0,Issued,New,6,Temporary,40.727392,-74.005517,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727392, -74.005517)"
110473078,A1,6/29/18,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,32,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
122614224,A1,8/16/18,1009754,Manhattan,175,VARICK STREET,10014,0,0,Issued,New,7,Temporary,40.727392,-74.005517,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727392, -74.005517)"
110473078,A1,9/26/18,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,33,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
122614224,A1,11/7/18,1009754,Manhattan,175,VARICK STREET,10014,0,0,Issued,New,8,Temporary,40.727392,-74.005517,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727392, -74.005517)"
122614224,A1,1/28/19,1009754,Manhattan,175,VARICK STREET,10014,0,0,Issued,New,9,Temporary,40.727392,-74.005517,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.727392, -74.005517)"
110473078,A1,1/31/19,1007825,Manhattan,160,VARICK ST,10013,0,0,Issued,New,34,Temporary,40.726615,-74.005617,37,SoHo-TriBeCa-Civic Center-Little Italy,"(40.726615, -74.005617)"
110404376,A1,1/4/16,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,6,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110404376,A1,3/29/16,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,7,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110404376,A1,7/15/16,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,8,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110404376,A1,11/2/16,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,9,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110404376,A1,2/15/17,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,10,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110404376,A1,5/17/17,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,11,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110404376,A1,10/26/17,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,12,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110074286,A1,1/23/18,1002610,Manhattan,78,BOWERY,10013,0,0,Issued,New,1,Temporary,40.716871,-73.995686,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.716871, -73.995686)"
110404376,A1,1/25/18,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,13,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110404376,A1,5/3/18,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,14,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
110074286,A1,5/4/18,1002610,Manhattan,78,BOWERY,10013,0,0,Issued,New,2,Temporary,40.716871,-73.995686,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.716871, -73.995686)"
110074286,A1,8/30/18,1002610,Manhattan,78,BOWERY,10013,0,0,Issued,New,3,Final,40.716871,-73.995686,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.716871, -73.995686)"
110404376,A1,12/6/18,1003090,Manhattan,197,GRAND STREET,10013,0,0,Issued,New,16,Temporary,40.71918,-73.996894,41,SoHo-TriBeCa-Civic Center-Little Italy,"(40.71918, -73.996894)"
122263521,A1,10/1/18,1082862,Manhattan,528,EAST 20TH STREET,10009,0,0,Issued,New,4,Final,40.733368,-73.976301,44,Stuyvesant Town-Cooper Village,"(40.733368, -73.976301)"
104714631,A1,4/26/18,1003051,Manhattan,148,LAFAYETTE STREET,10013,0,0,Issued,New,33,Temporary,40.719526,-73.999553,45,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719526, -73.999553)"
104714631,A1,7/18/18,1003051,Manhattan,148,LAFAYETTE STREET,10013,0,0,Issued,New,34,Temporary,40.719526,-73.999553,45,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719526, -73.999553)"
104714631,A1,9/24/18,1003051,Manhattan,148,LAFAYETTE STREET,10013,0,0,Issued,New,35,Temporary,40.719526,-73.999553,45,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719526, -73.999553)"
104714631,A1,12/11/18,1003051,Manhattan,148,LAFAYETTE STREET,10013,0,0,Issued,New,36,Temporary,40.719526,-73.999553,45,SoHo-TriBeCa-Civic Center-Little Italy,"(40.719526, -73.999553)"
122784923,A1,12/28/18,1082467,Manhattan,61,CROSBY STREET,10012,0,7,Issued,New,1,Temporary,40.722166,-73.998387,45,SoHo-TriBeCa-Civic Center-Little Italy,"(40.722166, -73.998387)"
110435967,A1,1/11/16,1003018,Manhattan,459,BROADWAY,10013,0,0,Issued,New,4,Temporary,40.720665,-74.000823,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720665, -74.000823)"
110112048,NB,1/15/16,1003014,Manhattan,433,BROADWAY,10013,0,0,Issued,New,1,Temporary,40.720077,-74.00132,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720077, -74.00132)"
110435967,A1,4/8/16,1003018,Manhattan,459,BROADWAY,10013,0,0,Issued,New,5,Temporary,40.720665,-74.000823,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720665, -74.000823)"
110112048,NB,4/14/16,1003014,Manhattan,433,BROADWAY,10013,0,0,Issued,New,2,Temporary,40.720077,-74.00132,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720077, -74.00132)"
110112048,NB,7/8/16,1003014,Manhattan,433,BROADWAY,10013,0,0,Issued,New,3,Temporary,40.720077,-74.00132,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720077, -74.00132)"
110112048,NB,10/3/16,1003014,Manhattan,433,BROADWAY,10013,0,0,Issued,New,4,Temporary,40.720077,-74.00132,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720077, -74.00132)"
110112048,NB,12/29/16,1003014,Manhattan,433,BROADWAY,10013,0,0,Issued,New,5,Temporary,40.720077,-74.00132,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720077, -74.00132)"
110112048,NB,3/27/17,1003014,Manhattan,433,BROADWAY,10013,0,0,Issued,New,6,Temporary,40.720077,-74.00132,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720077, -74.00132)"
122473929,A1,8/3/17,1007103,Manhattan,519,BROOME ST,10013,0,0,Issued,New,1,Temporary,40.723763,-74.003821,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.723763, -74.003821)"
122357635,A1,12/12/17,1007061,Manhattan,355,WEST BROADWAY,10013,0,2,Issued,New,1,Temporary,40.722951,-74.003272,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.722951, -74.003272)"
122473929,A1,2/14/18,1007103,Manhattan,519,BROOME ST,10013,0,0,Issued,New,2,Temporary,40.723763,-74.003821,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.723763, -74.003821)"
122357635,A1,3/2/18,1007061,Manhattan,355,WEST BROADWAY,10013,0,2,Issued,New,2,Temporary,40.722951,-74.003272,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.722951, -74.003272)"
110112048,NB,4/16/18,1003014,Manhattan,433,BROADWAY,10013,0,0,Issued,New,7,Final,40.720077,-74.00132,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.720077, -74.00132)"
122357635,A1,6/29/18,1007061,Manhattan,355,WEST BROADWAY,10013,0,2,Issued,New,3,Temporary,40.722951,-74.003272,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.722951, -74.003272)"
122473929,A1,11/21/18,1007103,Manhattan,519,BROOME ST,10013,0,0,Issued,New,3,Temporary,40.723763,-74.003821,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.723763, -74.003821)"
122357635,A1,1/3/19,1007061,Manhattan,355,WEST BROADWAY,10013,0,2,Issued,New,4,Temporary,40.722951,-74.003272,47,SoHo-TriBeCa-Civic Center-Little Italy,"(40.722951, -74.003272)"
120280347,A1,2/1/16,1088113,Manhattan,92,PRINCE STREET,10012,0,0,Issued,New,2,Temporary,40.724568,-73.99847,49,SoHo-TriBeCa-Civic Center-Little Italy,"(40.724568, -73.99847)"
120280347,A1,5/6/16,1088113,Manhattan,92,PRINCE STREET,10012,0,0,Issued,New,3,Temporary,40.724568,-73.99847,49,SoHo-TriBeCa-Civic Center-Little Italy,"(40.724568, -73.99847)"
120280347,A1,1/17/17,1088113,Manhattan,92,PRINCE STREET,10012,0,0,Issued,New,4,Temporary,40.724568,-73.99847,49,SoHo-TriBeCa-Civic Center-Little Italy,"(40.724568, -73.99847)"
120280347,A1,4/13/17,1088113,Manhattan,92,PRINCE STREET,10012,0,0,Issued,New,5,Temporary,40.724568,-73.99847,49,SoHo-TriBeCa-Civic Center-Little Italy,"(40.724568, -73.99847)"
123309133,A1,12/20/18,1007604,Manhattan,102,GREENE STREET,10012,0,2,Issued,New,2,Temporary,40.724323,-73.99991,49,SoHo-TriBeCa-Civic Center-Little Italy,"(40.724323, -73.99991)"
122158896,A1,4/27/18,1015468,Manhattan,31,WEST 19TH STREET,10011,0,0,Issued,New,1,Temporary,40.739587,-73.992541,54,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.739587, -73.992541)"
122158896,A1,7/20/18,1015468,Manhattan,31,WEST 19TH STREET,10011,0,0,Issued,New,2,Temporary,40.739587,-73.992541,54,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.739587, -73.992541)"
122158896,A1,10/16/18,1015468,Manhattan,31,WEST 19TH STREET,10011,0,0,Issued,New,3,Temporary,40.739587,-73.992541,54,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.739587, -73.992541)"
122158896,A1,1/8/19,1015468,Manhattan,31,WEST 19TH STREET,10011,0,0,Issued,New,4,Temporary,40.739587,-73.992541,54,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.739587, -73.992541)"
120295260,A1,6/30/17,1008831,Manhattan,715,BROADWAY,10003,0,0,Issued,New,17,Temporary,40.729099,-73.993682,57,West Village,"(40.729099, -73.993682)"
120295260,A1,10/2/17,1008831,Manhattan,715,BROADWAY,10003,0,0,Issued,New,18,Temporary,40.729099,-73.993682,57,West Village,"(40.729099, -73.993682)"
120295260,A1,12/12/17,1008831,Manhattan,715,BROADWAY,10003,0,0,Issued,New,19,Temporary,40.729099,-73.993682,57,West Village,"(40.729099, -73.993682)"
120295260,A1,8/29/18,1008831,Manhattan,715,BROADWAY,10003,0,0,Issued,New,20,Temporary,40.729099,-73.993682,57,West Village,"(40.729099, -73.993682)"
120295260,A1,12/4/18,1008831,Manhattan,715,BROADWAY,10003,0,0,Issued,New,21,Temporary,40.729099,-73.993682,57,West Village,"(40.729099, -73.993682)"
104821793,A1,2/2/16,1015573,Manhattan,24,WEST   23 STREET,10010,0,1,Issued,New,21,Temporary,40.741964,-73.990581,58,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741964, -73.990581)"
104821793,A1,4/27/16,1015573,Manhattan,24,WEST   23 STREET,10010,0,1,Issued,New,22,Temporary,40.741964,-73.990581,58,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741964, -73.990581)"
104821793,A1,7/26/16,1015573,Manhattan,24,WEST   23 STREET,10010,0,1,Issued,New,23,Temporary,40.741964,-73.990581,58,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741964, -73.990581)"
122253809,A1,7/28/16,1015625,Manhattan,1133,BROADWAY,10010,0,0,Issued,New,1,Temporary,40.743523,-73.989073,58,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.743523, -73.989073)"
122165520,A1,8/11/16,1015579,Manhattan,43,WEST 23 STREET,10010,0,0,Issued,New,3,Temporary,40.74217,-73.991021,58,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.74217, -73.991021)"
104821793,A1,10/18/16,1015573,Manhattan,24,WEST   23 STREET,10010,0,1,Issued,New,24,Temporary,40.741964,-73.990581,58,Hudson Yards-Chelsea-Flatiron-Union Square,"(40.741964, -73.990581)"
