14862,ARLO,American Eskimo dog,Manhattan,57,4/27/15,4/27/16
15729,WALLACE,Scottish Terrier,Manhattan,57,5/2/15,5/2/16
17987,BUDDY,Cotton De Tulear,Manhattan,57,5/19/15,4/16/16
19177,BASIL,French Bulldog,Manhattan,57,5/30/15,5/30/18
21333,MAGGIE,Cocker Spaniel,Manhattan,57,6/16/15,6/20/16
22611,GRACIE,Poodle Crossbreed,Manhattan,57,6/24/15,6/24/16
22968,BOUJIX,"Poodle, Miniature",Manhattan,57,6/27/15,4/14/16
26083,UNKNOWN,Havanese,Manhattan,57,7/23/15,7/23/16
26158,LUCY,Papillon,Manhattan,57,7/23/15,8/19/17
26176,UNKNOWN,Cavalier King Charles Spaniel,Manhattan,57,7/23/15,7/23/16
27071,HERMES ,Portuguese Water Dog,Manhattan,57,7/30/15,6/29/16
28698,NAPOLEON,Unknown,Manhattan,57,8/11/15,8/26/16
29813,STELLA,Beagle Crossbreed,Manhattan,57,8/17/15,8/17/16
30275,MUNCHKIN,Chihuahua,Manhattan,57,8/22/15,9/7/16
30435,ARCHIE ,Border Terrier,Manhattan,57,8/24/15,8/24/16
30871,COCO,Bichon Frise,Manhattan,57,8/26/15,9/21/16
31407,LEO,Poodle Crossbreed,Manhattan,57,8/31/15,8/31/16
31603,ELSIE,Unknown,Manhattan,57,9/2/15,9/23/16
31645,KRYPTONITE ,Bull Terrier,Manhattan,57,9/2/15,7/31/16
32380,ZOEY,Yorkshire Terrier,Manhattan,57,9/9/15,9/16/17
32444,RILEY,Cavalier King Charles Spaniel,Manhattan,57,9/9/15,9/9/16
32739,DIVER ,Unknown,Manhattan,57,9/12/15,8/30/18
34155,MOGUL,Cavalier King Charles Spaniel,Manhattan,57,9/25/15,1/9/16
35731,BEAR,Shiba Inu,Manhattan,57,10/11/15,10/11/17
35735,BENTO2,Shiba Inu,Manhattan,57,10/11/15,10/11/16
36081,DARWYN,Bull Terrier,Manhattan,57,10/15/15,10/15/16
36318,MEIKO,Golden Retriever,Manhattan,57,10/16/15,9/22/16
37638,GEM,Shih Tzu,Manhattan,57,10/26/15,11/9/16
40611,SHERLOCK,Schnauzer Crossbreed,Manhattan,57,11/23/15,11/23/20
41590,PEPPER ,"Poodle, Toy",Manhattan,57,12/2/15,11/30/16
41695,DULCINEA,Boston Terrier,Manhattan,57,12/2/15,12/2/16
46030,RUBIN,Labrador Retriever,Manhattan,57,1/6/16,1/27/17
46280,JASPER,Border Collie,Manhattan,57,1/8/16,12/21/17
46288,MOLLY,Border Collie,Manhattan,57,1/8/16,12/21/17
46998,KAIA,Goldendoodle,Manhattan,57,1/12/16,1/12/17
47143,RU ,Papillon,Manhattan,57,1/13/16,2/28/17
49181,BODE,"Poodle, Miniature",Manhattan,57,1/26/16,11/30/16
49320,KASSIUS,Golden Retriever,Manhattan,57,1/26/16,10/24/16
49498,MURRAY,Golden Retriever,Manhattan,57,1/27/16,3/18/17
50762,CHUPI ,Poodle,Manhattan,57,2/2/16,12/30/16
50850,BLUE,Golden Retriever,Manhattan,57,2/2/16,2/4/16
51026,DEXTER,Havanese,Manhattan,57,2/3/16,3/17/17
54648,POOPFACE,Jack Russell Terrier,Manhattan,57,2/22/16,2/23/17
54934,ALFIE,Labradoodle,Manhattan,57,2/23/16,3/17/17
58470,BACI,Chihuahua Crossbreed,Manhattan,57,3/13/16,3/13/17
60550,MOCHA,Unknown,Manhattan,57,3/22/16,5/2/17
61568,HAMLET,French Bulldog,Manhattan,57,3/28/16,3/28/17
65008,LILA,Bichon Frise,Manhattan,57,4/12/16,5/22/17
67393,DAISY,Unknown,Manhattan,57,4/22/16,4/26/17
67871,HUDSON,Portuguese Water Dog,Manhattan,57,4/25/16,6/1/17
69383,ARLO,American Eskimo dog,Manhattan,57,4/30/16,4/27/17
70286,MAGGIE,Cocker Spaniel,Manhattan,57,5/4/16,6/20/17
71760,MAISIE ,Unknown,Manhattan,57,5/11/16,5/14/17
71891,GORDIE,"Bull Dog, French",Manhattan,57,5/11/16,6/14/17
74048,FERDINAND ,Unknown,Manhattan,57,5/18/16,5/30/17
74052,AKI,Chinese Shar-Pei,Manhattan,57,5/18/16,5/18/17
75601,PIXIE,"Poodle, Miniature",Manhattan,57,5/25/16,5/25/17
79363,KIRBY ,Pomeranian,Manhattan,57,6/10/16,6/10/17
80210,SPLASH ,Unknown,Manhattan,57,6/14/16,5/30/17
82091,MILA,Labrador Retriever,Manhattan,57,6/22/16,6/22/17
82542,SAMI,Labradoodle,Manhattan,57,6/23/16,10/14/21
82562,CHARLIE,Labradoodle,Manhattan,57,6/23/16,6/23/21
83653,NAPOLEON,"Bull Dog, English",Manhattan,57,6/28/16,6/28/17
83828,LILY,Puggle,Manhattan,57,6/29/16,8/14/17
84952,RUBY,French Bulldog,Manhattan,57,7/5/16,7/5/17
86802,DUFFY,Labrador Retriever,Manhattan,57,7/12/16,7/12/18
88913,VOLK,Siberian Husky,Manhattan,57,7/18/16,8/26/17
89337,LUCY ,Labrador Retriever Crossbreed,Manhattan,57,7/20/16,6/24/17
92258,PUPPY,Poodle Crossbreed,Manhattan,57,8/2/16,8/2/17
96418,ROXY,Unknown,Manhattan,57,8/18/16,9/18/17
96659,SASHA,Cavalier King Charles Spaniel,Manhattan,57,8/18/16,8/18/17
97808,MOLLY,Cocker Spaniel,Manhattan,57,8/24/16,8/18/17
99364,ELSIE,Belgian Malinois,Manhattan,57,9/2/16,9/2/17
102194,LEILANI,Cavalier King Charles Spaniel,Manhattan,57,9/15/16,11/12/17
103470,JOSIE,Golden Retriever,Manhattan,57,9/19/16,11/12/17
103967,OAKY,Golden Retriever,Manhattan,57,9/21/16,9/21/17
104358,WHISTLE,Unknown,Manhattan,57,9/22/16,11/16/18
104560,MANNY,Labrador Retriever Crossbreed,Manhattan,57,9/23/16,9/23/18
104623,CHASE,Labrador Retriever Crossbreed,Manhattan,57,9/23/16,9/23/18
105224,LEO,Poodle Crossbreed,Manhattan,57,9/27/16,8/31/17
105244,STELLA,Beagle Crossbreed,Manhattan,57,9/27/16,8/17/17
106401,MUTT ,Chihuahua,Manhattan,57,10/3/16,10/3/17
108340,GEM,Shih Tzu,Manhattan,57,10/13/16,11/9/17
110005,SKYLINE ,Border Terrier,Manhattan,57,10/20/16,9/30/17
110197,PEPPER ,"Poodle, Toy",Manhattan,57,10/21/16,11/30/17
110487,BRUNO ,German Shepherd Dog,Manhattan,57,10/22/16,7/19/21
110774,DULCINEA,Boston Terrier,Manhattan,57,10/24/16,12/2/17
111232,WILLOW,Labradoodle,Manhattan,57,10/26/16,12/9/17
115255,DUNCAN,Maltese,Manhattan,57,11/17/16,1/7/18
119290,UNKNOWN,"Welsh Corgi, Cardigan",Manhattan,57,12/12/16,12/12/17
119691,CHUPI ,Poodle,Manhattan,57,12/14/16,12/30/17
120003,UNKNOWN,Havanese,Manhattan,57,12/16/16,12/16/17
121396,DASH ,Italian Greyhound,Manhattan,57,12/27/16,12/27/17
121895,BROOKLYN,Unknown,Manhattan,57,12/29/16,1/30/18
1213,BEO,Shetland Sheepdog,Manhattan,58,12/14/14,12/14/19
4660,IGNACIO ,Havanese,Manhattan,58,2/1/15,2/1/20
4884,ZEUS,American Pit Bull Terrier/Pit Bull,Manhattan,58,2/3/15,2/3/16
6640,KARMA,"Bull Dog, English",Manhattan,58,2/20/15,2/20/16
6687,OLIVER,Shih Tzu,Manhattan,58,2/21/15,2/21/16
7030,PAKO,"Poodle, Miniature",Manhattan,58,2/24/15,3/7/16
7658,MILO,Australian Shepherd,Manhattan,58,3/2/15,3/2/16
9242,ATLAS,"Bull Dog, French",Manhattan,58,3/17/15,3/23/18
9343,SADIE ,Unknown,Manhattan,58,3/18/15,3/18/17
9368,CROSBY ,Beagle Crossbreed,Manhattan,58,3/18/15,3/18/17
10695,OLIVER,"Bull Dog, French",Manhattan,58,3/28/15,4/28/18
11428,GRACIE ,Miniature Schnauzer,Manhattan,58,4/3/15,4/3/16
12248,PAKO,"Poodle, Miniature",Manhattan,58,4/10/15,3/7/17
13492,MOBY,"Bull Dog, French",Manhattan,58,4/19/15,4/16/16
13545,SOPHIE,Xoloitzcuintli,Manhattan,58,4/19/15,4/19/16
13614,BANE,"Bull Dog, English",Manhattan,58,4/20/15,4/24/16
13759,BONNIE ,German Shepherd Crossbreed,Manhattan,58,4/21/15,4/29/16
13809,JOEY ,Labrador Retriever,Manhattan,58,4/21/15,4/29/16
14588,NOLA,Golden Retriever,Manhattan,58,4/25/15,4/25/16
14756,BIGGIE ,Lhasa Apso,Manhattan,58,4/27/15,4/30/16
15748,CHUY,Yorkshire Terrier,Manhattan,58,5/2/15,7/18/17
16379,SHEA,Labrador Retriever Crossbreed,Manhattan,58,5/7/15,5/7/16
16431,CASPER,Dachshund,Manhattan,58,5/7/15,5/7/16
16769,DARLA,Yorkshire Terrier,Manhattan,58,5/11/15,5/11/16
17026,JJ ,Terrier mix,Manhattan,58,5/12/15,5/12/16
17807,BUTTON ,Maltese,Manhattan,58,5/18/15,5/18/16
18001,UNKNOWN,Chihuahua,Manhattan,58,5/19/15,5/19/16
18409,RILEY,Golden Retriever,Manhattan,58,5/22/15,5/22/16
18705,BENJI,Border Collie,Manhattan,58,5/26/15,5/26/16
19753,LUCKY,Bichon Frise,Manhattan,58,6/3/15,6/15/16
21253,DEXTER,Beagle,Manhattan,58,6/15/15,6/15/16
22433,MILO,Pug,Manhattan,58,6/23/15,6/16/16
22687,BOWIE,Chow Chow,Manhattan,58,6/25/15,6/25/16
23596,ELLIE,French Bulldog,Manhattan,58,7/2/15,7/2/16
23677,RONDO,Maltese,Manhattan,58,7/2/15,8/8/20
23749,ANNIE,Australian Shepherd,Manhattan,58,7/3/15,7/3/16
23917,WINNIE,Chihuahua Crossbreed,Manhattan,58,7/5/15,7/5/16
26983,AUGUSTUS,Puggle,Manhattan,58,7/29/15,7/29/16
28333,LOBINHO,Siberian Husky,Manhattan,58,8/8/15,8/8/16
29300,DELILAH ,Dachshund Smooth Coat Miniature,Manhattan,58,8/14/15,8/30/16
29852,GRAYSON,Golden Retriever,Manhattan,58,8/18/15,5/18/16
29905,CHESTER,Unknown,Manhattan,58,8/18/15,6/25/16
30315,LYLA,Cavalier King Charles Spaniel,Manhattan,58,8/22/15,8/22/16
30711,COOPER,Cavalier King Charles Spaniel,Manhattan,58,8/25/15,6/13/16
31728,MOLLY,Wheaton Terrier,Manhattan,58,9/3/15,9/4/16
32503,CHASE,Unknown,Manhattan,58,9/10/15,4/1/17
33313,MARLOW ,French Bulldog,Manhattan,58,9/18/15,12/1/16
33334,HUDSON ,"Bull Dog, French",Manhattan,58,9/18/15,10/21/16
34432,BOSTON,Shiba Inu,Manhattan,58,9/28/15,8/19/16
36022,STANLEY,Miniature Schnauzer,Manhattan,58,10/15/15,10/15/16
36848,PENELOPE ,Cavalier King Charles Spaniel,Manhattan,58,10/20/15,10/20/16
38087,TAP ,German Shepherd Dog,Manhattan,58,10/31/15,10/31/16
38336,PUGSLEY,Pug,Manhattan,58,11/3/15,3/11/16
38923,BLUE,Labradoodle,Manhattan,58,11/8/15,11/8/16
38976,CHOWDER,Unknown,Manhattan,58,11/9/15,11/29/16
39444,MARLEY,American Pit Bull Mix / Pit Bull Mix,Manhattan,58,11/12/15,12/2/16
39554,LUCAS,Poodle,Manhattan,58,11/14/15,11/14/16
40444,ROSIE ,Poodle Crossbreed,Manhattan,58,11/21/15,11/21/16
40622,IGGY,Shih Tzu,Manhattan,58,11/23/15,1/20/16
40823,LEXI ,Cocker Spaniel,Manhattan,58,11/24/15,11/24/16
41835,ACE,Labrador Retriever,Manhattan,58,12/3/15,10/18/16
41990,JACK,Unknown,Manhattan,58,12/4/15,12/9/16
42933,SAMANTHA,Dachshund,Manhattan,58,12/11/15,12/11/16
43953,PENNY,Labradoodle,Manhattan,58,12/20/15,12/20/16
45373,MADDIE,Pointer,Manhattan,58,1/2/16,1/2/17
47011,FRANCOIS,"Bull Dog, French",Manhattan,58,1/12/16,3/13/17
47526,KEKO ,Yorkshire Terrier,Manhattan,58,1/14/16,2/17/17
49601,COCO ,Unknown,Manhattan,58,1/27/16,2/9/17
53567,OREILLY,Havanese,Manhattan,58,2/17/16,4/7/17
54762,LUELLA,Pug,Manhattan,58,2/23/16,2/23/17
54906,KORY,Cocker Spaniel,Manhattan,58,2/23/16,2/23/17
56441,CODY,Siberian Husky,Manhattan,58,3/2/16,3/9/17
58339,BRAXTON,Shiba Inu,Manhattan,58,3/12/16,4/20/17
58666,DARLA,Shih Tzu Crossbreed,Manhattan,58,3/14/16,3/14/17
59079,HAMISH,Goldendoodle,Manhattan,58,3/16/16,3/16/17
59721,BIGGIE ,Lhasa Apso,Manhattan,58,3/18/16,3/18/17
59906,ABBY ,Siberian Husky,Manhattan,58,3/18/16,3/18/17
60340,MAX,Goldendoodle,Manhattan,58,3/21/16,3/21/17
61660,FEIVEL,Cotton De Tulear,Manhattan,58,3/28/16,5/4/17
62965,MILO2,Australian Shepherd,Manhattan,58,4/2/16,4/2/17
63288,LUCY,Puggle,Manhattan,58,4/4/16,4/4/17
63358,JAKE,American Pit Bull Mix / Pit Bull Mix,Manhattan,58,4/4/16,4/4/17
63658,FINN,Goldendoodle,Manhattan,58,4/6/16,4/6/18
64626,POKI,Schnauzer Crossbreed,Manhattan,58,4/10/16,4/10/21
65408,MORGAN,West Highland White Terrier,Manhattan,58,4/13/16,4/13/17
66321,LUCKY ,Bichon Frise,Manhattan,58,4/18/16,4/18/17
67459,ALEXANDER,Boxer,Manhattan,58,4/22/16,4/22/17
69201,ALEXANDRA ,French Bulldog,Manhattan,58,4/29/16,4/29/17
69650,BOWIE,Chow Chow,Manhattan,58,5/1/16,6/25/17
70467,PIPER,Chihuahua Crossbreed,Manhattan,58,5/5/16,5/5/17
71035,LEROY,Labrador Retriever,Manhattan,58,5/7/16,5/7/17
71227,UNKNOWN,Cocker Spaniel,Manhattan,58,5/9/16,5/9/17
71263,THOMAS ,German Shepherd Crossbreed,Manhattan,58,5/9/16,4/29/17
71753,BINGO,Manchester Terrier,Manhattan,58,5/11/16,5/11/17
72329,TAZ,Shiba Inu,Manhattan,58,5/12/16,6/10/17
73908,COOPER,Cavalier King Charles Spaniel,Manhattan,58,5/17/16,6/13/18
75979,OLLIE,Cocker Spaniel,Manhattan,58,5/27/16,7/13/19
76708,ATHOS,Weimaraner,Manhattan,58,5/31/16,6/15/17
78682,DENALI,Goldendoodle,Manhattan,58,6/9/16,6/9/17
81994,MAMBO,Yorkshire Terrier,Manhattan,58,6/21/16,6/21/17
83365,MEMPHIS,"Bull Dog, English",Manhattan,58,6/28/16,6/28/17
85596,TROY,English Springer Spaniel,Manhattan,58,7/7/16,7/7/17
85686,CHARLIE,Chihuahua,Manhattan,58,7/8/16,8/30/17
85709,JOE,"Bull Dog, French",Manhattan,58,7/8/16,8/28/17
86014,BELLA,"Poodle, Toy",Manhattan,58,7/9/16,8/26/17
87482,MILTON ,French Bulldog,Manhattan,58,7/13/16,7/13/17
88207,LYLA,Cavalier King Charles Spaniel,Manhattan,58,7/15/16,8/22/17
88364,CARSON,Pug,Manhattan,58,7/16/16,7/16/17
88756,POPPY,Beagle Crossbreed,Manhattan,58,7/18/16,7/18/17
88825,STERLING,Shiba Inu,Manhattan,58,7/18/16,9/3/17
89330,ELLIE,French Bulldog,Manhattan,58,7/20/16,7/2/17
90158,CASHEW,Poodle,Manhattan,58,7/23/16,7/23/21
90673,INDY,Goldendoodle,Manhattan,58,7/25/16,7/25/18
91507,BUSY,Portuguese Podengo Pequeno,Manhattan,58,7/29/16,9/20/17
92290,BILLY,Bulldog,Manhattan,58,8/2/16,8/2/18
93114,DELILAH ,Dachshund Smooth Coat Miniature,Manhattan,58,8/5/16,8/30/17
93372,SGT. ,Cavalier King Charles Spaniel,Manhattan,58,8/7/16,7/17/17
94638,BUTTERS,Morkie,Manhattan,58,8/10/16,9/28/18
95245,CHARLIE ,Labrador Retriever,Manhattan,58,8/12/16,8/12/17
97338,SPANKY,"Bull Dog, English",Manhattan,58,8/22/16,9/6/17
97975,STANLEY,Miniature Schnauzer,Manhattan,58,8/25/16,10/15/17
99382,MACK,Goldendoodle,Manhattan,58,9/2/16,10/21/17
99892,ANTON,Akita Crossbreed,Manhattan,58,9/5/16,9/5/17
102411,CHEWIE,Yorkshire Terrier,Manhattan,58,9/15/16,8/19/19
103013,SAM,Dachshund Smooth Coat,Manhattan,58,9/18/16,9/18/17
103140,FOSTER,Dachshund Smooth Coat,Manhattan,58,9/18/16,9/18/17
103175,NICKEL,Australian Shepherd,Manhattan,58,9/18/16,10/16/17
103287,LUCIA,Pug,Manhattan,58,9/19/16,9/29/17
103335,GINGER ,"Poodle, Miniature",Manhattan,58,9/19/16,10/31/17
104237,MAGGIE,"Bull Dog, English",Manhattan,58,9/22/16,9/22/17
104525,BEAU,Shih Tzu,Manhattan,58,9/23/16,9/23/17
104845,MARNIE,Labrador Retriever Crossbreed,Manhattan,58,9/25/16,8/18/17
105172,CHEWCHEW,Pomeranian,Manhattan,58,9/27/16,6/13/19
105188,MUI-MUI,Yorkshire Terrier,Manhattan,58,9/27/16,4/13/20
105773,SADIE,Cocker Spaniel,Manhattan,58,9/29/16,9/29/17
107340,NELLIE,Chihuahua,Manhattan,58,10/7/16,10/7/18
107515,TURBO,French Bulldog,Manhattan,58,10/8/16,10/8/17
107548,LONDON ,Maltese,Manhattan,58,10/8/16,8/27/17
108765,GABRIEL,Labrador Retriever,Manhattan,58,10/15/16,11/5/17
110170,ZOE,Flat-Coated Retriever,Manhattan,58,10/21/16,10/21/17
110356,MILO,Flat-Coated Retriever,Manhattan,58,10/21/16,10/21/17
110615,BELLA,English Springer Spaniel,Manhattan,58,10/23/16,10/2/17
110643,MIMI,Unknown,Manhattan,58,10/23/16,10/23/17
111063,RYLEIGH,German Pinscher,Manhattan,58,10/25/16,10/25/17
112020,ROXY,Shiba Inu,Manhattan,58,10/31/16,10/31/17
112055,WINNIE,West Highland White Terrier,Manhattan,58,10/31/16,10/31/21
112151,CHOWDER,Unknown,Manhattan,58,11/1/16,11/29/17
112903,MARLEY,American Pit Bull Mix / Pit Bull Mix,Manhattan,58,11/4/16,12/2/17
113128,DEXTER,Beagle,Manhattan,58,11/6/16,6/15/17
114137,KAFKA,Labradoodle,Manhattan,58,11/12/16,11/12/17
114152,MAXINE,Unknown,Manhattan,58,11/13/16,9/24/17
114376,FOXY,Pomeranian,Manhattan,58,11/14/16,11/14/17
116269,ALEXANDRA,Golden Retriever,Manhattan,58,11/23/16,12/21/17
116922,GEORGE,Shih Tzu Crossbreed,Manhattan,58,11/29/16,11/29/17
116923,GEORGE,Shih Tzu Crossbreed,Manhattan,58,11/29/16,11/29/18
118046,LEXI ,Cocker Spaniel,Manhattan,58,12/6/16,11/24/17
118062,LUCAS,Poodle,Manhattan,58,12/6/16,11/14/17
118248,IGGY,Shih Tzu,Manhattan,58,12/6/16,1/20/17
118556,LEVI,Shih Tzu,Manhattan,58,12/8/16,1/14/18
118717,COCO,Shih Tzu,Manhattan,58,12/8/16,1/14/18
121057,CREED,Beagle Crossbreed,Manhattan,58,12/24/16,12/24/17
121866,FLASH,Jack Russell Terrier,Manhattan,58,12/29/16,12/29/21
671,CARLY ,Havanese,Manhattan,59,11/2/14,11/6/19
994,LAYLA ,Boxer,Manhattan,59,12/9/14,1/7/16
995,APACHE,Unknown,Manhattan,59,12/9/14,12/12/19
996,GEMMA ,Boxer,Manhattan,59,12/9/14,1/7/16
2184,UNKNOWN,Puggle,Manhattan,59,1/5/15,1/5/16
2848,NAME NOT PROVIDED,Shih Tzu,Manhattan,59,1/13/15,1/13/16
2904,SNOOP ,Wheaton Terrier,Manhattan,59,1/14/15,2/28/16
4256,CRISPIN,"Poodle, Miniature",Manhattan,59,1/28/15,1/28/16
4917,BIGGIE,Pug,Manhattan,59,2/3/15,2/11/16
6070,REX,Labrador Retriever,Manhattan,59,2/16/15,2/16/16
6539,MIKEY,Yorkshire Terrier,Manhattan,59,2/19/15,3/17/16
6931,BERNIE,Nova Scotia Duck Tolling Retriever,Manhattan,59,2/23/15,2/23/16
7784,FOXY,Chihuahua,Manhattan,59,3/3/15,3/3/16
9231,GOGO,Pug,Manhattan,59,3/17/15,4/5/16
10481,ROXY ,Labrador Retriever Crossbreed,Manhattan,59,3/27/15,5/10/20
10546,MOLLY,Jack Russell Terrier,Manhattan,59,3/27/15,3/27/16
10631,CHULETA ,Chihuahua,Manhattan,59,3/28/15,4/28/17
10910,WOLFIE,Pomeranian,Manhattan,59,3/30/15,4/7/17
11476,WALLIS ,Beagle Crossbreed,Manhattan,59,4/4/15,4/4/18
11559,JOE,Unknown,Manhattan,59,4/5/15,3/2/20
11786,BEAR ,Border Terrier,Manhattan,59,4/7/15,4/7/16
11932,STELLA,German Shepherd Crossbreed,Manhattan,59,4/8/15,4/28/16
12099,UNKNOWN,Shih Tzu,Manhattan,59,4/9/15,4/9/16
12456,GABBY,Jack Russell Terrier,Manhattan,59,4/11/15,5/26/16
12493,SPIRIT,Labrador Retriever,Manhattan,59,4/12/15,4/12/16
12658,MURPHY,Cavalier King Charles Spaniel,Manhattan,59,4/13/15,4/13/16
12852,UNKNOWN,"Schnauzer, Miniature",Manhattan,59,4/14/15,4/14/16
13209,MANCHA ,Chihuahua,Manhattan,59,4/16/15,4/17/16
13798,CLEMENTINE,Unknown,Manhattan,59,4/21/15,3/31/17
13928,AMELIA,Labrador Retriever,Manhattan,59,4/22/15,5/15/16
14114,MAX,Unknown,Manhattan,59,4/22/15,5/8/16
14230,RUBY,Labradoodle,Manhattan,59,4/23/15,4/11/16
14491,TOBIAS,Cocker Spaniel,Manhattan,59,4/24/15,4/24/16
14516,QUAKE,Cocker Spaniel,Manhattan,59,4/24/15,4/24/16
14585,SAKARI,Siberian Husky,Manhattan,59,4/25/15,7/16/17
14634,TAKODAH,Siberian Husky,Manhattan,59,4/25/15,5/26/17
14708,MIA,Labrador Retriever Crossbreed,Manhattan,59,4/26/15,4/26/16
15867,LUCY,Unknown,Manhattan,59,5/4/15,5/30/16
16085,SCOUT,Unknown,Manhattan,59,5/5/15,5/22/16
16863,ANGUS,Unknown,Manhattan,59,5/12/15,4/26/20
17382,HOOPER,Unknown,Manhattan,59,5/14/15,6/14/16
17905,HENRY,Havanese,Manhattan,59,5/18/15,5/24/19
17984,WINSLOW,"Dachshund, Long Haired",Manhattan,59,5/19/15,5/6/16
18678,MAYA ,Australian Shepherd,Manhattan,59,5/26/15,5/26/16
18734,RILEY,American Pit Bull Terrier/Pit Bull,Manhattan,59,5/27/15,7/17/17
19254,VINNY,Labrador Retriever,Manhattan,59,5/31/15,5/31/17
19255,VIENNA ,Miniature Pinscher,Manhattan,59,5/31/15,6/29/16
19335,BEAU,Unknown,Manhattan,59,5/31/15,5/14/16
19773,MAIZIE,Labrador Retriever Crossbreed,Manhattan,59,6/3/15,6/2/17
21530,KENYAETTE,Basenji,Manhattan,59,6/17/15,6/29/16
22477,UNKNOWN,Miniature Schnauzer,Manhattan,59,6/23/15,6/23/16
22824,SAFFRON,Italian Greyhound,Manhattan,59,6/26/15,6/26/20
22946,GRACIE,German Shepherd Dog,Manhattan,59,6/27/15,6/27/16
24601,MAXWELL ,"Schnauzer, Miniature",Manhattan,59,7/9/15,7/23/16
24826,CHIBI,Brussels Griffon,Manhattan,59,7/11/15,8/11/16
24952,KASEY,"Collie, Bearded ",Manhattan,59,7/13/15,7/30/16
25566,DIZZY,Cavalier King Charles Spaniel,Manhattan,59,7/18/15,7/18/16
26667,COOKIE ,Maltese,MANHATTAN,59,7/27/15,7/30/16
27015,CHARLIE,Maltese,Manhattan,59,7/29/15,6/20/16
27062,RAMBO,Pomeranian,Manhattan,59,7/30/15,7/30/16
27386,ZOE,"Schnauzer, Miniature",Manhattan,59,8/1/15,9/15/18
30746,FINNEGAN,Unknown,Manhattan,59,8/25/15,9/30/16
30963,PUCK,Havanese,Manhattan,59,8/27/15,8/1/16
31025,GENEVIEVE,Unknown,Manhattan,59,8/27/15,9/9/16
31363,PIPER ,Cavalier King Charles Spaniel,Manhattan,59,8/31/15,9/30/16
31701,WENESDAY ,Labrador Retriever,Manhattan,59,9/3/15,9/30/16
32743,DASH,Chihuahua,Manhattan,59,9/12/15,9/12/16
32748,ROSCOE,Chihuahua Crossbreed,Manhattan,59,9/12/15,9/12/16
33010,MILLIEWAUKE,Havanese,Manhattan,59,9/15/15,9/15/16
33080,VIENNA ,Miniature Pinscher,Manhattan,59,9/15/15,6/29/17
33513,SHERLOCK,West High White Terrier,Manhattan,59,9/20/15,9/20/20
33607,LITTLE ,Jack Russell Terrier,Manhattan,59,9/21/15,9/12/16
33722,UNKNOWN,Cocker Spaniel,Manhattan,59,9/21/15,9/21/16
34443,BANDIT ,Unknown,Manhattan,59,9/28/15,10/30/16
35327,GIGI,Shih Tzu,Manhattan,59,10/7/15,10/24/16
36410,GINGER,Labrador Retriever,Manhattan,59,10/16/15,10/16/16
37324,MOOSE,Shih Tzu,Manhattan,59,10/23/15,10/23/17
37328,WEASLEY,Coton de Tulear,Manhattan,59,10/23/15,10/23/16
38245,KAYLEE ,Yorkshire Terrier,Manhattan,59,11/2/15,10/31/16
39398,SCHNITZEL,Unknown,Manhattan,59,11/12/15,12/15/17
39867,COCO,Unknown,Manhattan,59,11/16/15,12/10/16
40519,CHILI,Pug,Manhattan,59,11/22/15,12/14/16
40556,UNKNOWN,French Bulldog,Manhattan,59,11/23/15,11/23/16
41282,GEMMA ,Boxer,Manhattan,59,11/30/15,1/7/17
41334,LAYLA ,Boxer,Manhattan,59,11/30/15,1/7/17
42029,TIGER,Beagle,Manhattan,59,12/4/15,12/9/16
43094,TILDA,Poodle Crossbreed,Manhattan,59,12/12/15,12/12/16
44365,SAMSON,"Bull Dog, French",Manhattan,59,12/22/15,10/25/16
44503,JUSSI,Unknown,Manhattan,59,12/23/15,12/31/16
45071,OUISIE ,Yorkshire Terrier,Manhattan,59,12/29/15,1/21/17
45159,JASPER ,Cavalier King Charles Spaniel,Manhattan,59,12/30/15,10/21/20
46148,ROOSEVELT,Terrier mix,Manhattan,59,1/7/16,1/7/17
46813,APOLLO,Cocker Spaniel,Manhattan,59,1/11/16,1/11/17
46946,MIA ,Yorkshire Terrier,Manhattan,59,1/12/16,2/28/19
47090,SOPHIE,American Pit Bull Terrier/Pit Bull,Manhattan,59,1/13/16,2/11/17
47635,OBI,Labrador Retriever,Manhattan,59,1/15/16,1/15/17
48243,SNOOP ,Wheaton Terrier,Manhattan,59,1/18/16,2/28/17
48465,LAYLA ,Cavalier King Charles Spaniel,Manhattan,59,1/20/16,2/28/17
48968,CRISPIN,"Poodle, Miniature",Manhattan,59,1/24/16,1/28/17
48982,SPIRIT ,Unknown,Manhattan,59,1/24/16,2/28/17
49021,LOUIE,Jack Russell Terrier,Manhattan,59,1/25/16,2/19/17
50583,GOGO,Pug,Manhattan,59,2/2/16,4/5/17
51757,TACHE ,Unknown,Manhattan,59,2/7/16,3/30/17
52247,DIGBY ,Unknown,Manhattan,59,2/10/16,1/30/18
52730,RUDY,"Poodle, Miniature",Manhattan,59,2/12/16,2/12/17
52732,MIKEY,Yorkshire Terrier,Manhattan,59,2/12/16,3/17/17
53236,GEORGETTE ,Unknown,Manhattan,59,2/16/16,2/28/17
53338,CHULO,Coton de Tulear,Manhattan,59,2/16/16,2/16/18
54182,MYCROFT ,Labrador Retriever,Manhattan,59,2/20/16,2/4/17
54392,BARKLEY,Newfoundland,Manhattan,59,2/21/16,1/19/17
54447,OLIVER,Yorkshire Terrier Crossbreed,Manhattan,59,2/21/16,2/21/17
55047,RUBY,"Bull Dog, French",Manhattan,59,2/24/16,4/10/17
