GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
Id,Id2,Geography,Estimate; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars),Margin of Error; Per capita income in the past 12 months (in 2017 inflation-adjusted dollars)
1500000US360610007001,360610007001,"Block Group 1, Census Tract 7, New York County, New York",92022,13004
1500000US360610007002,360610007002,"Block Group 2, Census Tract 7, New York County, New York",-,**
1500000US360610008000,360610008000,"Block Group 0, Census Tract 8, New York County, New York",-,**
1500000US360610008001,360610008001,"Block Group 1, Census Tract 8, New York County, New York",17207,5277
1500000US360610008002,360610008002,"Block Group 2, Census Tract 8, New York County, New York",22867,5833
1500000US360610008003,360610008003,"Block Group 3, Census Tract 8, New York County, New York",16444,5244
1500000US360610008004,360610008004,"Block Group 4, Census Tract 8, New York County, New York",26396,6834
1500000US360610008005,360610008005,"Block Group 5, Census Tract 8, New York County, New York",17370,3875
1500000US360610008006,360610008006,"Block Group 6, Census Tract 8, New York County, New York",19521,11802
1500000US360610009000,360610009000,"Block Group 0, Census Tract 9, New York County, New York",-,**
1500000US360610009001,360610009001,"Block Group 1, Census Tract 9, New York County, New York",122800,15835
1500000US360610009002,360610009002,"Block Group 2, Census Tract 9, New York County, New York",-,**
1500000US360610010010,360610010010,"Block Group 0, Census Tract 10.01, New York County, New York",-,**
1500000US360610010011,360610010011,"Block Group 1, Census Tract 10.01, New York County, New York",62780,7558
1500000US360610010020,360610010020,"Block Group 0, Census Tract 10.02, New York County, New York",-,**
1500000US360610010021,360610010021,"Block Group 1, Census Tract 10.02, New York County, New York",14822,3508
1500000US360610010022,360610010022,"Block Group 2, Census Tract 10.02, New York County, New York",16544,5948
1500000US360610010023,360610010023,"Block Group 3, Census Tract 10.02, New York County, New York",13210,2127
1500000US360610012001,360610012001,"Block Group 1, Census Tract 12, New York County, New York",28676,7336
1500000US360610012002,360610012002,"Block Group 2, Census Tract 12, New York County, New York",53683,17384
1500000US360610012003,360610012003,"Block Group 3, Census Tract 12, New York County, New York",57187,9119
1500000US360610013001,360610013001,"Block Group 1, Census Tract 13, New York County, New York",92043,17191
1500000US360610013002,360610013002,"Block Group 2, Census Tract 13, New York County, New York",114842,14846
1500000US360610014011,360610014011,"Block Group 1, Census Tract 14.01, New York County, New York",63413,10793
1500000US360610014012,360610014012,"Block Group 2, Census Tract 14.01, New York County, New York",75149,10234
1500000US360610014021,360610014021,"Block Group 1, Census Tract 14.02, New York County, New York",48256,12286
1500000US360610014022,360610014022,"Block Group 2, Census Tract 14.02, New York County, New York",22518,5065
1500000US360610015010,360610015010,"Block Group 0, Census Tract 15.01, New York County, New York",-,**
1500000US360610015011,360610015011,"Block Group 1, Census Tract 15.01, New York County, New York",129895,27870
1500000US360610015012,360610015012,"Block Group 2, Census Tract 15.01, New York County, New York",37769,4337
1500000US360610015013,360610015013,"Block Group 3, Census Tract 15.01, New York County, New York",60749,20517
1500000US360610015020,360610015020,"Block Group 0, Census Tract 15.02, New York County, New York",-,**
1500000US360610015021,360610015021,"Block Group 1, Census Tract 15.02, New York County, New York",89261,23328
1500000US360610015022,360610015022,"Block Group 2, Census Tract 15.02, New York County, New York",89952,11286
1500000US360610015023,360610015023,"Block Group 3, Census Tract 15.02, New York County, New York",-,**
1500000US360610016001,360610016001,"Block Group 1, Census Tract 16, New York County, New York",19819,5058
1500000US360610016002,360610016002,"Block Group 2, Census Tract 16, New York County, New York",31290,11476
1500000US360610016003,360610016003,"Block Group 3, Census Tract 16, New York County, New York",26747,12056
1500000US360610016004,360610016004,"Block Group 4, Census Tract 16, New York County, New York",34923,12698
1500000US360610016005,360610016005,"Block Group 5, Census Tract 16, New York County, New York",60127,22240
1500000US360610018001,360610018001,"Block Group 1, Census Tract 18, New York County, New York",36020,14232
1500000US360610018002,360610018002,"Block Group 2, Census Tract 18, New York County, New York",26369,14807
1500000US360610018003,360610018003,"Block Group 3, Census Tract 18, New York County, New York",59065,16689
1500000US360610018004,360610018004,"Block Group 4, Census Tract 18, New York County, New York",50261,20425
1500000US360610018005,360610018005,"Block Group 5, Census Tract 18, New York County, New York",37288,14285
1500000US360610018006,360610018006,"Block Group 6, Census Tract 18, New York County, New York",27807,8702
1500000US360610018007,360610018007,"Block Group 7, Census Tract 18, New York County, New York",25190,9642
1500000US360610020000,360610020000,"Block Group 0, Census Tract 20, New York County, New York",-,**
1500000US360610020001,360610020001,"Block Group 1, Census Tract 20, New York County, New York",10814,1948
1500000US360610020002,360610020002,"Block Group 2, Census Tract 20, New York County, New York",9663,2147
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",11951,2992
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York",160125,21179
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York",182633,30712
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",25336,7460
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",45037,16873
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",8765,3135
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",27558,6329
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",65353,17079
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",-,**
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",9300,2011
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",13219,2667
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",-,**
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",12173,1914
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",7870,3958
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",16488,6945
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",38469,7101
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",40506,16148
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",44057,7806
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",60372,10631
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",60571,13081
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",25355,13185
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",36352,10956
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",35874,12893
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",32085,8482
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",19531,5980
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",24068,8375
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",21958,6615
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",47716,28336
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York",102158,29851
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",52015,14530
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",43045,13637
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",52924,20896
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",60752,9141
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",31838,6283
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York",79537,11629
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",60775,12177
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",94786,36251
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",38637,13733
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",57519,21351
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",55859,20274
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",48397,17470
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",64040,16216
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York",147278,25377
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York",256174,100209
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York",238786,89849
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",60941,22446
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",55662,22422
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",73713,21680
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",72167,26831
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",23304,8510
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",26366,11509
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",84633,29222
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",67492,8942
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",46675,12593
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",-,**
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York",202272,55292
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",95816,21247
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",122538,32753
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",68140,32376
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",57712,18802
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",40551,17580
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York",73699,24818
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",71891,17070
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",42353,11861
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",53816,15122
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",-,**
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York",160971,32496
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",99711,40818
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",92058,26358
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York",176752,113810
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",84359,13224
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",41750,24835
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",42200,16545
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",76745,30189
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",69548,15758
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",62439,17014
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",74152,27636
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",40236,13171
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",54018,25992
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",43292,16732
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",126937,60635
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",36725,14993
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",41947,9097
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York",149059,27593
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",80235,19913
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",71731,28513
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",80052,29609
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",-,**
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",64702,19168
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",39815,17285
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",48274,12816
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",53524,17219
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",61993,12481
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",73543,31315
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",73524,23764
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",51530,13669
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",115299,26282
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",80099,18428
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",143432,34906
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York",225375,99661
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",126005,67768
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York",150653,101598
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",79471,27638
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",35250,8764
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",50767,10382
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",-,**
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",146595,42368
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",94392,19955
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",78860,20333
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",135863,37401
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York",129908,49275
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York",169261,76836
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York",128096,34123
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",104086,21981
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York",166323,63450
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",90689,17119
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York",120007,36719
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",100261,17703
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",163873,43660
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",95652,23321
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",74382,12151
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",95734,21863
1500000US360610055021,360610055021,"Block Group 1, Census Tract 55.02, New York County, New York",136139,54253
1500000US360610055022,360610055022,"Block Group 2, Census Tract 55.02, New York County, New York",101713,20436
1500000US360610056001,360610056001,"Block Group 1, Census Tract 56, New York County, New York",115761,38882
1500000US360610056002,360610056002,"Block Group 2, Census Tract 56, New York County, New York",171383,41984
1500000US360610056003,360610056003,"Block Group 3, Census Tract 56, New York County, New York",148148,51963
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York",127262,27405
1500000US360610057002,360610057002,"Block Group 2, Census Tract 57, New York County, New York",148445,28200
1500000US360610058001,360610058001,"Block Group 1, Census Tract 58, New York County, New York",168785,33511
1500000US360610059001,360610059001,"Block Group 1, Census Tract 59, New York County, New York",248748,73159
1500000US360610059002,360610059002,"Block Group 2, Census Tract 59, New York County, New York",97879,34533
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",67697,28630
1500000US360610059004,360610059004,"Block Group 4, Census Tract 59, New York County, New York",158503,44632
1500000US360610059005,360610059005,"Block Group 5, Census Tract 59, New York County, New York",96992,28119
1500000US360610060000,360610060000,"Block Group 0, Census Tract 60, New York County, New York",-,**
1500000US360610060001,360610060001,"Block Group 1, Census Tract 60, New York County, New York",74477,15882
1500000US360610060002,360610060002,"Block Group 2, Census Tract 60, New York County, New York",88237,18225
1500000US360610060003,360610060003,"Block Group 3, Census Tract 60, New York County, New York",67442,15359
1500000US360610061001,360610061001,"Block Group 1, Census Tract 61, New York County, New York",88398,33207
1500000US360610061002,360610061002,"Block Group 2, Census Tract 61, New York County, New York",106669,53244
1500000US360610061003,360610061003,"Block Group 3, Census Tract 61, New York County, New York",142456,33276
1500000US360610062000,360610062000,"Block Group 0, Census Tract 62, New York County, New York",-,**
1500000US360610062001,360610062001,"Block Group 1, Census Tract 62, New York County, New York",21565,7400
1500000US360610062002,360610062002,"Block Group 2, Census Tract 62, New York County, New York",69061,12858
1500000US360610063001,360610063001,"Block Group 1, Census Tract 63, New York County, New York",141411,30358
1500000US360610063002,360610063002,"Block Group 2, Census Tract 63, New York County, New York",115979,33779
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",87733,22820
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",82955,21179
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York",137409,57411
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",71894,16364
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",94387,21370
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York",111966,35677
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",68170,27584
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",99720,30072
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",42998,12405
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York",66219,21261
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",51808,15723
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",80939,24739
1500000US360610065004,360610065004,"Block Group 4, Census Tract 65, New York County, New York",75691,16681
1500000US360610065005,360610065005,"Block Group 5, Census Tract 65, New York County, New York",102799,23766
1500000US360610066001,360610066001,"Block Group 1, Census Tract 66, New York County, New York",74824,18712
1500000US360610066002,360610066002,"Block Group 2, Census Tract 66, New York County, New York",21478,14055
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",102124,39468
1500000US360610066004,360610066004,"Block Group 4, Census Tract 66, New York County, New York",98626,18040
1500000US360610066005,360610066005,"Block Group 5, Census Tract 66, New York County, New York",47737,17941
1500000US360610066006,360610066006,"Block Group 6, Census Tract 66, New York County, New York",79892,41762
1500000US360610066007,360610066007,"Block Group 7, Census Tract 66, New York County, New York",15334,14947
1500000US360610066008,360610066008,"Block Group 8, Census Tract 66, New York County, New York",57428,44363
1500000US360610066009,360610066009,"Block Group 9, Census Tract 66, New York County, New York",78505,26718
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York",156686,42316
1500000US360610067002,360610067002,"Block Group 2, Census Tract 67, New York County, New York",87658,16918
1500000US360610067003,360610067003,"Block Group 3, Census Tract 67, New York County, New York",115331,35405
1500000US360610067004,360610067004,"Block Group 4, Census Tract 67, New York County, New York",112941,48680
1500000US360610068001,360610068001,"Block Group 1, Census Tract 68, New York County, New York",126975,31754
1500000US360610068002,360610068002,"Block Group 2, Census Tract 68, New York County, New York",76266,32804
1500000US360610068003,360610068003,"Block Group 3, Census Tract 68, New York County, New York",169692,54271
1500000US360610068004,360610068004,"Block Group 4, Census Tract 68, New York County, New York",25891,21112
1500000US360610068005,360610068005,"Block Group 5, Census Tract 68, New York County, New York",95384,23376
1500000US360610068006,360610068006,"Block Group 6, Census Tract 68, New York County, New York",90057,12469
1500000US360610069000,360610069000,"Block Group 0, Census Tract 69, New York County, New York",-,**
1500000US360610069001,360610069001,"Block Group 1, Census Tract 69, New York County, New York",158959,26117
1500000US360610070001,360610070001,"Block Group 1, Census Tract 70, New York County, New York",84063,19781
1500000US360610070002,360610070002,"Block Group 2, Census Tract 70, New York County, New York",54293,14501
1500000US360610070003,360610070003,"Block Group 3, Census Tract 70, New York County, New York",65132,15744
1500000US360610070004,360610070004,"Block Group 4, Census Tract 70, New York County, New York",108803,34511
1500000US360610070005,360610070005,"Block Group 5, Census Tract 70, New York County, New York",71834,25284
1500000US360610070006,360610070006,"Block Group 6, Census Tract 70, New York County, New York",71544,26488
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",74725,15145
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",141612,53188
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York",158253,78686
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York",136653,31573
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",108311,22856
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",70629,22681
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",72710,35133
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",77480,32302
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",66164,31014
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",92892,29613
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",167602,108124
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",70604,22799
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",101628,38860
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",76411,22501
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",116537,38599
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",69726,22684
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",110928,24507
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",110958,45614
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",146885,39031
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",59220,21360
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",182218,46304
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",-,**
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",125000,36400
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",135816,37493
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York",90338,21711
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",66093,10965
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York",169986,39947
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",109776,33386
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",128494,57844
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",168244,50962
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",124883,31905
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",84276,22155
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",108703,37082
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",103998,27293
1500000US360610078003,360610078003,"Block Group 3, Census Tract 78, New York County, New York",99178,29304
1500000US360610078004,360610078004,"Block Group 4, Census Tract 78, New York County, New York",105448,33250
1500000US360610078005,360610078005,"Block Group 5, Census Tract 78, New York County, New York",59322,20382
1500000US360610078006,360610078006,"Block Group 6, Census Tract 78, New York County, New York",80879,31317
1500000US360610078007,360610078007,"Block Group 7, Census Tract 78, New York County, New York",55351,20061
1500000US360610079000,360610079000,"Block Group 0, Census Tract 79, New York County, New York",-,**
1500000US360610079001,360610079001,"Block Group 1, Census Tract 79, New York County, New York",223060,72217
1500000US360610079002,360610079002,"Block Group 2, Census Tract 79, New York County, New York",91664,29532
1500000US360610079003,360610079003,"Block Group 3, Census Tract 79, New York County, New York",112300,42804
1500000US360610079004,360610079004,"Block Group 4, Census Tract 79, New York County, New York",180594,74238
1500000US360610080001,360610080001,"Block Group 1, Census Tract 80, New York County, New York",101119,37342
1500000US360610080002,360610080002,"Block Group 2, Census Tract 80, New York County, New York",114844,44492
1500000US360610080003,360610080003,"Block Group 3, Census Tract 80, New York County, New York",113493,35565
1500000US360610080004,360610080004,"Block Group 4, Census Tract 80, New York County, New York",92698,13934
1500000US360610080005,360610080005,"Block Group 5, Census Tract 80, New York County, New York",110150,22529
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",130924,38759
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",101654,40103
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",120725,38770
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",207351,125569
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",64862,14488
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",101441,22797
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",149408,40950
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",107668,30007
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",93970,34930
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",101574,40372
