GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01
1500000US360610020003,360610020003,"Block Group 3, Census Tract 20, New York County, New York",27171,7306
1500000US360610021001,360610021001,"Block Group 1, Census Tract 21, New York County, New York","250,000+",***
1500000US360610021002,360610021002,"Block Group 2, Census Tract 21, New York County, New York","250,000+",***
1500000US360610022011,360610022011,"Block Group 1, Census Tract 22.01, New York County, New York",20852,10944
1500000US360610022012,360610022012,"Block Group 2, Census Tract 22.01, New York County, New York",-,**
1500000US360610022013,360610022013,"Block Group 3, Census Tract 22.01, New York County, New York",14185,3162
1500000US360610022014,360610022014,"Block Group 4, Census Tract 22.01, New York County, New York",57813,12753
1500000US360610022021,360610022021,"Block Group 1, Census Tract 22.02, New York County, New York",92050,72108
1500000US360610024000,360610024000,"Block Group 0, Census Tract 24, New York County, New York",-,**
1500000US360610024001,360610024001,"Block Group 1, Census Tract 24, New York County, New York",20234,11523
1500000US360610024002,360610024002,"Block Group 2, Census Tract 24, New York County, New York",26542,10180
1500000US360610025000,360610025000,"Block Group 0, Census Tract 25, New York County, New York",-,**
1500000US360610025001,360610025001,"Block Group 1, Census Tract 25, New York County, New York",25203,8459
1500000US360610025002,360610025002,"Block Group 2, Census Tract 25, New York County, New York",-,**
1500000US360610025003,360610025003,"Block Group 3, Census Tract 25, New York County, New York",33152,8469
1500000US360610026011,360610026011,"Block Group 1, Census Tract 26.01, New York County, New York",62917,20888
1500000US360610026012,360610026012,"Block Group 2, Census Tract 26.01, New York County, New York",46029,30017
1500000US360610026021,360610026021,"Block Group 1, Census Tract 26.02, New York County, New York",115658,47979
1500000US360610026022,360610026022,"Block Group 2, Census Tract 26.02, New York County, New York",105795,18583
1500000US360610027001,360610027001,"Block Group 1, Census Tract 27, New York County, New York",100250,46822
1500000US360610028001,360610028001,"Block Group 1, Census Tract 28, New York County, New York",-,**
1500000US360610028002,360610028002,"Block Group 2, Census Tract 28, New York County, New York",23611,5088
1500000US360610028003,360610028003,"Block Group 3, Census Tract 28, New York County, New York",28068,10014
1500000US360610028004,360610028004,"Block Group 4, Census Tract 28, New York County, New York",44306,38301
1500000US360610029001,360610029001,"Block Group 1, Census Tract 29, New York County, New York",33041,22003
1500000US360610029002,360610029002,"Block Group 2, Census Tract 29, New York County, New York",29918,27925
1500000US360610029003,360610029003,"Block Group 3, Census Tract 29, New York County, New York",28963,8432
1500000US360610029004,360610029004,"Block Group 4, Census Tract 29, New York County, New York",85789,35685
1500000US360610030011,360610030011,"Block Group 1, Census Tract 30.01, New York County, New York","250,000+",***
1500000US360610030012,360610030012,"Block Group 2, Census Tract 30.01, New York County, New York",-,**
1500000US360610030013,360610030013,"Block Group 3, Census Tract 30.01, New York County, New York",50431,42470
1500000US360610030014,360610030014,"Block Group 4, Census Tract 30.01, New York County, New York",59250,54560
1500000US360610030021,360610030021,"Block Group 1, Census Tract 30.02, New York County, New York",81295,43551
1500000US360610030022,360610030022,"Block Group 2, Census Tract 30.02, New York County, New York",-,**
1500000US360610031001,360610031001,"Block Group 1, Census Tract 31, New York County, New York","250,000+",***
1500000US360610032001,360610032001,"Block Group 1, Census Tract 32, New York County, New York",-,**
1500000US360610032002,360610032002,"Block Group 2, Census Tract 32, New York County, New York",-,**
1500000US360610032003,360610032003,"Block Group 3, Census Tract 32, New York County, New York",51206,25965
1500000US360610032004,360610032004,"Block Group 4, Census Tract 32, New York County, New York",-,**
1500000US360610032005,360610032005,"Block Group 5, Census Tract 32, New York County, New York",-,**
1500000US360610032006,360610032006,"Block Group 6, Census Tract 32, New York County, New York",100897,68505
1500000US360610032007,360610032007,"Block Group 7, Census Tract 32, New York County, New York",-,**
1500000US360610033001,360610033001,"Block Group 1, Census Tract 33, New York County, New York","250,000+",***
1500000US360610033002,360610033002,"Block Group 2, Census Tract 33, New York County, New York","250,000+",***
1500000US360610033003,360610033003,"Block Group 3, Census Tract 33, New York County, New York","250,000+",***
1500000US360610034001,360610034001,"Block Group 1, Census Tract 34, New York County, New York",-,**
1500000US360610034002,360610034002,"Block Group 2, Census Tract 34, New York County, New York",-,**
1500000US360610034003,360610034003,"Block Group 3, Census Tract 34, New York County, New York",-,**
1500000US360610034004,360610034004,"Block Group 4, Census Tract 34, New York County, New York",-,**
1500000US360610036011,360610036011,"Block Group 1, Census Tract 36.01, New York County, New York",31125,25777
1500000US360610036012,360610036012,"Block Group 2, Census Tract 36.01, New York County, New York",48864,21733
1500000US360610036013,360610036013,"Block Group 3, Census Tract 36.01, New York County, New York",-,**
1500000US360610036021,360610036021,"Block Group 1, Census Tract 36.02, New York County, New York",94250,84903
1500000US360610036022,360610036022,"Block Group 2, Census Tract 36.02, New York County, New York",87841,39041
1500000US360610037000,360610037000,"Block Group 0, Census Tract 37, New York County, New York",-,**
1500000US360610037001,360610037001,"Block Group 1, Census Tract 37, New York County, New York","250,000+",***
1500000US360610037002,360610037002,"Block Group 2, Census Tract 37, New York County, New York",147875,95327
1500000US360610037003,360610037003,"Block Group 3, Census Tract 37, New York County, New York",207198,79947
1500000US360610038001,360610038001,"Block Group 1, Census Tract 38, New York County, New York",44046,14317
1500000US360610038002,360610038002,"Block Group 2, Census Tract 38, New York County, New York",80804,48996
1500000US360610038003,360610038003,"Block Group 3, Census Tract 38, New York County, New York",-,**
1500000US360610038004,360610038004,"Block Group 4, Census Tract 38, New York County, New York","250,000+",***
1500000US360610038005,360610038005,"Block Group 5, Census Tract 38, New York County, New York",-,**
1500000US360610038006,360610038006,"Block Group 6, Census Tract 38, New York County, New York",-,**
1500000US360610038007,360610038007,"Block Group 7, Census Tract 38, New York County, New York",-,**
1500000US360610039000,360610039000,"Block Group 0, Census Tract 39, New York County, New York",-,**
1500000US360610039001,360610039001,"Block Group 1, Census Tract 39, New York County, New York","250,000+",***
1500000US360610039002,360610039002,"Block Group 2, Census Tract 39, New York County, New York",-,**
1500000US360610039003,360610039003,"Block Group 3, Census Tract 39, New York County, New York",-,**
1500000US360610039004,360610039004,"Block Group 4, Census Tract 39, New York County, New York","250,000+",***
1500000US360610040001,360610040001,"Block Group 1, Census Tract 40, New York County, New York",223592,40103
1500000US360610040002,360610040002,"Block Group 2, Census Tract 40, New York County, New York",-,**
1500000US360610040003,360610040003,"Block Group 3, Census Tract 40, New York County, New York",-,**
1500000US360610040004,360610040004,"Block Group 4, Census Tract 40, New York County, New York",113654,84347
1500000US360610040005,360610040005,"Block Group 5, Census Tract 40, New York County, New York",168673,52804
1500000US360610040006,360610040006,"Block Group 6, Census Tract 40, New York County, New York",88993,51374
1500000US360610041001,360610041001,"Block Group 1, Census Tract 41, New York County, New York",-,**
1500000US360610041002,360610041002,"Block Group 2, Census Tract 41, New York County, New York",53227,22217
1500000US360610041003,360610041003,"Block Group 3, Census Tract 41, New York County, New York",95921,40634
1500000US360610041004,360610041004,"Block Group 4, Census Tract 41, New York County, New York",-,**
1500000US360610041005,360610041005,"Block Group 5, Census Tract 41, New York County, New York",88409,76347
1500000US360610041006,360610041006,"Block Group 6, Census Tract 41, New York County, New York",98015,54921
1500000US360610042001,360610042001,"Block Group 1, Census Tract 42, New York County, New York",-,**
1500000US360610042002,360610042002,"Block Group 2, Census Tract 42, New York County, New York","250,000+",***
1500000US360610043001,360610043001,"Block Group 1, Census Tract 43, New York County, New York",-,**
1500000US360610043002,360610043002,"Block Group 2, Census Tract 43, New York County, New York",42895,26053
1500000US360610043003,360610043003,"Block Group 3, Census Tract 43, New York County, New York",131827,72194
1500000US360610044000,360610044000,"Block Group 0, Census Tract 44, New York County, New York",-,**
1500000US360610044001,360610044001,"Block Group 1, Census Tract 44, New York County, New York",144710,98705
1500000US360610044002,360610044002,"Block Group 2, Census Tract 44, New York County, New York",-,**
1500000US360610044003,360610044003,"Block Group 3, Census Tract 44, New York County, New York",100466,16651
1500000US360610044004,360610044004,"Block Group 4, Census Tract 44, New York County, New York",-,**
1500000US360610044005,360610044005,"Block Group 5, Census Tract 44, New York County, New York",223322,186535
1500000US360610044006,360610044006,"Block Group 6, Census Tract 44, New York County, New York",119882,114724
1500000US360610044007,360610044007,"Block Group 7, Census Tract 44, New York County, New York",210125,75643
1500000US360610044008,360610044008,"Block Group 8, Census Tract 44, New York County, New York",104471,41827
1500000US360610045001,360610045001,"Block Group 1, Census Tract 45, New York County, New York",207031,33020
1500000US360610047001,360610047001,"Block Group 1, Census Tract 47, New York County, New York",-,**
1500000US360610047002,360610047002,"Block Group 2, Census Tract 47, New York County, New York",156860,122922
1500000US360610048001,360610048001,"Block Group 1, Census Tract 48, New York County, New York","250,000+",***
1500000US360610048002,360610048002,"Block Group 2, Census Tract 48, New York County, New York",-,**
1500000US360610048003,360610048003,"Block Group 3, Census Tract 48, New York County, New York","250,000+",***
1500000US360610048004,360610048004,"Block Group 4, Census Tract 48, New York County, New York",-,**
1500000US360610048005,360610048005,"Block Group 5, Census Tract 48, New York County, New York",142222,107718
1500000US360610048006,360610048006,"Block Group 6, Census Tract 48, New York County, New York",93487,17686
1500000US360610048007,360610048007,"Block Group 7, Census Tract 48, New York County, New York",-,**
1500000US360610049001,360610049001,"Block Group 1, Census Tract 49, New York County, New York",165764,85912
1500000US360610049002,360610049002,"Block Group 2, Census Tract 49, New York County, New York",133359,53650
1500000US360610049003,360610049003,"Block Group 3, Census Tract 49, New York County, New York",-,**
1500000US360610050001,360610050001,"Block Group 1, Census Tract 50, New York County, New York",185500,45948
1500000US360610050002,360610050002,"Block Group 2, Census Tract 50, New York County, New York","250,000+",***
1500000US360610050003,360610050003,"Block Group 3, Census Tract 50, New York County, New York","250,000+",***
1500000US360610050004,360610050004,"Block Group 4, Census Tract 50, New York County, New York","250,000+",***
1500000US360610050005,360610050005,"Block Group 5, Census Tract 50, New York County, New York",220547,193617
1500000US360610052001,360610052001,"Block Group 1, Census Tract 52, New York County, New York","250,000+",***
1500000US360610052002,360610052002,"Block Group 2, Census Tract 52, New York County, New York",192647,37851
1500000US360610054001,360610054001,"Block Group 1, Census Tract 54, New York County, New York","250,000+",***
1500000US360610054002,360610054002,"Block Group 2, Census Tract 54, New York County, New York",165987,44192
1500000US360610054003,360610054003,"Block Group 3, Census Tract 54, New York County, New York",239667,121105
1500000US360610055011,360610055011,"Block Group 1, Census Tract 55.01, New York County, New York",190526,138871
1500000US360610055012,360610055012,"Block Group 2, Census Tract 55.01, New York County, New York",172750,80124
1500000US360610055013,360610055013,"Block Group 3, Census Tract 55.01, New York County, New York",190469,45482
1500000US360610055021,360610055021,"Block Group 1, Census Tract 55.02, New York County, New York",214479,179297
1500000US360610055022,360610055022,"Block Group 2, Census Tract 55.02, New York County, New York",148125,94843
1500000US360610056001,360610056001,"Block Group 1, Census Tract 56, New York County, New York","250,000+",***
1500000US360610056002,360610056002,"Block Group 2, Census Tract 56, New York County, New York","250,000+",***
1500000US360610056003,360610056003,"Block Group 3, Census Tract 56, New York County, New York","250,000+",***
1500000US360610057001,360610057001,"Block Group 1, Census Tract 57, New York County, New York","250,000+",***
1500000US360610057002,360610057002,"Block Group 2, Census Tract 57, New York County, New York",192031,91824
1500000US360610058001,360610058001,"Block Group 1, Census Tract 58, New York County, New York","250,000+",***
1500000US360610059001,360610059001,"Block Group 1, Census Tract 59, New York County, New York","250,000+",***
1500000US360610059002,360610059002,"Block Group 2, Census Tract 59, New York County, New York",-,**
1500000US360610059003,360610059003,"Block Group 3, Census Tract 59, New York County, New York",196932,81993
1500000US360610059004,360610059004,"Block Group 4, Census Tract 59, New York County, New York","250,000+",***
1500000US360610059005,360610059005,"Block Group 5, Census Tract 59, New York County, New York",-,**
1500000US360610060000,360610060000,"Block Group 0, Census Tract 60, New York County, New York",-,**
1500000US360610060001,360610060001,"Block Group 1, Census Tract 60, New York County, New York",190865,130627
1500000US360610060002,360610060002,"Block Group 2, Census Tract 60, New York County, New York",204911,70060
1500000US360610060003,360610060003,"Block Group 3, Census Tract 60, New York County, New York",192500,116161
1500000US360610061001,360610061001,"Block Group 1, Census Tract 61, New York County, New York",221983,56238
1500000US360610061002,360610061002,"Block Group 2, Census Tract 61, New York County, New York","250,000+",***
1500000US360610061003,360610061003,"Block Group 3, Census Tract 61, New York County, New York",194063,117864
1500000US360610062000,360610062000,"Block Group 0, Census Tract 62, New York County, New York",-,**
1500000US360610062001,360610062001,"Block Group 1, Census Tract 62, New York County, New York",184904,94050
1500000US360610062002,360610062002,"Block Group 2, Census Tract 62, New York County, New York",131023,35031
1500000US360610063001,360610063001,"Block Group 1, Census Tract 63, New York County, New York","250,000+",***
1500000US360610063002,360610063002,"Block Group 2, Census Tract 63, New York County, New York",214485,138625
1500000US360610063003,360610063003,"Block Group 3, Census Tract 63, New York County, New York",162500,104375
1500000US360610063004,360610063004,"Block Group 4, Census Tract 63, New York County, New York",176615,123332
1500000US360610063005,360610063005,"Block Group 5, Census Tract 63, New York County, New York","250,000+",***
1500000US360610064001,360610064001,"Block Group 1, Census Tract 64, New York County, New York",160905,102670
1500000US360610064002,360610064002,"Block Group 2, Census Tract 64, New York County, New York",-,**
1500000US360610064003,360610064003,"Block Group 3, Census Tract 64, New York County, New York","250,000+",***
1500000US360610064004,360610064004,"Block Group 4, Census Tract 64, New York County, New York",-,**
1500000US360610064005,360610064005,"Block Group 5, Census Tract 64, New York County, New York",212696,168941
1500000US360610064006,360610064006,"Block Group 6, Census Tract 64, New York County, New York",96250,94838
1500000US360610065001,360610065001,"Block Group 1, Census Tract 65, New York County, New York","250,000+",***
1500000US360610065002,360610065002,"Block Group 2, Census Tract 65, New York County, New York",-,**
1500000US360610065003,360610065003,"Block Group 3, Census Tract 65, New York County, New York",105069,63059
1500000US360610065004,360610065004,"Block Group 4, Census Tract 65, New York County, New York",-,**
1500000US360610065005,360610065005,"Block Group 5, Census Tract 65, New York County, New York","250,000+",***
1500000US360610066001,360610066001,"Block Group 1, Census Tract 66, New York County, New York",-,**
1500000US360610066002,360610066002,"Block Group 2, Census Tract 66, New York County, New York",46674,6739
1500000US360610066003,360610066003,"Block Group 3, Census Tract 66, New York County, New York",-,**
1500000US360610066004,360610066004,"Block Group 4, Census Tract 66, New York County, New York",201745,92522
1500000US360610066005,360610066005,"Block Group 5, Census Tract 66, New York County, New York",-,**
1500000US360610066006,360610066006,"Block Group 6, Census Tract 66, New York County, New York",-,**
1500000US360610066007,360610066007,"Block Group 7, Census Tract 66, New York County, New York",-,**
1500000US360610066008,360610066008,"Block Group 8, Census Tract 66, New York County, New York",-,**
1500000US360610066009,360610066009,"Block Group 9, Census Tract 66, New York County, New York",14430,5226
1500000US360610067001,360610067001,"Block Group 1, Census Tract 67, New York County, New York","250,000+",***
1500000US360610067002,360610067002,"Block Group 2, Census Tract 67, New York County, New York",183371,70421
1500000US360610067003,360610067003,"Block Group 3, Census Tract 67, New York County, New York",128355,44607
1500000US360610067004,360610067004,"Block Group 4, Census Tract 67, New York County, New York",-,**
1500000US360610068001,360610068001,"Block Group 1, Census Tract 68, New York County, New York","250,000+",***
1500000US360610068002,360610068002,"Block Group 2, Census Tract 68, New York County, New York",-,**
1500000US360610068003,360610068003,"Block Group 3, Census Tract 68, New York County, New York","250,000+",***
1500000US360610068004,360610068004,"Block Group 4, Census Tract 68, New York County, New York",-,**
1500000US360610068005,360610068005,"Block Group 5, Census Tract 68, New York County, New York",-,**
1500000US360610068006,360610068006,"Block Group 6, Census Tract 68, New York County, New York",192781,128117
1500000US360610069000,360610069000,"Block Group 0, Census Tract 69, New York County, New York",-,**
1500000US360610069001,360610069001,"Block Group 1, Census Tract 69, New York County, New York",228646,45385
1500000US360610070001,360610070001,"Block Group 1, Census Tract 70, New York County, New York",196714,48163
1500000US360610070002,360610070002,"Block Group 2, Census Tract 70, New York County, New York",-,**
1500000US360610070003,360610070003,"Block Group 3, Census Tract 70, New York County, New York",-,**
1500000US360610070004,360610070004,"Block Group 4, Census Tract 70, New York County, New York","250,000+",***
1500000US360610070005,360610070005,"Block Group 5, Census Tract 70, New York County, New York",177411,133008
1500000US360610070006,360610070006,"Block Group 6, Census Tract 70, New York County, New York",-,**
1500000US360610071001,360610071001,"Block Group 1, Census Tract 71, New York County, New York",230147,46179
1500000US360610071002,360610071002,"Block Group 2, Census Tract 71, New York County, New York",210515,50725
1500000US360610071003,360610071003,"Block Group 3, Census Tract 71, New York County, New York","250,000+",***
1500000US360610071004,360610071004,"Block Group 4, Census Tract 71, New York County, New York","250,000+",***
1500000US360610071005,360610071005,"Block Group 5, Census Tract 71, New York County, New York",-,**
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",166326,114614
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",-,**
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",172071,17418
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",-,**
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",138580,112828
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",-,**
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",-,**
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York","250,000+",***
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",-,**
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",209528,128486
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",-,**
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",208466,107545
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",-,**
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",-,**
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",135865,105143
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York","250,000+",***
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",-,**
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",180536,71336
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",218750,98154
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York","250,000+",***
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",152375,44201
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York","250,000+",***
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",-,**
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",-,**
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",168942,82169
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",-,**
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",-,**
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",136071,75998
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",-,**
1500000US360610078003,360610078003,"Block Group 3, Census Tract 78, New York County, New York",-,**
1500000US360610078004,360610078004,"Block Group 4, Census Tract 78, New York County, New York",229259,106338
1500000US360610078005,360610078005,"Block Group 5, Census Tract 78, New York County, New York",-,**
1500000US360610078006,360610078006,"Block Group 6, Census Tract 78, New York County, New York",157083,129170
1500000US360610078007,360610078007,"Block Group 7, Census Tract 78, New York County, New York",101585,26807
1500000US360610079000,360610079000,"Block Group 0, Census Tract 79, New York County, New York",-,**
1500000US360610079001,360610079001,"Block Group 1, Census Tract 79, New York County, New York","250,000+",***
1500000US360610079002,360610079002,"Block Group 2, Census Tract 79, New York County, New York","250,000+",***
1500000US360610079003,360610079003,"Block Group 3, Census Tract 79, New York County, New York",155183,49925
1500000US360610079004,360610079004,"Block Group 4, Census Tract 79, New York County, New York","250,000+",***
1500000US360610080001,360610080001,"Block Group 1, Census Tract 80, New York County, New York",129302,27727
1500000US360610080002,360610080002,"Block Group 2, Census Tract 80, New York County, New York",172188,152886
1500000US360610080003,360610080003,"Block Group 3, Census Tract 80, New York County, New York",-,**
1500000US360610080004,360610080004,"Block Group 4, Census Tract 80, New York County, New York","250,000+",***
1500000US360610080005,360610080005,"Block Group 5, Census Tract 80, New York County, New York","250,000+",***
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",215885,86463
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",198698,169051
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",-,**
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",243750,75839
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",-,**
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",-,**
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",183223,64374
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",188750,44739
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",107059,60112
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",90769,10178
1500000US360610083002,360610083002,"Block Group 2, Census Tract 83, New York County, New York",231029,95058
1500000US360610083003,360610083003,"Block Group 3, Census Tract 83, New York County, New York",26250,10590
1500000US360610084001,360610084001,"Block Group 1, Census Tract 84, New York County, New York",-,**
1500000US360610084002,360610084002,"Block Group 2, Census Tract 84, New York County, New York",182639,89705
1500000US360610086010,360610086010,"Block Group 0, Census Tract 86.01, New York County, New York",-,**
