GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD01_VD02,HD01_VD03,HD01_VD04,HD01_VD05,HD01_VD06,HD01_VD07
Id,Id2,Geography,Estimate; Total:,Estimate; Native:,Estimate; Native: - Allocated,Estimate; Native: - Not allocated,Estimate; Foreign born:,Estimate; Foreign born: - Allocated,Estimate; Foreign born: - Not allocated
1500000US360610072001,360610072001,"Block Group 1, Census Tract 72, New York County, New York",256,0,0,0,256,0,256
1500000US360610072002,360610072002,"Block Group 2, Census Tract 72, New York County, New York",613,0,0,0,613,45,568
1500000US360610072003,360610072003,"Block Group 3, Census Tract 72, New York County, New York",239,9,6,3,230,97,133
1500000US360610072004,360610072004,"Block Group 4, Census Tract 72, New York County, New York",379,0,0,0,379,101,278
1500000US360610072005,360610072005,"Block Group 5, Census Tract 72, New York County, New York",290,0,0,0,290,0,290
1500000US360610072006,360610072006,"Block Group 6, Census Tract 72, New York County, New York",34,0,0,0,34,0,34
1500000US360610072007,360610072007,"Block Group 7, Census Tract 72, New York County, New York",141,44,6,38,97,6,91
1500000US360610073001,360610073001,"Block Group 1, Census Tract 73, New York County, New York",130,21,0,21,109,0,109
1500000US360610073002,360610073002,"Block Group 2, Census Tract 73, New York County, New York",96,23,0,23,73,0,73
1500000US360610073003,360610073003,"Block Group 3, Census Tract 73, New York County, New York",357,0,0,0,357,0,357
1500000US360610073004,360610073004,"Block Group 4, Census Tract 73, New York County, New York",272,0,0,0,272,82,190
1500000US360610073005,360610073005,"Block Group 5, Census Tract 73, New York County, New York",86,0,0,0,86,0,86
1500000US360610073006,360610073006,"Block Group 6, Census Tract 73, New York County, New York",177,0,0,0,177,0,177
1500000US360610074001,360610074001,"Block Group 1, Census Tract 74, New York County, New York",383,29,19,10,354,17,337
1500000US360610074002,360610074002,"Block Group 2, Census Tract 74, New York County, New York",258,0,0,0,258,55,203
1500000US360610074003,360610074003,"Block Group 3, Census Tract 74, New York County, New York",443,21,0,21,422,55,367
1500000US360610075000,360610075000,"Block Group 0, Census Tract 75, New York County, New York",0,0,0,0,0,0,0
1500000US360610075001,360610075001,"Block Group 1, Census Tract 75, New York County, New York",407,34,14,20,373,4,369
1500000US360610075002,360610075002,"Block Group 2, Census Tract 75, New York County, New York",331,40,0,40,291,0,291
1500000US360610075003,360610075003,"Block Group 3, Census Tract 75, New York County, New York",106,19,19,0,87,0,87
1500000US360610076001,360610076001,"Block Group 1, Census Tract 76, New York County, New York",960,78,0,78,882,112,770
1500000US360610076002,360610076002,"Block Group 2, Census Tract 76, New York County, New York",105,9,9,0,96,6,90
1500000US360610077001,360610077001,"Block Group 1, Census Tract 77, New York County, New York",204,33,0,33,171,23,148
1500000US360610077002,360610077002,"Block Group 2, Census Tract 77, New York County, New York",38,0,0,0,38,0,38
1500000US360610077003,360610077003,"Block Group 3, Census Tract 77, New York County, New York",324,80,0,80,244,0,244
1500000US360610077004,360610077004,"Block Group 4, Census Tract 77, New York County, New York",380,0,0,0,380,121,259
1500000US360610077005,360610077005,"Block Group 5, Census Tract 77, New York County, New York",255,60,0,60,195,44,151
1500000US360610078001,360610078001,"Block Group 1, Census Tract 78, New York County, New York",652,141,0,141,511,0,511
1500000US360610078002,360610078002,"Block Group 2, Census Tract 78, New York County, New York",212,0,0,0,212,0,212
1500000US360610078003,360610078003,"Block Group 3, Census Tract 78, New York County, New York",150,15,0,15,135,75,60
1500000US360610078004,360610078004,"Block Group 4, Census Tract 78, New York County, New York",323,0,0,0,323,0,323
1500000US360610078005,360610078005,"Block Group 5, Census Tract 78, New York County, New York",300,116,0,116,184,66,118
1500000US360610078006,360610078006,"Block Group 6, Census Tract 78, New York County, New York",760,26,0,26,734,55,679
1500000US360610078007,360610078007,"Block Group 7, Census Tract 78, New York County, New York",512,0,0,0,512,127,385
1500000US360610079000,360610079000,"Block Group 0, Census Tract 79, New York County, New York",0,0,0,0,0,0,0
1500000US360610079001,360610079001,"Block Group 1, Census Tract 79, New York County, New York",112,0,0,0,112,0,112
1500000US360610079002,360610079002,"Block Group 2, Census Tract 79, New York County, New York",114,33,0,33,81,0,81
1500000US360610079003,360610079003,"Block Group 3, Census Tract 79, New York County, New York",108,0,0,0,108,21,87
1500000US360610079004,360610079004,"Block Group 4, Census Tract 79, New York County, New York",102,0,0,0,102,18,84
1500000US360610080001,360610080001,"Block Group 1, Census Tract 80, New York County, New York",201,41,0,41,160,26,134
1500000US360610080002,360610080002,"Block Group 2, Census Tract 80, New York County, New York",316,0,0,0,316,12,304
1500000US360610080003,360610080003,"Block Group 3, Census Tract 80, New York County, New York",56,12,0,12,44,15,29
1500000US360610080004,360610080004,"Block Group 4, Census Tract 80, New York County, New York",373,14,0,14,359,51,308
1500000US360610080005,360610080005,"Block Group 5, Census Tract 80, New York County, New York",247,0,0,0,247,21,226
1500000US360610081001,360610081001,"Block Group 1, Census Tract 81, New York County, New York",507,86,0,86,421,24,397
1500000US360610081002,360610081002,"Block Group 2, Census Tract 81, New York County, New York",354,126,0,126,228,75,153
1500000US360610081003,360610081003,"Block Group 3, Census Tract 81, New York County, New York",391,39,0,39,352,91,261
1500000US360610081004,360610081004,"Block Group 4, Census Tract 81, New York County, New York",470,21,0,21,449,82,367
1500000US360610081005,360610081005,"Block Group 5, Census Tract 81, New York County, New York",438,24,0,24,414,56,358
1500000US360610081006,360610081006,"Block Group 6, Census Tract 81, New York County, New York",211,0,0,0,211,14,197
1500000US360610082001,360610082001,"Block Group 1, Census Tract 82, New York County, New York",471,0,0,0,471,20,451
1500000US360610082002,360610082002,"Block Group 2, Census Tract 82, New York County, New York",307,20,20,0,287,16,271
1500000US360610082003,360610082003,"Block Group 3, Census Tract 82, New York County, New York",337,0,0,0,337,27,310
1500000US360610083001,360610083001,"Block Group 1, Census Tract 83, New York County, New York",339,17,0,17,322,85,237
1500000US360610083002,360610083002,"Block Group 2, Census Tract 83, New York County, New York",225,65,0,65,160,19,141
1500000US360610083003,360610083003,"Block Group 3, Census Tract 83, New York County, New York",690,201,38,163,489,88,401
1500000US360610084001,360610084001,"Block Group 1, Census Tract 84, New York County, New York",0,0,0,0,0,0,0
1500000US360610084002,360610084002,"Block Group 2, Census Tract 84, New York County, New York",979,62,43,19,917,158,759
1500000US360610086010,360610086010,"Block Group 0, Census Tract 86.01, New York County, New York",0,0,0,0,0,0,0
1500000US360610086011,360610086011,"Block Group 1, Census Tract 86.01, New York County, New York",895,51,27,24,844,6,838
1500000US360610086012,360610086012,"Block Group 2, Census Tract 86.01, New York County, New York",191,13,0,13,178,21,157
1500000US360610086020,360610086020,"Block Group 0, Census Tract 86.02, New York County, New York",0,0,0,0,0,0,0
1500000US360610086021,360610086021,"Block Group 1, Census Tract 86.02, New York County, New York",0,0,0,0,0,0,0
1500000US360610086030,360610086030,"Block Group 0, Census Tract 86.03, New York County, New York",0,0,0,0,0,0,0
1500000US360610086031,360610086031,"Block Group 1, Census Tract 86.03, New York County, New York",373,27,27,0,346,32,314
1500000US360610086032,360610086032,"Block Group 2, Census Tract 86.03, New York County, New York",185,0,0,0,185,16,169
1500000US360610086033,360610086033,"Block Group 3, Census Tract 86.03, New York County, New York",115,17,0,17,98,17,81
1500000US360610086034,360610086034,"Block Group 4, Census Tract 86.03, New York County, New York",363,8,0,8,355,51,304
1500000US360610087001,360610087001,"Block Group 1, Census Tract 87, New York County, New York",1113,31,0,31,1082,84,998
1500000US360610087002,360610087002,"Block Group 2, Census Tract 87, New York County, New York",270,30,0,30,240,27,213
1500000US360610087003,360610087003,"Block Group 3, Census Tract 87, New York County, New York",393,75,0,75,318,0,318
1500000US360610087004,360610087004,"Block Group 4, Census Tract 87, New York County, New York",88,0,0,0,88,0,88
1500000US360610087005,360610087005,"Block Group 5, Census Tract 87, New York County, New York",299,24,0,24,275,57,218
1500000US360610088001,360610088001,"Block Group 1, Census Tract 88, New York County, New York",237,24,0,24,213,26,187
1500000US360610088002,360610088002,"Block Group 2, Census Tract 88, New York County, New York",590,0,0,0,590,0,590
1500000US360610088003,360610088003,"Block Group 3, Census Tract 88, New York County, New York",300,71,0,71,229,0,229
1500000US360610088004,360610088004,"Block Group 4, Census Tract 88, New York County, New York",75,0,0,0,75,0,75
1500000US360610088005,360610088005,"Block Group 5, Census Tract 88, New York County, New York",518,0,0,0,518,0,518
1500000US360610088006,360610088006,"Block Group 6, Census Tract 88, New York County, New York",220,0,0,0,220,30,190
1500000US360610088007,360610088007,"Block Group 7, Census Tract 88, New York County, New York",242,0,0,0,242,0,242
1500000US360610089001,360610089001,"Block Group 1, Census Tract 89, New York County, New York",128,0,0,0,128,15,113
1500000US360610089002,360610089002,"Block Group 2, Census Tract 89, New York County, New York",190,20,20,0,170,27,143
1500000US360610089003,360610089003,"Block Group 3, Census Tract 89, New York County, New York",501,45,0,45,456,62,394
1500000US360610089004,360610089004,"Block Group 4, Census Tract 89, New York County, New York",215,0,0,0,215,44,171
1500000US360610089005,360610089005,"Block Group 5, Census Tract 89, New York County, New York",290,41,0,41,249,18,231
1500000US360610090001,360610090001,"Block Group 1, Census Tract 90, New York County, New York",439,68,46,22,371,42,329
1500000US360610090002,360610090002,"Block Group 2, Census Tract 90, New York County, New York",539,0,0,0,539,0,539
1500000US360610090003,360610090003,"Block Group 3, Census Tract 90, New York County, New York",240,10,0,10,230,17,213
1500000US360610090004,360610090004,"Block Group 4, Census Tract 90, New York County, New York",735,165,0,165,570,34,536
1500000US360610090005,360610090005,"Block Group 5, Census Tract 90, New York County, New York",240,0,0,0,240,0,240
1500000US360610090006,360610090006,"Block Group 6, Census Tract 90, New York County, New York",641,0,0,0,641,0,641
1500000US360610091001,360610091001,"Block Group 1, Census Tract 91, New York County, New York",518,33,0,33,485,3,482
1500000US360610091002,360610091002,"Block Group 2, Census Tract 91, New York County, New York",674,105,0,105,569,127,442
1500000US360610091003,360610091003,"Block Group 3, Census Tract 91, New York County, New York",209,113,0,113,96,0,96
1500000US360610091004,360610091004,"Block Group 4, Census Tract 91, New York County, New York",89,20,0,20,69,0,69
1500000US360610092001,360610092001,"Block Group 1, Census Tract 92, New York County, New York",511,59,0,59,452,19,433
1500000US360610093001,360610093001,"Block Group 1, Census Tract 93, New York County, New York",442,73,0,73,369,25,344
1500000US360610093002,360610093002,"Block Group 2, Census Tract 93, New York County, New York",164,0,0,0,164,0,164
1500000US360610093003,360610093003,"Block Group 3, Census Tract 93, New York County, New York",179,15,0,15,164,0,164
1500000US360610093004,360610093004,"Block Group 4, Census Tract 93, New York County, New York",325,0,0,0,325,0,325
1500000US360610093005,360610093005,"Block Group 5, Census Tract 93, New York County, New York",252,0,0,0,252,0,252
1500000US360610093006,360610093006,"Block Group 6, Census Tract 93, New York County, New York",1085,103,38,65,982,0,982
1500000US360610093007,360610093007,"Block Group 7, Census Tract 93, New York County, New York",132,0,0,0,132,0,132
1500000US360610094001,360610094001,"Block Group 1, Census Tract 94, New York County, New York",26,0,0,0,26,0,26
1500000US360610095001,360610095001,"Block Group 1, Census Tract 95, New York County, New York",683,13,0,13,670,0,670
1500000US360610095002,360610095002,"Block Group 2, Census Tract 95, New York County, New York",378,32,32,0,346,90,256
1500000US360610096001,360610096001,"Block Group 1, Census Tract 96, New York County, New York",46,4,0,4,42,0,42
1500000US360610097001,360610097001,"Block Group 1, Census Tract 97, New York County, New York",433,0,0,0,433,0,433
1500000US360610097002,360610097002,"Block Group 2, Census Tract 97, New York County, New York",400,231,47,184,169,67,102
1500000US360610097003,360610097003,"Block Group 3, Census Tract 97, New York County, New York",235,38,0,38,197,0,197
1500000US360610097004,360610097004,"Block Group 4, Census Tract 97, New York County, New York",701,39,0,39,662,54,608
1500000US360610098001,360610098001,"Block Group 1, Census Tract 98, New York County, New York",214,13,0,13,201,0,201
1500000US360610098002,360610098002,"Block Group 2, Census Tract 98, New York County, New York",77,0,0,0,77,0,77
1500000US360610098003,360610098003,"Block Group 3, Census Tract 98, New York County, New York",291,0,0,0,291,141,150
1500000US360610098004,360610098004,"Block Group 4, Census Tract 98, New York County, New York",189,0,0,0,189,0,189
1500000US360610098005,360610098005,"Block Group 5, Census Tract 98, New York County, New York",156,0,0,0,156,0,156
1500000US360610098006,360610098006,"Block Group 6, Census Tract 98, New York County, New York",151,0,0,0,151,28,123
1500000US360610098007,360610098007,"Block Group 7, Census Tract 98, New York County, New York",173,0,0,0,173,0,173
1500000US360610099000,360610099000,"Block Group 0, Census Tract 99, New York County, New York",0,0,0,0,0,0,0
1500000US360610099001,360610099001,"Block Group 1, Census Tract 99, New York County, New York",2031,125,22,103,1906,138,1768
1500000US360610100001,360610100001,"Block Group 1, Census Tract 100, New York County, New York",78,3,0,3,75,0,75
1500000US360610100002,360610100002,"Block Group 2, Census Tract 100, New York County, New York",317,41,19,22,276,20,256
1500000US360610101001,360610101001,"Block Group 1, Census Tract 101, New York County, New York",599,35,0,35,564,47,517
1500000US360610102001,360610102001,"Block Group 1, Census Tract 102, New York County, New York",33,0,0,0,33,9,24
1500000US360610103001,360610103001,"Block Group 1, Census Tract 103, New York County, New York",603,24,0,24,579,103,476
1500000US360610104001,360610104001,"Block Group 1, Census Tract 104, New York County, New York",358,15,0,15,343,57,286
1500000US360610106010,360610106010,"Block Group 0, Census Tract 106.01, New York County, New York",0,0,0,0,0,0,0
1500000US360610106011,360610106011,"Block Group 1, Census Tract 106.01, New York County, New York",213,0,0,0,213,87,126
1500000US360610106012,360610106012,"Block Group 2, Census Tract 106.01, New York County, New York",219,0,0,0,219,0,219
1500000US360610106013,360610106013,"Block Group 3, Census Tract 106.01, New York County, New York",191,34,0,34,157,0,157
1500000US360610106014,360610106014,"Block Group 4, Census Tract 106.01, New York County, New York",187,22,0,22,165,0,165
1500000US360610106015,360610106015,"Block Group 5, Census Tract 106.01, New York County, New York",309,44,0,44,265,0,265
1500000US360610106016,360610106016,"Block Group 6, Census Tract 106.01, New York County, New York",129,30,30,0,99,28,71
1500000US360610106020,360610106020,"Block Group 0, Census Tract 106.02, New York County, New York",0,0,0,0,0,0,0
1500000US360610106021,360610106021,"Block Group 1, Census Tract 106.02, New York County, New York",239,22,0,22,217,17,200
1500000US360610106022,360610106022,"Block Group 2, Census Tract 106.02, New York County, New York",482,45,0,45,437,40,397
1500000US360610106023,360610106023,"Block Group 3, Census Tract 106.02, New York County, New York",489,0,0,0,489,73,416
1500000US360610108001,360610108001,"Block Group 1, Census Tract 108, New York County, New York",305,0,0,0,305,82,223
1500000US360610108002,360610108002,"Block Group 2, Census Tract 108, New York County, New York",231,0,0,0,231,33,198
1500000US360610108003,360610108003,"Block Group 3, Census Tract 108, New York County, New York",122,34,0,34,88,0,88
1500000US360610108004,360610108004,"Block Group 4, Census Tract 108, New York County, New York",92,23,0,23,69,0,69
1500000US360610108005,360610108005,"Block Group 5, Census Tract 108, New York County, New York",380,1,0,1,379,149,230
1500000US360610108006,360610108006,"Block Group 6, Census Tract 108, New York County, New York",122,30,0,30,92,0,92
1500000US360610108007,360610108007,"Block Group 7, Census Tract 108, New York County, New York",300,22,0,22,278,28,250
1500000US360610109001,360610109001,"Block Group 1, Census Tract 109, New York County, New York",95,0,0,0,95,27,68
1500000US360610110001,360610110001,"Block Group 1, Census Tract 110, New York County, New York",308,25,0,25,283,79,204
1500000US360610110002,360610110002,"Block Group 2, Census Tract 110, New York County, New York",182,0,0,0,182,13,169
1500000US360610110003,360610110003,"Block Group 3, Census Tract 110, New York County, New York",663,0,0,0,663,20,643
1500000US360610110004,360610110004,"Block Group 4, Census Tract 110, New York County, New York",77,0,0,0,77,0,77
1500000US360610110005,360610110005,"Block Group 5, Census Tract 110, New York County, New York",165,26,0,26,139,41,98
1500000US360610110006,360610110006,"Block Group 6, Census Tract 110, New York County, New York",532,21,0,21,511,54,457
1500000US360610111001,360610111001,"Block Group 1, Census Tract 111, New York County, New York",1017,104,17,87,913,81,832
1500000US360610111002,360610111002,"Block Group 2, Census Tract 111, New York County, New York",204,0,0,0,204,17,187
1500000US360610111003,360610111003,"Block Group 3, Census Tract 111, New York County, New York",896,15,0,15,881,123,758
1500000US360610112011,360610112011,"Block Group 1, Census Tract 112.01, New York County, New York",224,5,0,5,219,11,208
1500000US360610112021,360610112021,"Block Group 1, Census Tract 112.02, New York County, New York",86,4,0,4,82,22,60
1500000US360610112031,360610112031,"Block Group 1, Census Tract 112.03, New York County, New York",261,30,24,6,231,72,159
1500000US360610112032,360610112032,"Block Group 2, Census Tract 112.03, New York County, New York",108,0,0,0,108,10,98
1500000US360610113001,360610113001,"Block Group 1, Census Tract 113, New York County, New York",53,0,0,0,53,6,47
1500000US360610114011,360610114011,"Block Group 1, Census Tract 114.01, New York County, New York",190,12,0,12,178,46,132
1500000US360610114012,360610114012,"Block Group 2, Census Tract 114.01, New York County, New York",143,22,14,8,121,8,113
1500000US360610114021,360610114021,"Block Group 1, Census Tract 114.02, New York County, New York",174,0,0,0,174,9,165
1500000US360610114022,360610114022,"Block Group 2, Census Tract 114.02, New York County, New York",244,16,0,16,228,9,219
1500000US360610115001,360610115001,"Block Group 1, Census Tract 115, New York County, New York",876,40,17,23,836,125,711
1500000US360610115002,360610115002,"Block Group 2, Census Tract 115, New York County, New York",677,35,9,26,642,70,572
1500000US360610116000,360610116000,"Block Group 0, Census Tract 116, New York County, New York",0,0,0,0,0,0,0
1500000US360610116001,360610116001,"Block Group 1, Census Tract 116, New York County, New York",729,23,0,23,706,68,638
1500000US360610116002,360610116002,"Block Group 2, Census Tract 116, New York County, New York",292,0,0,0,292,0,292
1500000US360610116003,360610116003,"Block Group 3, Census Tract 116, New York County, New York",145,20,0,20,125,0,125
1500000US360610117000,360610117000,"Block Group 0, Census Tract 117, New York County, New York",0,0,0,0,0,0,0
1500000US360610117001,360610117001,"Block Group 1, Census Tract 117, New York County, New York",1926,236,0,236,1690,224,1466
1500000US360610118001,360610118001,"Block Group 1, Census Tract 118, New York County, New York",384,0,0,0,384,0,384
1500000US360610118002,360610118002,"Block Group 2, Census Tract 118, New York County, New York",268,30,0,30,238,0,238
1500000US360610118003,360610118003,"Block Group 3, Census Tract 118, New York County, New York",180,0,0,0,180,0,180
1500000US360610118004,360610118004,"Block Group 4, Census Tract 118, New York County, New York",318,0,0,0,318,64,254
1500000US360610118005,360610118005,"Block Group 5, Census Tract 118, New York County, New York",147,0,0,0,147,29,118
1500000US360610118006,360610118006,"Block Group 6, Census Tract 118, New York County, New York",100,0,0,0,100,21,79
1500000US360610118007,360610118007,"Block Group 7, Census Tract 118, New York County, New York",281,0,0,0,281,111,170
1500000US360610118008,360610118008,"Block Group 8, Census Tract 118, New York County, New York",152,0,0,0,152,44,108
1500000US360610119001,360610119001,"Block Group 1, Census Tract 119, New York County, New York",91,58,10,48,33,0,33
1500000US360610119002,360610119002,"Block Group 2, Census Tract 119, New York County, New York",208,55,0,55,153,73,80
1500000US360610120001,360610120001,"Block Group 1, Census Tract 120, New York County, New York",82,27,0,27,55,0,55
1500000US360610120002,360610120002,"Block Group 2, Census Tract 120, New York County, New York",110,21,0,21,89,0,89
1500000US360610120003,360610120003,"Block Group 3, Census Tract 120, New York County, New York",182,90,43,47,92,0,92
1500000US360610120004,360610120004,"Block Group 4, Census Tract 120, New York County, New York",386,69,0,69,317,50,267
1500000US360610121001,360610121001,"Block Group 1, Census Tract 121, New York County, New York",855,5,0,5,850,246,604
1500000US360610121002,360610121002,"Block Group 2, Census Tract 121, New York County, New York",251,51,51,0,200,131,69
1500000US360610121003,360610121003,"Block Group 3, Census Tract 121, New York County, New York",268,111,0,111,157,0,157
1500000US360610121004,360610121004,"Block Group 4, Census Tract 121, New York County, New York",295,61,23,38,234,32,202
1500000US360610121005,360610121005,"Block Group 5, Census Tract 121, New York County, New York",438,0,0,0,438,161,277
1500000US360610121006,360610121006,"Block Group 6, Census Tract 121, New York County, New York",393,35,0,35,358,65,293
1500000US360610122001,360610122001,"Block Group 1, Census Tract 122, New York County, New York",120,12,12,0,108,0,108
1500000US360610122002,360610122002,"Block Group 2, Census Tract 122, New York County, New York",135,14,0,14,121,0,121
1500000US360610122003,360610122003,"Block Group 3, Census Tract 122, New York County, New York",174,20,0,20,154,0,154
1500000US360610122004,360610122004,"Block Group 4, Census Tract 122, New York County, New York",351,40,0,40,311,0,311
1500000US360610124000,360610124000,"Block Group 0, Census Tract 124, New York County, New York",0,0,0,0,0,0,0
1500000US360610124001,360610124001,"Block Group 1, Census Tract 124, New York County, New York",275,0,0,0,275,35,240
1500000US360610124002,360610124002,"Block Group 2, Census Tract 124, New York County, New York",335,118,0,118,217,76,141
1500000US360610124003,360610124003,"Block Group 3, Census Tract 124, New York County, New York",656,8,8,0,648,38,610
1500000US360610124004,360610124004,"Block Group 4, Census Tract 124, New York County, New York",326,0,0,0,326,0,326
1500000US360610124005,360610124005,"Block Group 5, Census Tract 124, New York County, New York",268,6,0,6,262,12,250
1500000US360610124006,360610124006,"Block Group 6, Census Tract 124, New York County, New York",873,0,0,0,873,598,275
1500000US360610124007,360610124007,"Block Group 7, Census Tract 124, New York County, New York",482,0,0,0,482,69,413
1500000US360610124008,360610124008,"Block Group 8, Census Tract 124, New York County, New York",71,0,0,0,71,0,71
1500000US360610125001,360610125001,"Block Group 1, Census Tract 125, New York County, New York",482,20,9,11,462,58,404
1500000US360610125002,360610125002,"Block Group 2, Census Tract 125, New York County, New York",837,45,25,20,792,130,662
1500000US360610126001,360610126001,"Block Group 1, Census Tract 126, New York County, New York",797,130,0,130,667,41,626
1500000US360610126002,360610126002,"Block Group 2, Census Tract 126, New York County, New York",260,38,0,38,222,0,222
1500000US360610126003,360610126003,"Block Group 3, Census Tract 126, New York County, New York",228,90,0,90,138,0,138
1500000US360610126004,360610126004,"Block Group 4, Census Tract 126, New York County, New York",214,0,0,0,214,0,214
1500000US360610126005,360610126005,"Block Group 5, Census Tract 126, New York County, New York",538,0,0,0,538,134,404
1500000US360610126006,360610126006,"Block Group 6, Census Tract 126, New York County, New York",155,68,0,68,87,87,0
1500000US360610126007,360610126007,"Block Group 7, Census Tract 126, New York County, New York",119,35,0,35,84,40,44
1500000US360610126008,360610126008,"Block Group 8, Census Tract 126, New York County, New York",106,0,0,0,106,0,106
1500000US360610127001,360610127001,"Block Group 1, Census Tract 127, New York County, New York",341,145,0,145,196,39,157
1500000US360610127002,360610127002,"Block Group 2, Census Tract 127, New York County, New York",386,81,0,81,305,24,281
1500000US360610127003,360610127003,"Block Group 3, Census Tract 127, New York County, New York",618,14,0,14,604,176,428
1500000US360610127004,360610127004,"Block Group 4, Census Tract 127, New York County, New York",320,0,0,0,320,51,269
1500000US360610127005,360610127005,"Block Group 5, Census Tract 127, New York County, New York",199,0,0,0,199,0,199
1500000US360610128001,360610128001,"Block Group 1, Census Tract 128, New York County, New York",396,0,0,0,396,112,284
1500000US360610128002,360610128002,"Block Group 2, Census Tract 128, New York County, New York",35,0,0,0,35,0,35
1500000US360610128003,360610128003,"Block Group 3, Census Tract 128, New York County, New York",121,32,0,32,89,0,89
1500000US360610128004,360610128004,"Block Group 4, Census Tract 128, New York County, New York",96,20,0,20,76,61,15
1500000US360610128005,360610128005,"Block Group 5, Census Tract 128, New York County, New York",135,26,0,26,109,20,89
1500000US360610129000,360610129000,"Block Group 0, Census Tract 129, New York County, New York",0,0,0,0,0,0,0
1500000US360610129001,360610129001,"Block Group 1, Census Tract 129, New York County, New York",694,53,0,53,641,192,449
1500000US360610129002,360610129002,"Block Group 2, Census Tract 129, New York County, New York",1750,73,30,43,1677,307,1370
1500000US360610130001,360610130001,"Block Group 1, Census Tract 130, New York County, New York",193,0,0,0,193,31,162
1500000US360610130002,360610130002,"Block Group 2, Census Tract 130, New York County, New York",426,36,0,36,390,21,369
1500000US360610130003,360610130003,"Block Group 3, Census Tract 130, New York County, New York",247,56,56,0,191,59,132
1500000US360610130004,360610130004,"Block Group 4, Census Tract 130, New York County, New York",182,0,0,0,182,15,167
1500000US360610131001,360610131001,"Block Group 1, Census Tract 131, New York County, New York",497,64,0,64,433,11,422
1500000US360610131002,360610131002,"Block Group 2, Census Tract 131, New York County, New York",530,11,0,11,519,60,459
1500000US360610132000,360610132000,"Block Group 0, Census Tract 132, New York County, New York",0,0,0,0,0,0,0
1500000US360610132001,360610132001,"Block Group 1, Census Tract 132, New York County, New York",170,0,0,0,170,0,170
1500000US360610132002,360610132002,"Block Group 2, Census Tract 132, New York County, New York",145,0,0,0,145,0,145
1500000US360610132003,360610132003,"Block Group 3, Census Tract 132, New York County, New York",1295,0,0,0,1295,0,1295
1500000US360610132004,360610132004,"Block Group 4, Census Tract 132, New York County, New York",596,0,0,0,596,125,471
1500000US360610132005,360610132005,"Block Group 5, Census Tract 132, New York County, New York",644,33,0,33,611,0,611
1500000US360610132006,360610132006,"Block Group 6, Census Tract 132, New York County, New York",152,44,39,5,108,0,108
1500000US360610132007,360610132007,"Block Group 7, Census Tract 132, New York County, New York",539,0,0,0,539,192,347
1500000US360610133001,360610133001,"Block Group 1, Census Tract 133, New York County, New York",260,0,0,0,260,19,241
1500000US360610133002,360610133002,"Block Group 2, Census Tract 133, New York County, New York",541,56,35,21,485,115,370
1500000US360610133003,360610133003,"Block Group 3, Census Tract 133, New York County, New York",251,28,0,28,223,58,165
1500000US360610133004,360610133004,"Block Group 4, Census Tract 133, New York County, New York",380,0,0,0,380,46,334
1500000US360610133005,360610133005,"Block Group 5, Census Tract 133, New York County, New York",219,0,0,0,219,74,145
1500000US360610134001,360610134001,"Block Group 1, Census Tract 134, New York County, New York",183,0,0,0,183,0,183
1500000US360610134002,360610134002,"Block Group 2, Census Tract 134, New York County, New York",99,0,0,0,99,0,99
1500000US360610134003,360610134003,"Block Group 3, Census Tract 134, New York County, New York",922,236,0,236,686,0,686
1500000US360610134004,360610134004,"Block Group 4, Census Tract 134, New York County, New York",0,0,0,0,0,0,0
1500000US360610134005,360610134005,"Block Group 5, Census Tract 134, New York County, New York",340,0,0,0,340,0,340
1500000US360610134006,360610134006,"Block Group 6, Census Tract 134, New York County, New York",27,0,0,0,27,0,27
1500000US360610134007,360610134007,"Block Group 7, Census Tract 134, New York County, New York",245,0,0,0,245,0,245
1500000US360610134008,360610134008,"Block Group 8, Census Tract 134, New York County, New York",412,0,0,0,412,107,305
1500000US360610134009,360610134009,"Block Group 9, Census Tract 134, New York County, New York",307,0,0,0,307,47,260
1500000US360610135000,360610135000,"Block Group 0, Census Tract 135, New York County, New York",0,0,0,0,0,0,0
1500000US360610135001,360610135001,"Block Group 1, Census Tract 135, New York County, New York",1450,275,8,267,1175,270,905
1500000US360610135002,360610135002,"Block Group 2, Census Tract 135, New York County, New York",1493,153,48,105,1340,307,1033
1500000US360610136000,360610136000,"Block Group 0, Census Tract 136, New York County, New York",0,0,0,0,0,0,0
1500000US360610136001,360610136001,"Block Group 1, Census Tract 136, New York County, New York",735,193,0,193,542,48,494
1500000US360610136002,360610136002,"Block Group 2, Census Tract 136, New York County, New York",391,261,4,257,130,75,55
1500000US360610136003,360610136003,"Block Group 3, Census Tract 136, New York County, New York",298,0,0,0,298,0,298
1500000US360610136004,360610136004,"Block Group 4, Census Tract 136, New York County, New York",517,0,0,0,517,30,487
1500000US360610136005,360610136005,"Block Group 5, Census Tract 136, New York County, New York",204,0,0,0,204,41,163
1500000US360610136006,360610136006,"Block Group 6, Census Tract 136, New York County, New York",673,56,0,56,617,15,602
1500000US360610136007,360610136007,"Block Group 7, Census Tract 136, New York County, New York",80,0,0,0,80,0,80
1500000US360610136008,360610136008,"Block Group 8, Census Tract 136, New York County, New York",169,26,0,26,143,0,143
1500000US360610137001,360610137001,"Block Group 1, Census Tract 137, New York County, New York",297,26,0,26,271,0,271
1500000US360610137002,360610137002,"Block Group 2, Census Tract 137, New York County, New York",90,0,0,0,90,0,90
