GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10,HD01_VD11,HD02_VD11,HD01_VD12,HD02_VD12,HD01_VD13,HD02_VD13,HD01_VD14,HD02_VD14,HD01_VD15,HD02_VD15,HD01_VD16,HD02_VD16,HD01_VD17,HD02_VD17,HD01_VD18,HD02_VD18,HD01_VD19,HD02_VD19,HD01_VD20,HD02_VD20,HD01_VD21,HD02_VD21,HD01_VD22,HD02_VD22,HD01_VD23,HD02_VD23,HD01_VD24,HD02_VD24,HD01_VD25,HD02_VD25,HD01_VD26,HD02_VD26,HD01_VD27,HD02_VD27
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; With cash rent:,Margin of Error; With cash rent:,Estimate; With cash rent: - Less than $100,Margin of Error; With cash rent: - Less than $100,Estimate; With cash rent: - $100 to $149,Margin of Error; With cash rent: - $100 to $149,Estimate; With cash rent: - $150 to $199,Margin of Error; With cash rent: - $150 to $199,Estimate; With cash rent: - $200 to $249,Margin of Error; With cash rent: - $200 to $249,Estimate; With cash rent: - $250 to $299,Margin of Error; With cash rent: - $250 to $299,Estimate; With cash rent: - $300 to $349,Margin of Error; With cash rent: - $300 to $349,Estimate; With cash rent: - $350 to $399,Margin of Error; With cash rent: - $350 to $399,Estimate; With cash rent: - $400 to $449,Margin of Error; With cash rent: - $400 to $449,Estimate; With cash rent: - $450 to $499,Margin of Error; With cash rent: - $450 to $499,Estimate; With cash rent: - $500 to $549,Margin of Error; With cash rent: - $500 to $549,Estimate; With cash rent: - $550 to $599,Margin of Error; With cash rent: - $550 to $599,Estimate; With cash rent: - $600 to $649,Margin of Error; With cash rent: - $600 to $649,Estimate; With cash rent: - $650 to $699,Margin of Error; With cash rent: - $650 to $699,Estimate; With cash rent: - $700 to $749,Margin of Error; With cash rent: - $700 to $749,Estimate; With cash rent: - $750 to $799,Margin of Error; With cash rent: - $750 to $799,Estimate; With cash rent: - $800 to $899,Margin of Error; With cash rent: - $800 to $899,Estimate; With cash rent: - $900 to $999,Margin of Error; With cash rent: - $900 to $999,"Estimate; With cash rent: - $1,000 to $1,249","Margin of Error; With cash rent: - $1,000 to $1,249","Estimate; With cash rent: - $1,250 to $1,499","Margin of Error; With cash rent: - $1,250 to $1,499","Estimate; With cash rent: - $1,500 to $1,999","Margin of Error; With cash rent: - $1,500 to $1,999","Estimate; With cash rent: - $2,000 to $2,499","Margin of Error; With cash rent: - $2,000 to $2,499","Estimate; With cash rent: - $2,500 to $2,999","Margin of Error; With cash rent: - $2,500 to $2,999","Estimate; With cash rent: - $3,000 to $3,499","Margin of Error; With cash rent: - $3,000 to $3,499","Estimate; With cash rent: - $3,500 or more","Margin of Error; With cash rent: - $3,500 or more",Estimate; No cash rent,Margin of Error; No cash rent
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",2626,172,2592,169,0,16,0,16,0,16,0,16,17,26,18,27,0,16,17,27,18,28,5,13,84,83,40,46,18,28,29,33,117,89,174,101,347,124,422,141,575,180,621,173,90,68,0,16,0,16,0,16,34,38
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2702,146,2691,148,0,16,15,25,17,31,62,51,41,51,14,23,0,16,58,58,0,16,13,20,25,41,27,31,0,16,69,70,141,144,264,142,348,166,318,134,675,193,485,145,90,69,29,38,0,16,0,16,11,17
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1518,92,1518,92,0,11,0,11,0,11,0,11,52,57,12,19,0,11,0,11,0,11,0,11,13,21,0,11,0,11,0,11,33,30,41,39,101,57,316,108,280,98,452,99,150,71,61,45,7,10,0,11,0,11
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",3962,134,3926,147,0,18,18,27,34,54,51,63,74,70,65,100,51,61,38,60,29,33,32,53,28,46,29,36,41,70,52,61,104,95,198,129,305,144,1113,251,844,212,647,180,163,115,0,18,10,17,0,18,36,59
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",3009,142,3009,142,0,16,0,16,0,16,52,64,90,86,0,16,0,16,154,112,55,66,16,26,33,37,81,73,15,23,105,94,16,25,189,108,204,107,662,222,537,175,737,227,63,66,0,16,0,16,0,16,0,16
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3089,200,2867,220,0,16,0,16,0,16,15,23,11,19,26,30,0,16,0,16,0,16,0,16,0,16,14,21,35,29,23,38,18,27,112,71,100,65,479,145,836,266,920,226,189,75,58,52,18,30,13,20,222,161
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1521,62,1513,62,0,11,42,44,25,39,200,94,132,63,84,58,48,55,0,11,31,41,20,31,27,35,58,38,105,70,37,38,46,44,109,61,162,78,156,73,128,77,103,66,0,11,0,11,0,11,0,11,8,12
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1730,81,1639,116,0,16,0,16,0,16,0,16,16,22,0,16,0,16,0,16,15,22,28,42,0,16,0,16,7,11,0,16,20,23,55,49,65,42,217,85,306,90,558,134,243,91,13,16,11,16,85,75,91,70
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1184,106,1110,112,0,11,0,11,0,11,0,11,8,13,0,11,0,11,8,12,0,11,0,11,0,11,8,13,9,14,0,11,3,5,18,19,20,21,330,114,176,86,424,109,89,50,8,13,9,14,0,11,74,66
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3403,171,3345,173,35,59,129,97,32,54,18,26,185,103,81,77,16,27,82,82,68,63,81,70,80,79,136,87,228,135,65,58,18,30,111,78,158,112,812,166,740,190,236,118,34,34,0,18,0,18,0,18,58,63
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",2191,185,2191,185,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,0,16,75,58,0,16,123,80,28,30,131,80,26,29,116,79,112,80,524,188,108,73,948,196,0,16
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3430,224,3381,223,20,32,0,18,0,18,57,92,0,18,0,18,0,18,0,18,0,18,14,22,0,18,0,18,0,18,0,18,20,29,16,28,16,25,50,51,0,18,95,87,292,134,874,216,669,196,1258,238,49,46
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
