GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09,HD01_VD10,HD02_VD10
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Total: - Built 2010 or later,Margin of Error; Total: - Built 2010 or later,Estimate; Total: - Built 2000 to 2009,Margin of Error; Total: - Built 2000 to 2009,Estimate; Total: - Built 1990 to 1999,Margin of Error; Total: - Built 1990 to 1999,Estimate; Total: - Built 1980 to 1989,Margin of Error; Total: - Built 1980 to 1989,Estimate; Total: - Built 1970 to 1979,Margin of Error; Total: - Built 1970 to 1979,Estimate; Total: - Built 1960 to 1969,Margin of Error; Total: - Built 1960 to 1969,Estimate; Total: - Built 1950 to 1959,Margin of Error; Total: - Built 1950 to 1959,Estimate; Total: - Built 1940 to 1949,Margin of Error; Total: - Built 1940 to 1949,Estimate; Total: - Built 1939 or earlier,Margin of Error; Total: - Built 1939 or earlier
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",3044,63,0,17,0,17,0,17,186,91,129,84,53,44,231,120,71,48,2374,198
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3451,48,0,17,19,30,56,46,61,63,19,29,114,65,252,104,222,92,2708,182
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1536,55,0,12,0,12,4,11,0,12,27,27,71,38,1151,110,185,76,98,73
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1836,43,0,12,0,12,0,12,0,12,67,39,9,14,85,51,223,77,1452,95
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1888,43,0,12,0,12,0,12,7,12,10,15,51,31,200,75,541,116,1079,119
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3451,88,0,17,13,20,49,62,0,17,301,118,178,99,1224,173,245,108,1441,171
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",3930,171,20,34,1741,291,732,207,1113,211,205,142,105,124,0,17,0,17,14,24
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3666,104,0,17,743,222,496,169,2153,260,143,88,12,19,66,65,41,66,12,21
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
