GEO.id,GEO.id2,GEO.display-label,HD01_VD01,HD02_VD01,HD01_VD02,HD02_VD02,HD01_VD03,HD02_VD03,HD01_VD04,HD02_VD04,HD01_VD05,HD02_VD05,HD01_VD06,HD02_VD06,HD01_VD07,HD02_VD07,HD01_VD08,HD02_VD08,HD01_VD09,HD02_VD09
Id,Id2,Geography,Estimate; Total:,Margin of Error; Total:,Estimate; Family households:,Margin of Error; Family households:,Estimate; Family households: - Married-couple family,Margin of Error; Family households: - Married-couple family,Estimate; Family households: - Other family:,Margin of Error; Family households: - Other family:,"Estimate; Family households: - Other family: - Male householder, no wife present","Margin of Error; Family households: - Other family: - Male householder, no wife present","Estimate; Family households: - Other family: - Female householder, no husband present","Margin of Error; Family households: - Other family: - Female householder, no husband present",Estimate; Nonfamily households:,Margin of Error; Nonfamily households:,Estimate; Nonfamily households: - Householder living alone,Margin of Error; Nonfamily households: - Householder living alone,Estimate; Nonfamily households: - Householder not living alone,Margin of Error; Nonfamily households: - Householder not living alone
1400000US36061018000,36061018000,"Census Tract 180, New York County, New York",2914,130,1704,215,521,135,1183,214,276,149,907,201,1210,237,1019,227,191,90
1400000US36061018100,36061018100,"Census Tract 181, New York County, New York",4354,255,2081,287,1417,265,664,246,355,181,309,189,2273,339,1996,321,277,174
1400000US36061018200,36061018200,"Census Tract 182, New York County, New York",2667,148,1613,220,305,156,1308,216,303,137,1005,196,1054,181,902,176,152,93
1400000US36061018300,36061018300,"Census Tract 183, New York County, New York",4377,358,1824,310,1375,356,449,236,95,114,354,229,2553,418,2072,433,481,211
1400000US36061018400,36061018400,"Census Tract 184, New York County, New York",2880,166,1720,211,631,172,1089,190,105,89,984,178,1160,198,1005,183,155,97
1400000US36061018500,36061018500,"Census Tract 185, New York County, New York",2821,237,1024,206,798,191,226,117,44,52,182,114,1797,236,1595,248,202,91
1400000US36061018600,36061018600,"Census Tract 186, New York County, New York",2004,95,1342,164,363,152,979,201,134,79,845,206,662,160,617,161,45,41
1400000US36061018700,36061018700,"Census Tract 187, New York County, New York",3986,273,1745,282,1257,205,488,234,67,85,421,215,2241,338,1766,335,475,192
1400000US36061018800,36061018800,"Census Tract 188, New York County, New York",2298,164,1062,205,499,153,563,185,171,121,392,157,1236,212,1098,209,138,97
1400000US36061018900,36061018900,"Census Tract 189, New York County, New York",5037,197,2659,350,1061,285,1598,388,142,143,1456,361,2378,376,2067,369,311,136
1400000US36061019000,36061019000,"Census Tract 190, New York County, New York",1374,110,668,127,368,86,300,94,60,48,240,88,706,105,622,101,84,53
1400000US36061019100,36061019100,"Census Tract 191, New York County, New York",4652,211,1907,277,1723,274,184,139,36,57,148,122,2745,326,2346,329,399,157
1400000US36061019200,36061019200,"Census Tract 192, New York County, New York",1326,55,996,96,194,87,802,118,49,55,753,112,330,83,321,82,9,14
1400000US36061019300,36061019300,"Census Tract 193, New York County, New York",3867,298,1631,283,985,273,646,278,141,142,505,254,2236,319,1655,285,581,183
1400000US36061019400,36061019400,"Census Tract 194, New York County, New York",2486,139,1425,205,425,136,1000,194,167,104,833,182,1061,197,860,197,201,129
1400000US36061019500,36061019500,"Census Tract 195, New York County, New York",3332,204,1663,221,1300,176,363,153,96,81,267,134,1669,278,1168,244,501,158
1400000US36061019600,36061019600,"Census Tract 196, New York County, New York",1576,70,697,114,230,86,467,105,56,39,411,101,879,110,716,96,163,62
1400000US36061019701,36061019701,"Census Tract 197.01, New York County, New York",432,17,153,51,110,48,43,27,15,7,28,26,279,46,215,47,64,36
1400000US36061019702,36061019702,"Census Tract 197.02, New York County, New York",961,107,337,80,144,58,193,62,74,45,119,47,624,112,428,104,196,73
1400000US36061019800,36061019800,"Census Tract 198, New York County, New York",1175,69,499,119,338,94,161,77,38,38,123,67,676,121,601,115,75,47
1400000US36061019900,36061019900,"Census Tract 199, New York County, New York",3330,231,1276,219,1103,182,173,124,72,89,101,95,2054,228,1466,234,588,172
1400000US36061020000,36061020000,"Census Tract 200, New York County, New York",1340,98,635,119,371,102,264,93,45,34,219,88,705,127,610,130,95,59
1400000US36061020101,36061020101,"Census Tract 201.01, New York County, New York",286,21,131,29,107,25,24,18,5,6,19,16,155,28,106,27,49,21
1400000US36061020102,36061020102,"Census Tract 201.02, New York County, New York",1799,79,932,119,465,104,467,115,128,78,339,107,867,111,676,114,191,87
1400000US36061020300,36061020300,"Census Tract 203, New York County, New York",388,69,141,43,102,29,39,26,6,9,33,25,247,59,132,44,115,48
1400000US36061020500,36061020500,"Census Tract 205, New York County, New York",1152,86,636,102,576,96,60,43,29,29,31,30,516,91,425,95,91,50
1400000US36061020600,36061020600,"Census Tract 206, New York County, New York",1364,108,512,89,186,75,326,102,47,50,279,91,852,114,790,121,62,43
1400000US36061020701,36061020701,"Census Tract 207.01, New York County, New York",1312,73,389,84,323,84,66,44,16,22,50,40,923,99,539,103,384,94
1400000US36061020800,36061020800,"Census Tract 208, New York County, New York",2077,161,1098,186,481,138,617,142,263,118,354,155,979,187,767,185,212,97
1400000US36061020901,36061020901,"Census Tract 209.01, New York County, New York",1545,70,958,130,297,110,661,141,155,97,506,134,587,130,536,124,51,37
1400000US36061021000,36061021000,"Census Tract 210, New York County, New York",3067,136,1676,240,423,129,1253,226,199,121,1054,235,1391,229,1240,244,151,101
1400000US36061021100,36061021100,"Census Tract 211, New York County, New York",4112,270,1826,337,1152,282,674,241,64,65,610,229,2286,348,1451,331,835,235
1400000US36061021200,36061021200,"Census Tract 212, New York County, New York",2492,166,700,177,313,126,387,149,144,113,243,122,1792,220,1707,230,85,61
1400000US36061021303,36061021303,"Census Tract 213.03, New York County, New York",2188,115,1042,185,378,127,664,180,196,128,468,156,1146,210,830,187,316,127
1400000US36061021400,36061021400,"Census Tract 214, New York County, New York",1892,99,440,116,131,67,309,97,22,26,287,92,1452,147,1327,157,125,73
1400000US36061021500,36061021500,"Census Tract 215, New York County, New York",1329,71,769,114,242,100,527,119,110,65,417,102,560,104,439,93,121,49
1400000US36061021600,36061021600,"Census Tract 216, New York County, New York",3343,157,1454,181,580,137,874,197,121,83,753,181,1889,202,1376,226,513,149
1400000US36061021703,36061021703,"Census Tract 217.03, New York County, New York",4,6,4,6,4,6,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061021800,36061021800,"Census Tract 218, New York County, New York",2782,135,1367,217,546,204,821,196,195,112,626,168,1415,240,1018,213,397,172
1400000US36061021900,36061021900,"Census Tract 219, New York County, New York",2019,130,1377,192,150,101,1227,192,101,96,1126,182,642,182,552,177,90,56
1400000US36061022000,36061022000,"Census Tract 220, New York County, New York",2484,154,1105,191,531,162,574,158,94,70,480,154,1379,199,1147,195,232,102
1400000US36061022102,36061022102,"Census Tract 221.02, New York County, New York",1162,83,471,118,225,72,246,97,57,49,189,97,691,113,583,115,108,64
1400000US36061022200,36061022200,"Census Tract 222, New York County, New York",1277,97,551,89,326,86,225,69,30,30,195,68,726,106,607,104,119,58
1400000US36061022301,36061022301,"Census Tract 223.01, New York County, New York",2380,92,1402,177,481,164,921,163,84,78,837,177,978,187,599,180,379,122
1400000US36061022302,36061022302,"Census Tract 223.02, New York County, New York",1562,36,615,85,174,60,441,77,67,55,374,75,947,90,749,112,198,81
1400000US36061022400,36061022400,"Census Tract 224, New York County, New York",2742,155,1885,208,440,150,1445,211,184,105,1261,220,857,215,668,190,189,123
1400000US36061022500,36061022500,"Census Tract 225, New York County, New York",3467,191,1930,236,708,213,1222,263,213,136,1009,232,1537,255,1178,247,359,133
1400000US36061022600,36061022600,"Census Tract 226, New York County, New York",1795,133,894,117,421,101,473,102,83,60,390,98,901,168,754,156,147,79
1400000US36061022700,36061022700,"Census Tract 227, New York County, New York",2187,118,898,148,488,166,410,133,136,82,274,103,1289,157,945,137,344,115
1400000US36061022800,36061022800,"Census Tract 228, New York County, New York",2459,170,1204,220,419,190,785,209,168,100,617,201,1255,235,1097,224,158,89
1400000US36061022900,36061022900,"Census Tract 229, New York County, New York",2894,152,1663,213,512,149,1151,221,374,180,777,180,1231,197,799,195,432,130
1400000US36061023000,36061023000,"Census Tract 230, New York County, New York",3553,174,1531,186,561,156,970,167,264,114,706,153,2022,202,1557,225,465,166
1400000US36061023100,36061023100,"Census Tract 231, New York County, New York",2649,157,1053,228,418,162,635,174,183,136,452,167,1596,230,1089,226,507,144
1400000US36061023200,36061023200,"Census Tract 232, New York County, New York",3190,144,1715,222,379,126,1336,223,199,127,1137,213,1475,242,1279,240,196,113
1400000US36061023300,36061023300,"Census Tract 233, New York County, New York",2556,99,1279,187,646,169,633,187,108,81,525,176,1277,175,976,197,301,102
1400000US36061023400,36061023400,"Census Tract 234, New York County, New York",2218,132,910,151,284,100,626,152,107,76,519,147,1308,199,944,161,364,145
1400000US36061023501,36061023501,"Census Tract 235.01, New York County, New York",2505,119,1125,193,545,142,580,191,140,100,440,157,1380,213,990,192,390,146
1400000US36061023502,36061023502,"Census Tract 235.02, New York County, New York",781,60,342,67,64,31,278,64,42,41,236,64,439,79,347,68,92,41
1400000US36061023600,36061023600,"Census Tract 236, New York County, New York",2968,185,1653,262,422,164,1231,233,91,85,1140,233,1315,288,1203,277,112,86
1400000US36061023700,36061023700,"Census Tract 237, New York County, New York",2615,140,1328,243,303,114,1025,253,247,150,778,201,1287,223,868,199,419,152
1400000US36061023801,36061023801,"Census Tract 238.01, New York County, New York",3948,296,2141,336,1403,275,738,235,87,70,651,236,1807,343,1427,313,380,191
1400000US36061023802,36061023802,"Census Tract 238.02, New York County, New York",674,69,285,84,224,66,61,47,0,11,61,47,389,81,332,74,57,48
1400000US36061023900,36061023900,"Census Tract 239, New York County, New York",1049,41,556,83,263,84,293,85,17,19,276,84,493,82,413,83,80,51
1400000US36061024000,36061024000,"Census Tract 240, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061024100,36061024100,"Census Tract 241, New York County, New York",3147,179,1451,225,658,164,793,243,185,131,608,203,1696,265,1395,253,301,140
1400000US36061024200,36061024200,"Census Tract 242, New York County, New York",1471,57,865,104,239,72,626,123,45,34,581,124,606,98,540,96,66,52
1400000US36061024301,36061024301,"Census Tract 243.01, New York County, New York",1374,102,683,98,208,90,475,119,108,69,367,102,691,120,449,105,242,88
1400000US36061024302,36061024302,"Census Tract 243.02, New York County, New York",2486,116,1811,206,489,158,1322,231,128,85,1194,231,675,193,595,177,80,77
1400000US36061024500,36061024500,"Census Tract 245, New York County, New York",4825,169,3067,290,1157,248,1910,306,579,192,1331,292,1758,281,1363,274,395,194
1400000US36061024700,36061024700,"Census Tract 247, New York County, New York",2444,158,1436,217,636,182,800,220,250,158,550,178,1008,198,824,195,184,118
1400000US36061024900,36061024900,"Census Tract 249, New York County, New York",381,22,229,36,85,31,144,36,5,10,139,36,152,37,95,34,57,31
1400000US36061025100,36061025100,"Census Tract 251, New York County, New York",724,59,445,63,176,48,269,67,34,27,235,60,279,54,205,52,74,32
1400000US36061025300,36061025300,"Census Tract 253, New York County, New York",3840,116,2119,242,911,203,1208,251,321,144,887,221,1721,225,1173,210,548,152
1400000US36061025500,36061025500,"Census Tract 255, New York County, New York",2051,158,846,173,612,182,234,123,57,75,177,98,1205,184,843,182,362,127
1400000US36061025700,36061025700,"Census Tract 257, New York County, New York",1720,91,1013,128,634,110,379,96,117,59,262,72,707,110,530,100,177,73
1400000US36061025900,36061025900,"Census Tract 259, New York County, New York",1665,89,833,129,340,82,493,116,98,50,395,104,832,130,640,117,192,61
1400000US36061026100,36061026100,"Census Tract 261, New York County, New York",3686,142,2641,242,910,191,1731,254,295,131,1436,237,1045,192,818,199,227,115
1400000US36061026300,36061026300,"Census Tract 263, New York County, New York",2881,121,1715,204,715,198,1000,262,235,146,765,212,1166,192,862,196,304,142
1400000US36061026500,36061026500,"Census Tract 265, New York County, New York",2775,148,1503,175,857,191,646,157,209,123,437,158,1272,201,749,175,523,154
1400000US36061026700,36061026700,"Census Tract 267, New York County, New York",571,44,411,50,285,46,126,36,44,29,82,32,160,46,79,36,81,40
1400000US36061026900,36061026900,"Census Tract 269, New York County, New York",2568,143,1689,220,486,153,1203,248,267,121,936,226,879,230,598,203,281,135
1400000US36061027100,36061027100,"Census Tract 271, New York County, New York",3040,89,2064,176,1085,210,979,194,149,118,830,150,976,166,692,145,284,104
1400000US36061027300,36061027300,"Census Tract 273, New York County, New York",3219,166,1577,240,1154,189,423,196,124,136,299,119,1642,212,1236,204,406,115
1400000US36061027500,36061027500,"Census Tract 275, New York County, New York",1602,91,903,111,650,133,253,114,58,77,195,87,699,109,560,102,139,64
1400000US36061027700,36061027700,"Census Tract 277, New York County, New York",2168,68,1107,162,411,156,696,149,116,84,580,141,1061,180,864,164,197,112
1400000US36061027900,36061027900,"Census Tract 279, New York County, New York",3924,167,2212,252,1146,237,1066,237,330,131,736,182,1712,219,1275,198,437,181
1400000US36061028100,36061028100,"Census Tract 281, New York County, New York",1354,56,773,94,689,100,84,57,7,11,77,56,581,96,446,86,135,48
1400000US36061028300,36061028300,"Census Tract 283, New York County, New York",3140,136,1632,287,951,205,681,241,54,41,627,238,1508,280,1229,233,279,130
1400000US36061028500,36061028500,"Census Tract 285, New York County, New York",2708,79,1565,184,660,197,905,214,136,122,769,188,1143,173,830,186,313,119
1400000US36061028700,36061028700,"Census Tract 287, New York County, New York",1604,91,730,122,346,79,384,110,111,71,273,87,874,134,525,113,349,117
1400000US36061029100,36061029100,"Census Tract 291, New York County, New York",3930,145,2662,266,1100,230,1562,260,332,137,1230,259,1268,270,1077,246,191,116
1400000US36061029300,36061029300,"Census Tract 293, New York County, New York",2899,144,2006,199,790,194,1216,223,314,135,902,211,893,174,629,168,264,113
1400000US36061029500,36061029500,"Census Tract 295, New York County, New York",3323,144,1508,223,890,185,618,211,322,178,296,141,1815,230,1241,205,574,180
1400000US36061029700,36061029700,"Census Tract 297, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061029900,36061029900,"Census Tract 299, New York County, New York",1464,75,1064,109,309,108,755,110,57,35,698,111,400,93,383,90,17,27
1400000US36061030300,36061030300,"Census Tract 303, New York County, New York",1807,65,890,134,569,140,321,115,65,63,256,105,917,125,793,120,124,50
1400000US36061030700,36061030700,"Census Tract 307, New York County, New York",1785,86,767,113,623,123,144,81,86,64,58,43,1018,114,863,118,155,61
1400000US36061030900,36061030900,"Census Tract 309, New York County, New York",3467,139,2012,217,589,158,1423,227,172,104,1251,208,1455,212,1213,205,242,124
1400000US36061031100,36061031100,"Census Tract 311, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
1400000US36061031703,36061031703,"Census Tract 317.03, New York County, New York",3957,218,2008,253,1781,245,227,124,42,49,185,113,1949,300,1585,279,364,165
1400000US36061031704,36061031704,"Census Tract 317.04, New York County, New York",3260,254,1824,262,1587,246,237,123,70,69,167,106,1436,269,1061,256,375,177
1400000US36061031900,36061031900,"Census Tract 319, New York County, New York",0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11,0,11
